ID,Type,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug,fe,rb,lm,bc,bm,cdsbp,cc,dacl,dico,gc,ic,lc,lpl,mc,ss,sc,sg
L134488,Class,Signature,org.eclipse.jdt.core.Signature,L92879,L103,org.eclipse.jdt.core/model/org/eclipse/jdt/core/Signature.java,143,1,2790,2,0.113201,10,125,18,0.0781722,0.142756,207,202,1,5,5,428,4,49,119,17,88,1.0,0.478629,1299,1202,54,0,0.478629,1299,0,0,0,0,0,1415,2648,54,34,54,34,71,42,53,0,71,967,42,53,0,1415,2648,54,34,54,34,71,42,53,0,71,967,42,53,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0
L134829,Class,ToolFactory,org.eclipse.jdt.core.ToolFactory,L92879,L103,org.eclipse.jdt.core/model/org/eclipse/jdt/core/ToolFactory.java,52,1,496,2,0.0339463,1,4,1,0.0247191,0.0649351,11,10,9,6,6,42,27,38,267,19,32,1.0,0.664459,301,274,14,0,0.662281,302,0,0,0,0,0,152,442,2,0,2,0,13,2,13,0,13,98,2,13,0,154,445,11,8,2,0,13,2,13,0,80,98,9,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
L5923,Class,WorkingCopyOwner,org.eclipse.jdt.core.WorkingCopyOwner,L92879,L103,org.eclipse.jdt.core/model/org/eclipse/jdt/core/WorkingCopyOwner.java,38,1,192,2,0.0,0,0,0,0.0,0.0,0,0,3,0,0,5,14,57,7,7,12,1.0,0.847561,139,139,6,0,0.847561,139,0,0,6,6,0,25,155,0,1,0,1,5,0,5,1,5,13,0,5,1,25,155,0,1,0,1,5,0,5,1,5,13,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L2131,Class,BuildContext,org.eclipse.jdt.core.compiler.BuildContext,L117578,L103,org.eclipse.jdt.core/model/org/eclipse/jdt/core/compiler/BuildContext.java,28,1,141,2,0.88746,1,16,4,0.385965,0.740741,44,40,5,1,1,20,3,17,21,2,10,1.0,0.530435,61,56,9,0,0.530435,61,1,1,0,0,1,54,114,6,2,0,2,8,0,8,0,11,40,0,9,0,54,114,6,2,0,2,8,0,8,0,11,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2106,Class,CategorizedProblem,org.eclipse.jdt.core.compiler.CategorizedProblem,L117578,L103,org.eclipse.jdt.core/compiler/org/eclipse/jdt/core/compiler/CategorizedProblem.java,60,1,152,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,3,112,3,0,4,1.0,0.804511,107,107,5,0,0.804511,107,1,1,3,5,1,26,93,563,11,16,4,4,16,4,0,16,2,563,16,3,26,93,563,11,16,4,4,16,4,0,16,2,563,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
L117634,Class,CharOperation,org.eclipse.jdt.core.compiler.CharOperation,L117578,L103,org.eclipse.jdt.core/compiler/org/eclipse/jdt/core/compiler/CharOperation.java,22,1,3666,2,0.17383,10,72,17,0.0589849,0.160067,215,190,40,6,5,409,1,313,876,1,68,1.0,0.66328,2350,2269,68,0,0.66328,2350,0,0,0,0,0,1193,3645,3,0,3,0,67,3,67,0,67,879,3,67,0,1193,3645,3,0,3,0,67,3,67,0,67,879,3,67,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0
L2084,Class,CompilationParticipant,org.eclipse.jdt.core.compiler.CompilationParticipant,L117578,L103,org.eclipse.jdt.core/model/org/eclipse/jdt/core/compiler/CompilationParticipant.java,39,1,147,2,0.0,0,0,0,0.0,0.0,0,0,8,0,0,8,3,10,14,0,8,1.0,0.806723,96,91,9,0,0.806723,96,0,0,4,13,0,23,109,2,0,2,0,8,2,8,0,8,3,2,8,0,23,109,2,0,2,0,8,2,8,0,8,3,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L17036,Class,CompilationProgress,org.eclipse.jdt.core.compiler.CompilationProgress,L117578,L103,org.eclipse.jdt.core/compiler/org/eclipse/jdt/core/compiler/CompilationProgress.java,27,1,87,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,5,0,5,3,0,5,1.0,0.890625,57,57,6,0,0.890625,57,0,0,1,2,0,7,61,0,0,0,0,5,0,5,1,5,0,0,5,1,7,61,0,0,0,0,5,0,5,1,5,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
L7748,Class,InvalidInputException,org.eclipse.jdt.core.compiler.InvalidInputException,L117578,L103,org.eclipse.jdt.core/compiler/org/eclipse/jdt/core/compiler/InvalidInputException.java,20,1,38,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,48,37,0,2,1.0,0.608696,14,13,3,0,0.608696,14,0,0,0,0,0,9,19,1,0,1,0,2,0,2,0,2,2,0,2,0,9,19,1,0,1,0,2,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2165,Class,ReconcileContext,org.eclipse.jdt.core.compiler.ReconcileContext,L117578,L103,org.eclipse.jdt.core/model/org/eclipse/jdt/core/compiler/ReconcileContext.java,49,1,194,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,14,15,7,5,12,21,1.0,0.696774,108,107,10,0,0.696774,108,0,0,0,0,0,47,146,2,5,2,5,9,0,9,0,9,25,0,9,0,47,146,2,5,2,5,9,0,9,0,9,25,0,9,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
L117597,Class,BatchCompiler,org.eclipse.jdt.core.compiler.batch.BatchCompiler,L117592,L103,org.eclipse.jdt.core/batch/org/eclipse/jdt/core/compiler/batch/BatchCompiler.java,27,1,86,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,2,4,5,2,5,1.0,0.848485,56,55,3,0,0.848485,56,0,0,0,0,0,10,60,0,0,0,0,3,0,2,0,3,2,0,2,0,10,60,0,0,0,0,3,0,2,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L4656,Class,AST,org.eclipse.jdt.core.dom.AST,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/AST.java,96,1,2896,2,0.221609,7,64,25,0.0853267,0.200665,239,181,86,4,3,208,109,122,150,153,286,1.0,0.669718,1829,1719,107,0,0.669718,1829,0,0,0,0,0,902,2801,17,3,17,3,133,2,106,5,133,460,2,106,5,902,2801,17,3,17,3,133,2,106,5,133,460,2,106,5,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0
L119558,Class,ASTConverter,org.eclipse.jdt.core.dom.ASTConverter,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ASTConverter.java,59,1,5221,2,0.410163,73,1920,257,0.352702,0.377976,1821,1778,1,9,7,1237,214,3,4,340,498,0.0348837,0.059952,300,124,3,83,0.059952,300,0,0,0,0,0,4704,5163,12,2,12,2,158,0,85,23,158,3306,0,85,23,4704,5163,12,2,12,2,158,0,85,23,158,3306,0,85,23,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
L118872,Class,ASTMatcher,org.eclipse.jdt.core.dom.ASTMatcher,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ASTMatcher.java,46,1,2366,2,0.275113,7,90,25,0.10168,0.251613,236,234,9,2,2,334,88,84,83,184,273,1.0,0.588496,1330,1324,89,0,0.588496,1330,0,0,0,0,0,930,2321,1,0,1,0,89,0,88,0,89,462,0,88,0,930,2321,1,0,1,0,89,0,88,0,89,462,0,88,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
L2856,Class,ASTNode,org.eclipse.jdt.core.dom.ASTNode,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ASTNode.java,123,1,2742,2,0.132772,37,2860,166,0.0625954,0.196407,164,164,12,4,3,214,93,192,1141,29,90,1.0,0.687307,1554,1479,27,0,0.672292,1713,0,0,19,92,0,707,2318,102,11,102,11,61,87,26,6,61,330,87,26,6,835,2620,106,11,106,11,76,87,34,6,76,406,87,34,6,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
L4877,Class,ASTParser,org.eclipse.jdt.core.dom.ASTParser,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ASTParser.java,83,1,1159,2,0.0,0,0,0,0.0,0.0,0,0,1,7,6,96,55,13,25,62,86,1.0,0.598157,649,619,19,0,0.598157,649,0,0,0,0,0,436,1077,19,0,19,0,24,4,18,14,24,265,4,18,14,436,1077,19,0,19,0,24,4,18,14,24,265,4,18,14,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0
L120477,Class,ASTRecoveryPropagator,org.eclipse.jdt.core.dom.ASTRecoveryPropagator,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ASTRecoveryPropagator.java,28,1,449,2,0.0653829,1,8,2,0.0473934,0.0537634,20,20,1,5,5,131,57,2,2,28,42,0.125,0.03125,12,6,1,7,0.03125,12,2,2,0,0,1,372,422,14,0,13,0,14,0,7,0,352,210,0,343,0,372,422,14,0,13,0,14,0,7,0,352,210,0,343,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
L4274,Class,ASTRequestor,org.eclipse.jdt.core.dom.ASTRequestor,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ASTRequestor.java,34,1,118,2,0.0,0,0,0,0.0,0.0,0,0,3,2,2,6,4,13,5,1,5,1.0,0.79798,79,76,4,0,0.79798,79,0,0,8,9,0,20,85,1,0,1,0,4,0,3,0,4,9,0,3,0,20,85,1,0,1,0,4,0,3,0,4,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L120472,Class,ASTSyntaxErrorPropagator,org.eclipse.jdt.core.dom.ASTSyntaxErrorPropagator,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ASTSyntaxErrorPropagator.java,20,1,148,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,44,13,2,2,8,19,1.0,0.268908,32,30,10,0,0.268908,32,1,1,0,0,1,87,129,2,0,1,0,11,0,9,0,181,31,0,179,0,87,129,2,0,1,0,11,0,9,0,181,31,0,179,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
L5402,Class,ASTVisitor,org.eclipse.jdt.core.dom.ASTVisitor,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ASTVisitor.java,104,1,2573,2,0.0,0,0,0,0.0,0.0,0,0,168,0,0,170,84,99,99,0,170,1.0,0.819485,1943,1857,171,0,0.819485,1943,0,0,14,17,0,428,2470,1,0,1,0,170,0,170,0,170,85,0,170,0,428,2470,1,0,1,0,170,0,170,0,170,85,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3415,Class,AbstractTypeDeclaration,org.eclipse.jdt.core.dom.AbstractTypeDeclaration,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/AbstractTypeDeclaration.java,27,1,256,2,0.395455,2,5,2,0.1,0.328358,23,22,6,2,2,20,11,26,71,11,27,1.0,0.702222,158,155,10,0,0.702222,158,2,2,3,3,1,67,230,107,18,2,3,16,0,9,1,92,29,87,42,9,67,230,107,18,2,3,16,0,9,1,92,29,87,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2904,Class,Annotation,org.eclipse.jdt.core.dom.Annotation,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/Annotation.java,25,1,181,2,0.494318,2,5,2,0.146497,0.392857,23,22,8,2,2,16,12,22,40,9,22,1.0,0.641026,100,98,10,0,0.641026,100,2,3,3,3,2,56,157,103,13,1,2,13,0,9,1,78,24,87,39,7,56,157,103,13,1,2,13,0,9,1,78,24,87,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L118728,Class,AnnotationBinding,org.eclipse.jdt.core.dom.AnnotationBinding,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/AnnotationBinding.java,27,1,243,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,63,31,8,1,32,48,0.133333,0.0731707,15,7,2,13,0.0731707,15,2,2,0,0,1,190,217,10,10,4,10,16,0,14,0,17,145,6,15,0,190,217,10,10,4,10,16,0,14,0,17,145,6,15,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L7915,Class,AnnotationTypeDeclaration,org.eclipse.jdt.core.dom.AnnotationTypeDeclaration,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/AnnotationTypeDeclaration.java,46,1,271,2,0.20197,5,21,5,0.132743,0.247788,30,28,5,2,2,26,14,20,1,31,48,1.0,0.515021,120,115,2,0,0.515021,120,3,3,0,0,1,113,226,112,18,5,1,17,4,1,0,97,44,91,43,9,113,226,112,18,5,1,17,4,1,0,97,44,91,43,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2859,Class,AnnotationTypeMemberDeclaration,org.eclipse.jdt.core.dom.AnnotationTypeMemberDeclaration,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/AnnotationTypeMemberDeclaration.java,40,1,416,2,0.29918,13,76,14,0.185676,0.356383,70,67,6,2,2,43,16,21,15,33,54,1.0,0.495979,185,174,9,0,0.495979,185,2,2,0,0,1,188,377,114,18,9,4,21,5,8,3,88,88,92,41,11,188,377,114,18,9,4,21,5,8,3,88,88,92,41,11,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
L52631,Class,AnonymousClassDeclaration,org.eclipse.jdt.core.dom.AnonymousClassDeclaration,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/AnonymousClassDeclaration.java,32,1,190,2,0.0,0,0,0,0.0,0.0,0,0,4,1,1,14,8,19,11,13,25,1.0,0.6125,98,93,4,0,0.6125,98,1,1,0,0,1,62,159,105,11,3,1,12,1,3,0,66,20,88,29,6,62,159,105,11,3,1,12,1,3,0,66,20,88,29,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52639,Class,ArrayAccess,org.eclipse.jdt.core.dom.ArrayAccess,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ArrayAccess.java,28,1,270,2,0.340961,7,36,10,0.1893,0.37069,46,43,3,2,2,27,7,11,4,16,30,1.0,0.508475,120,109,6,0,0.508475,120,2,2,0,0,1,116,243,107,13,5,3,14,2,5,2,73,54,89,35,8,116,243,107,13,5,3,14,2,5,2,73,54,89,35,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52649,Class,ArrayCreation,org.eclipse.jdt.core.dom.ArrayCreation,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ArrayCreation.java,49,1,319,2,0.196653,5,20,5,0.110701,0.227642,30,28,3,2,2,27,11,11,4,23,39,1.0,0.565371,160,149,7,0,0.565371,160,2,2,0,0,1,123,271,109,13,7,3,16,3,6,2,75,53,90,36,8,123,271,109,13,7,3,16,3,6,2,75,53,90,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3089,Class,ArrayInitializer,org.eclipse.jdt.core.dom.ArrayInitializer,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ArrayInitializer.java,28,1,160,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,13,7,13,6,11,22,1.0,0.569231,74,71,3,0,0.569231,74,2,2,0,0,1,56,133,105,11,3,1,11,1,2,0,70,19,88,32,6,56,133,105,11,3,1,11,1,2,0,70,19,88,32,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52652,Class,ArrayType,org.eclipse.jdt.core.dom.ArrayType,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ArrayType.java,30,1,240,2,0.235988,5,15,5,0.118483,0.239583,25,23,3,2,2,23,7,16,22,17,31,1.0,0.538462,112,107,6,0,0.538462,112,2,2,0,0,1,96,211,105,14,3,4,14,1,5,1,76,44,88,38,7,96,211,105,14,3,4,14,1,5,1,76,44,88,38,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L52676,Class,AssertStatement,org.eclipse.jdt.core.dom.AssertStatement,L118480,L103,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/AssertStatement.java,28,1,261,2,0.244332,6,24,6,0.132479,0.271028,31,29,3,2,2,24,8,11,4,18,32,1.0,0.526549,119,111,6,0,0.526549,119,2,2,0,0,1,107,234,108,14,5,3,14,2,5,2,73,47,89,33,9,107,234,108,14,5,3,14,2,5,2,73,47,89,33,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
