name,version,name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
log4j,1.2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryAbstractCellEditor,16,1,1,3,28,78,3,0,13,0.7333333329999999,213,0.8,0,0.0,0.208333333,0,0,12.0,5,1.875,2
log4j,1.2,org.apache.log4j.AsyncAppender,15,2,0,9,43,19,1,9,15,0.8214285709999999,279,0.0,3,0.5625,0.255555556,1,2,17.2,5,1.2667,5
log4j,1.2,org.apache.log4j.helpers.DateTimeDateFormat,4,4,0,3,15,4,2,1,4,0.333333333,80,0.0,0,0.953488372,0.35714285700000004,1,3,18.75,2,0.75,4
log4j,1.2,org.apache.log4j.Category,55,1,1,65,90,831,58,10,48,0.7666666670000001,733,0.7,4,0.0,0.143874644,0,0,12.14545455,5,2.0545,5
log4j,1.2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNode,20,2,0,15,30,142,15,0,16,0.8,191,1.0,0,0.7361111109999999,0.3125,2,3,8.3,3,1.25,3
log4j,1.2,org.apache.log4j.varia.Roller,7,1,0,2,32,15,0,2,1,0.625,168,0.0,1,0.0,0.27777777800000003,0,0,22.42857143,2,1.1429,2
log4j,1.2,org.apache.log4j.lf5.util.AdapterLogRecord,9,2,0,3,24,22,1,2,5,0.708333333,113,1.0,1,0.787878788,0.34375,2,3,11.22222222,2,1.0,2
log4j,1.2,org.apache.log4j.net.SyslogAppender,16,2,0,7,35,58,0,7,15,1.002380952,460,0.071428571,1,0.580645161,0.260416667,1,3,26.0,22,4.0625,10
log4j,1.2,org.apache.log4j.SimpleLayout,4,2,0,5,11,4,2,3,4,0.666666667,48,0.0,0,0.727272727,0.625,0,0,10.75,1,0.75,2
log4j,1.2,org.apache.log4j.or.sax.AttributesRenderer,2,1,0,1,11,1,0,1,2,2.0,58,0.0,0,0.0,0.75,0,0,28.0,4,2.0,2
log4j,1.2,org.apache.log4j.performance.ConcatVsArray,3,1,0,0,14,3,0,0,2,2.0,133,0.0,0,0.0,0.333333333,0,0,43.33333333,4,1.6667,0
log4j,1.2,org.apache.log4j.lf5.LogRecordFilter,1,1,0,8,1,0,7,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,2
log4j,1.2,org.apache.log4j.helpers.OnlyOnceErrorHandler,8,1,0,6,11,22,1,5,8,0.857142857,53,0.0,0,0.0,0.33928571399999996,0,0,5.25,2,1.125,2
log4j,1.2,org.apache.log4j.TTCCLayout,10,3,0,5,23,0,1,4,10,0.611111111,172,1.0,0,0.6521739129999999,0.375,1,1,15.8,5,1.2,2
log4j,1.2,org.apache.log4j.test.Hello,4,1,0,2,12,4,0,2,2,0.833333333,38,0.0,1,0.0,0.333333333,0,0,8.0,1,0.5,1
log4j,1.2,org.apache.log4j.BasicConfigurator,4,1,0,13,10,6,6,7,3,2.0,27,0.0,0,0.0,0.25,0,0,5.75,1,0.75,2
log4j,1.2,org.apache.log4j.helpers.CountingQuietWriter,4,4,0,3,8,0,1,2,4,0.333333333,38,1.0,0,0.875,0.4,2,2,8.25,1,0.75,2
log4j,1.2,org.apache.log4j.lf5.util.ResourceUtils,3,1,0,2,11,3,2,1,3,2.0,46,0.0,0,0.0,0.5555555560000001,0,0,14.33333333,2,1.3333,2
log4j,1.2,org.apache.log4j.test.Finalize,9,1,0,3,34,34,0,3,2,0.875,167,0.0,1,0.0,0.175,0,0,17.33333333,3,1.4444,1
log4j,1.2,org.apache.log4j.spi.RepositorySelector,1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,2
log4j,1.2,org.apache.log4j.helpers.PatternParser,8,1,0,16,42,8,4,15,2,0.9560439559999999,708,0.46153846200000004,3,0.0,0.375,0,0,84.25,21,4.75,3
log4j,1.2,org.apache.log4j.config.PropertySetter,10,1,0,8,49,13,2,6,6,0.694444444,395,0.5,0,0.0,0.35,0,0,38.1,11,2.9,2
log4j,1.2,org.apache.log4j.jmx.AbstractDynamicMBean,12,1,4,6,31,64,4,2,11,0.954545455,167,0.0,0,0.0,0.20370370399999999,0,0,12.75,4,1.4167,2
log4j,1.2,org.apache.log4j.lf5.Log4JLogRecord,3,2,0,5,10,3,2,3,3,2.0,57,0.0,0,0.9285714290000001,0.666666667,2,3,18.0,3,1.6667,2
log4j,1.2,org.apache.log4j.Layout,8,1,5,36,11,28,34,2,7,1.0,26,0.0,0,0.0,0.571428571,0,0,2.0,1,0.75,2
log4j,1.2,org.apache.log4j.net.DefaultEvaluator,2,1,0,5,4,1,1,4,1,2.0,10,0.0,0,0.0,0.75,0,0,4.0,1,0.5,0
log4j,1.2,org.apache.log4j.xml.DOMConfigurator,29,1,0,24,115,356,6,19,11,0.992277992,1589,0.0,1,0.0,0.163265306,0,0,52.51724138,18,3.2069,8
log4j,1.2,org.apache.log4j.spi.NullWriter,4,2,0,1,5,6,1,0,3,2.0,10,0.0,0,0.8125,0.5,1,1,1.5,1,0.75,1
log4j,1.2,org.apache.log4j.chainsaw.LoadXMLAction,5,2,0,4,32,4,1,3,1,0.708333333,200,0.833333333,2,0.85,0.4,0,0,37.8,2,0.8,2
log4j,1.2,org.apache.log4j.lf5.util.ProductProperties,20,1,0,5,37,116,2,3,14,0.754385965,209,1.0,1,0.0,0.31578947399999996,0,0,9.3,3,0.95,0
log4j,1.2,org.apache.log4j.NDC,13,1,0,12,42,0,10,2,10,0.666666667,295,0.0,0,0.0,0.083333333,0,0,21.46153846,6,2.3077,3
log4j,1.2,org.apache.log4j.chainsaw.ExitAction,4,2,0,4,11,4,3,1,1,0.8888888890000001,41,0.333333333,2,0.894736842,0.444444444,0,0,8.5,1,0.5,2
log4j,1.2,org.apache.log4j.PatternLayout,8,2,0,10,16,18,6,4,7,0.875,103,0.75,1,0.571428571,0.5,0,0,10.875,3,1.0,5
log4j,1.2,org.apache.log4j.lf5.viewer.LogTableColumn,9,1,0,5,20,16,4,1,8,0.916666667,207,0.25,10,0.0,0.333333333,1,1,20.66666667,3,1.0,3
log4j,1.2,org.apache.log4j.Hierarchy,25,1,0,17,69,200,2,15,22,0.856481481,586,0.222222222,4,0.0,0.16,0,0,22.08,6,1.92,2
log4j,1.2,org.apache.log4j.net.SMTPAppender,25,2,0,10,73,226,0,10,20,0.8875,436,0.9,2,0.43902439,0.24,1,2,16.04,7,1.56,9
log4j,1.2,org.apache.log4j.lf5.PassingLogRecordFilter,3,1,0,3,4,3,1,2,3,2.0,9,0.0,0,0.0,0.666666667,0,0,2.0,1,0.6667,2
log4j,1.2,org.apache.log4j.ProvisionNode,1,4,0,2,3,0,1,1,0,2.0,7,0.0,0,1.0,1.0,0,0,6.0,0,0.0,3
log4j,1.2,org.apache.log4j.PropertyConfigurator,18,1,0,35,79,135,19,18,9,0.966911765,762,0.1875,1,0.0,0.27777777800000003,0,0,40.44444444,10,2.6667,4
log4j,1.2,org.apache.log4j.xml.examples.XMLSample,7,1,0,2,26,17,0,2,2,0.666666667,131,0.0,1,0.0,0.27777777800000003,0,0,17.42857143,2,1.0,4
log4j,1.2,org.apache.log4j.varia.DenyAllFilter,4,2,0,2,5,6,0,2,4,2.0,12,0.0,0,0.571428571,0.5,0,0,2.0,1,0.75,2
log4j,1.2,org.apache.log4j.spi.AppenderAttachable,7,1,0,5,7,21,4,1,7,2.0,7,0.0,0,0.0,0.571428571,0,0,0.0,1,1.0,2
log4j,1.2,org.apache.log4j.net.SocketHubAppender,12,2,0,5,30,18,1,5,11,0.654545455,205,0.8,1,0.642857143,0.333333333,1,2,15.66666667,6,1.4167,2
log4j,1.2,org.apache.log4j.lf5.viewer.LogFactor5AboutDialog,2,6,0,4,33,1,2,3,1,2.0,184,0.0,0,0.998417722,0.75,0,0,91.0,1,0.5,0
log4j,1.2,org.apache.log4j.jmx.AppenderDynamicMBean,12,2,0,11,66,0,1,10,6,0.75,681,0.666666667,2,0.523809524,0.190909091,1,1,54.75,6,1.3333,3
log4j,1.2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryPath,8,1,0,6,23,0,5,1,8,0.0,154,1.0,0,0.0,0.34375,0,0,18.125,2,1.0,2
log4j,1.2,org.apache.log4j.lf5.DefaultLF5Configurator,4,1,0,3,15,6,0,3,2,1.0,54,0.0,0,0.0,0.3125,0,0,12.25,1,0.75,2
log4j,1.2,org.apache.log4j.lf5.StartLogFactor5,2,1,0,3,10,1,0,3,2,2.0,20,0.0,0,0.0,0.5,0,0,9.0,1,0.5,2
log4j,1.2,org.apache.log4j.test.ShortSocketServer,6,1,0,5,32,9,0,5,2,0.666666667,148,0.0,1,0.0,0.333333333,0,0,23.16666667,2,1.0,1
log4j,1.2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditorRenderer,3,7,0,2,5,3,1,1,3,2.0,21,0.0,0,0.9971223020000001,0.46666666700000003,1,1,6.0,1,0.6667,3
log4j,1.2,org.apache.log4j.MDC,10,1,0,4,19,5,2,2,4,0.41666666700000005,123,0.0,1,0.0,0.481481481,0,0,10.9,3,1.5,3
log4j,1.2,org.apache.log4j.lf5.viewer.categoryexplorer.TreeModelAdapter,5,1,1,1,6,10,1,0,5,2.0,12,0.0,0,0.0,0.9,0,0,1.4,1,0.8,2
log4j,1.2,org.apache.log4j.ConsoleAppender,8,3,0,11,18,8,7,4,6,0.857142857,116,0.333333333,0,0.871794872,0.541666667,2,5,13.125,3,1.0,7
log4j,1.2,org.apache.log4j.lf5.viewer.FilteredLogTableModel,21,2,0,16,55,116,12,4,13,0.67,361,1.0,1,0.444444444,0.345238095,1,1,15.95238095,3,1.4762,2
log4j,1.2,org.apache.log4j.lf5.util.StreamUtils,5,1,0,1,14,10,1,0,5,1.25,57,0.0,0,0.0,0.45,0,0,10.2,1,0.8,2
log4j,1.2,org.apache.log4j.net.test.Loop,4,1,0,7,27,4,0,7,2,0.666666667,134,0.0,0,0.0,0.333333333,0,0,32.25,3,1.5,2
log4j,1.2,org.apache.log4j.or.ThreadGroupRenderer,2,1,0,2,16,1,0,2,2,2.0,100,0.0,0,0.0,0.75,0,0,49.0,3,1.5,2
log4j,1.2,org.apache.log4j.performance.NOPWriter,8,2,0,0,10,28,0,0,8,2.0,21,0.0,0,0.65,0.46875,1,2,1.625,1,0.875,2
log4j,1.2,org.apache.log4j.helpers.RelativeTimeDateFormat,3,3,0,1,7,1,1,0,3,0.5,20,1.0,0,0.951219512,0.444444444,1,3,5.333333333,1,0.6667,4
log4j,1.2,org.apache.log4j.helpers.ISO8601DateFormat,5,4,0,3,16,8,2,1,4,0.875,215,1.0,0,0.953488372,0.35714285700000004,1,3,41.6,9,2.0,4
log4j,1.2,org.apache.log4j.lf5.viewer.LogFactor5Dialog,7,6,3,3,28,19,3,0,1,0.833333333,202,1.0,0,0.992138365,0.291666667,2,3,27.71428571,3,1.5714,2
log4j,1.2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeRenderer,5,6,1,4,36,4,3,1,3,0.75,176,0.75,0,0.995670996,0.375,1,1,33.4,4,1.2,3
log4j,1.2,org.apache.log4j.spi.VectorWriter,9,3,0,2,18,0,1,1,8,0.0,88,1.0,0,0.876923077,0.41666666700000005,1,1,8.666666667000001,2,1.0,1
log4j,1.2,org.apache.log4j.test.DefaultInit,5,1,0,1,13,8,0,1,2,0.875,44,0.0,1,0.0,0.333333333,0,0,7.4,1,0.6,1
log4j,1.2,org.apache.log4j.lf5.viewer.LogTableColumnFormatException,1,3,0,2,2,0,2,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,3
log4j,1.2,org.apache.log4j.varia.LevelMatchFilter,6,2,0,5,10,0,0,5,6,0.5,62,0.0,1,0.444444444,0.375,1,1,9.0,5,1.6667,2
log4j,1.2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryElement,4,1,0,2,5,0,2,0,4,0.333333333,21,1.0,0,0.0,0.75,0,0,4.0,1,0.5,2
log4j,1.2,org.apache.log4j.chainsaw.MyTableModel,26,2,0,19,72,91,15,5,15,0.815555556,640,0.833333333,4,0.4,0.222857143,1,1,22.92307692,10,1.8462,2
log4j,1.2,org.apache.log4j.jmx.LoggerDynamicMBean,14,2,0,9,63,27,1,8,7,0.7521367520000001,530,0.7777777779999999,2,0.47826087,0.184615385,2,4,36.21428571,2,1.0,4
log4j,1.2,org.apache.log4j.spi.OptionHandler,1,1,0,8,1,0,8,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,2
log4j,1.2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel,16,2,0,17,49,106,13,5,14,0.8,426,1.0,0,0.673913043,0.28571428600000004,0,0,25.4375,6,2.375,3
log4j,1.2,org.apache.log4j.spi.HierarchyEventListener,2,1,0,5,2,1,3,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,2
log4j,1.2,org.apache.log4j.jdbc.JDBCAppender,21,2,0,6,45,150,0,6,17,0.78125,279,1.0,0,0.473684211,0.295238095,1,2,11.9047619,2,1.0952,4
log4j,1.2,org.apache.log4j.lf5.LogLevelFormatException,1,3,0,4,2,0,4,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,2
log4j,1.2,org.apache.log4j.config.PropertySetterException,3,3,0,1,6,1,1,0,3,0.5,28,1.0,0,0.944444444,0.5555555560000001,1,1,8.0,3,1.0,3
log4j,1.2,org.apache.log4j.RollingFileAppender,12,3,1,12,36,0,2,10,10,0.454545455,291,1.0,0,0.7857142859999999,0.260416667,1,6,23.08333333,5,1.25,4
log4j,1.2,org.apache.log4j.lf5.LogLevel,18,1,0,17,36,113,16,1,16,0.9195046440000001,442,0.42105263200000004,14,0.0,0.132352941,1,1,22.5,3,1.5,2
log4j,1.2,org.apache.log4j.lf5.viewer.LF5SwingUtils,8,1,0,3,20,28,1,2,4,2.0,89,0.0,0,0.0,0.203125,0,0,10.125,4,2.125,2
log4j,1.2,org.apache.log4j.test.StressNDC,9,2,0,3,36,8,0,3,7,0.822916667,311,0.0,1,0.897058824,0.21875,0,0,32.22222222,7,2.0,0
log4j,1.2,org.apache.log4j.CategoryKey,4,1,0,1,11,2,1,0,2,0.7777777779999999,61,0.0,0,0.0,0.5,1,1,13.5,6,2.0,3
log4j,1.2,org.apache.log4j.helpers.FileWatchdog,5,2,2,5,17,0,4,1,2,0.607142857,120,0.28571428600000004,0,0.938461538,0.46666666700000003,1,1,21.6,3,1.4,3
log4j,1.2,org.apache.log4j.jmx.HierarchyDynamicMBean,17,2,0,11,74,34,1,10,12,0.818181818,592,0.727272727,2,0.423076923,0.166666667,2,4,33.17647059,2,0.9412,5
log4j,1.2,org.apache.log4j.PropertyWatchdog,2,3,0,4,6,1,1,4,1,2.0,14,0.0,0,0.984848485,0.75,1,1,6.0,1,0.5,0
log4j,1.2,org.apache.log4j.chainsaw.DetailPanel,6,5,0,5,46,11,1,4,1,0.88,251,0.8,2,0.9936102240000001,0.3,0,0,40.0,8,2.5,2
log4j,1.2,org.apache.log4j.lf5.viewer.TrackingAdjustmentListener,2,1,0,2,9,0,2,0,2,0.0,42,1.0,0,0.0,0.75,0,0,19.5,3,1.5,2
log4j,1.2,org.apache.log4j.test.Shallow,8,1,0,5,40,24,0,5,2,0.7142857140000001,331,0.0,1,0.0,0.214285714,0,0,40.125,2,1.125,1
log4j,1.2,org.apache.log4j.varia.HUP,2,2,0,3,16,0,1,3,1,0.0,51,0.0,1,0.983870968,0.666666667,0,0,23.5,2,1.0,0
log4j,1.2,org.apache.log4j.jmx.MethodUnion,1,1,0,2,2,0,2,0,0,2.0,12,0.0,0,0.0,1.0,0,0,9.0,0,0.0,2
log4j,1.2,org.apache.log4j.spi.LoggerFactory,1,1,0,8,1,0,8,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,2
log4j,1.2,org.apache.log4j.test.ConfigurationFileParsing,4,1,0,3,20,6,0,3,2,0.666666667,69,0.0,0,0.0,0.333333333,0,0,16.0,2,1.25,1
log4j,1.2,org.apache.log4j.config.PropertyGetter,6,1,0,3,25,11,1,2,3,0.68,154,0.6,0,0.0,0.44,0,0,23.83333333,8,2.3333,2
log4j,1.2,org.apache.log4j.spi.LocationInfo,6,1,0,14,21,0,12,2,5,0.88,286,0.2,0,0.0,0.46666666700000003,0,0,45.0,6,3.0,6
log4j,1.2,org.apache.log4j.helpers.LogLog,10,1,0,43,19,0,43,1,9,0.920634921,146,0.7142857140000001,0,0.0,0.333333333,0,0,12.9,4,1.9,2
log4j,1.2,org.apache.log4j.performance.Logging,8,1,0,3,30,12,0,3,2,0.666666667,228,0.0,1,0.0,0.321428571,0,0,26.75,4,1.75,0
log4j,1.2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerTree,7,5,0,12,28,0,7,6,4,0.41666666700000005,120,1.0,1,0.993506494,0.428571429,1,1,15.85714286,2,0.8571,3
log4j,1.2,org.apache.log4j.helpers.Loader,6,1,0,4,25,9,2,2,4,0.933333333,142,0.333333333,0,0.0,0.26666666699999997,0,0,22.16666667,6,1.5,3
log4j,1.2,org.apache.log4j.config.PropertyPrinter,10,1,0,8,42,39,1,7,6,0.644444444,328,1.0,0,0.0,0.314285714,0,0,31.3,9,2.8,4
log4j,1.2,org.apache.log4j.test.SpacePad,4,1,0,0,10,4,0,0,3,0.333333333,114,0.0,0,0.0,0.333333333,0,0,27.25,4,1.5,1
log4j,1.2,org.apache.log4j.jmx.LayoutDynamicMBean,10,2,0,9,54,1,1,8,5,0.7777777779999999,470,0.666666667,2,0.578947368,0.253968254,2,2,44.8,6,1.3,2
log4j,1.2,org.apache.log4j.net.TelnetAppender,7,2,0,4,16,3,1,4,6,0.583333333,81,1.0,1,0.75,0.428571429,1,1,10.28571429,4,1.2857,2
log4j,1.2,org.apache.log4j.test.SysoutConfigurator,2,1,0,7,7,1,0,7,2,2.0,15,0.0,0,0.0,0.666666667,0,0,6.5,1,0.5,1
log4j,1.2,org.apache.log4j.FileAppender,17,3,2,9,36,14,3,6,14,0.546875,272,1.0,0,0.723404255,0.333333333,1,11,14.76470588,2,0.9412,4
log4j,1.2,org.apache.log4j.DefaultCategoryFactory,2,1,0,4,4,1,2,2,1,2.0,10,0.0,0,0.0,0.75,0,0,4.0,1,0.5,2
log4j,1.2,org.apache.log4j.HTMLLayout,13,2,0,6,35,46,0,6,11,0.916666667,758,0.375,0,0.42105263200000004,0.236111111,1,1,56.69230769,7,1.6154,3
log4j,1.2,org.apache.log4j.lf5.viewer.LogBrokerMonitor,105,1,0,55,321,4900,40,51,22,0.959880637,2443,0.9655172409999999,5,0.0,0.072380952,0,0,21.99047619,6,1.5238,2
log4j,1.2,org.apache.log4j.lf5.viewer.LogFactor5LoadingDialog,1,7,0,2,10,0,1,1,1,2.0,41,0.0,0,1.0,1.0,0,0,40.0,0,0.0,2
log4j,1.2,org.apache.log4j.LogManager,12,1,0,21,36,0,11,11,11,0.8939393940000001,159,0.333333333,1,0.0,0.12121212099999999,0,0,11.75,1,0.8333,2
log4j,1.2,org.apache.log4j.net.test.SyslogMin,7,1,0,4,29,17,0,4,2,0.666666667,154,0.0,1,0.0,0.333333333,0,0,20.71428571,2,1.0,2
log4j,1.2,org.apache.log4j.varia.test.Loop,7,1,0,2,24,15,0,2,2,0.611111111,117,0.0,1,0.0,0.27777777800000003,0,0,15.28571429,2,1.1429,2
log4j,1.2,org.apache.log4j.lf5.LF5Appender,15,2,0,12,43,83,1,11,10,0.738095238,187,1.0,3,0.580645161,0.14285714300000002,1,1,11.26666667,4,1.2,2
log4j,1.2,org.apache.log4j.Appender,12,1,0,32,12,66,29,4,12,2.0,12,0.0,0,0.0,0.236111111,0,0,0.0,1,1.0,2
log4j,1.2,org.apache.log4j.spi.RendererSupport,2,1,0,7,2,1,6,2,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,3
log4j,1.2,org.apache.log4j.Dispatcher,3,2,0,5,17,0,1,5,1,0.25,131,0.0,3,0.968253968,0.5555555560000001,0,0,41.33333333,6,2.6667,2
log4j,1.2,org.apache.log4j.spi.Filter,3,1,3,8,4,3,6,2,3,1.5,11,0.0,1,0.0,0.666666667,0,0,1.333333333,1,0.6667,4
log4j,1.2,org.apache.log4j.lf5.viewer.LogTableModel,2,3,0,0,3,1,0,0,2,2.0,9,0.0,0,0.98,0.833333333,0,0,3.5,1,0.5,3
log4j,1.2,org.apache.log4j.helpers.FormattingInfo,3,1,0,10,10,0,9,1,1,0.0,49,0.0,0,0.0,1.0,0,0,14.33333333,1,0.6667,2
log4j,1.2,org.apache.log4j.net.SocketAppender,20,2,0,8,43,82,3,6,16,0.837320574,334,0.181818182,1,0.514285714,0.2,1,2,15.15,6,1.35,7
log4j,1.2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor,18,2,0,14,64,131,10,12,3,0.8941176470000001,386,1.0,3,0.46875,0.293650794,0,0,20.16666667,3,1.2778,2
log4j,1.2,org.apache.log4j.test.DelayedLoop,7,1,0,3,25,17,0,3,2,0.833333333,105,0.0,1,0.0,0.27777777800000003,0,0,13.57142857,2,1.1429,1
log4j,1.2,org.apache.log4j.net.SimpleSocketServer,6,1,0,5,30,9,0,5,2,0.666666667,144,0.0,1,0.0,0.333333333,0,0,22.5,2,1.0,3
log4j,1.2,org.apache.log4j.test.L7D,6,1,0,3,25,13,0,3,2,0.7,202,0.0,0,0.0,0.27777777800000003,0,0,32.33333333,2,1.3333,0
log4j,1.2,org.apache.log4j.net.JMSAppender,13,2,0,5,35,48,0,5,11,0.791666667,259,0.0,0,0.6,0.292307692,1,2,18.46153846,5,1.5385,3
log4j,1.2,org.apache.log4j.helpers.NullEnumeration,5,1,0,1,7,8,1,0,3,0.75,22,1.0,1,0.0,0.75,0,0,3.2,1,0.6,2
log4j,1.2,org.apache.log4j.net.SocketServer,8,1,0,10,48,6,0,10,2,0.666666667,358,0.0,3,0.0,0.257142857,0,0,42.625,3,1.75,3
log4j,1.2,org.apache.log4j.test.MDCStress,10,2,0,6,38,9,0,6,6,0.747474747,327,0.0,2,0.8840579709999999,0.222222222,0,0,30.6,4,2.0,1
log4j,1.2,org.apache.log4j.helpers.DateLayout,11,2,1,7,27,19,1,6,11,0.911111111,198,0.5555555560000001,0,0.444444444,0.303030303,0,0,16.18181818,7,2.0,2
log4j,1.2,org.apache.log4j.net.test.SocketMin,8,1,0,7,42,14,0,7,2,0.75,308,0.0,2,0.0,0.23809523800000001,0,0,37.0,4,1.5,2
log4j,1.2,org.apache.log4j.test.X1Logger,7,3,0,5,19,7,1,5,4,0.7777777779999999,74,0.333333333,1,0.912280702,0.5,2,2,9.142857142999999,1,0.7143,0
log4j,1.2,org.apache.log4j.xml.SAXErrorHandler,4,1,0,2,17,6,1,1,4,2.0,53,0.0,0,0.0,0.875,0,0,12.25,1,0.75,3
