ID,Type,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug,fe,rb,lm,bc,bm,cdsbp,cc,dacl,dico,gc,ic,lc,lpl,mc,ss,sc,sg
L1196,Class,SkuPricingPersistenceProvider,org.broadleafcommerce.admin.server.service.persistence.module.provider.SkuPricingPersistenceProvider,L1108,L103,admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/server/service/persistence/module/provider/SkuPricingPersistenceProvider.java,47,1,142,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,22,15,1,0,19,27,0.333333,0.147727,13,12,1,2,0.147727,13,4,4,0,0,1,75,96,6,6,1,3,8,1,2,0,19,35,6,8,0,75,96,6,6,1,3,8,1,2,0,19,35,6,8,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L1364,Class,AdminProductTranslationExtensionListener,org.broadleafcommerce.admin.web.controller.AdminProductTranslationExtensionListener,L1317,L103,admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/web/controller/AdminProductTranslationExtensionListener.java,31,1,54,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,5,0,0,9,10,1.0,0.304348,7,7,2,0,0.304348,7,1,1,0,0,1,16,24,1,0,1,0,1,0,1,0,1,7,0,1,0,16,24,1,0,1,0,1,0,1,0,1,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L1324,Class,AdminCatalogActionsController,org.broadleafcommerce.admin.web.controller.action.AdminCatalogActionsController,L1321,L103,admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/web/controller/action/AdminCatalogActionsController.java,43,1,79,2,0.0,0,0,0,0.0,0.0,0,0,1,2,1,3,2,0,0,1,2,1.0,0.307692,12,11,2,0,0.307692,12,2,2,0,0,1,27,37,10,18,1,0,1,0,1,0,23,12,2,1,1,27,37,10,18,1,0,1,0,1,0,23,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L1402,Class,AdminCategoryController,org.broadleafcommerce.admin.web.controller.entity.AdminCategoryController,L1396,L103,admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/web/controller/entity/AdminCategoryController.java,43,1,85,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,5,0,0,6,8,0.5,0.157895,6,5,1,1,0.157895,6,3,3,0,0,1,32,43,12,21,2,1,2,0,1,0,46,11,2,19,1,32,43,12,21,2,1,2,0,1,0,46,11,2,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L1443,Class,AdminOfferController,org.broadleafcommerce.admin.web.controller.entity.AdminOfferController,L1396,L103,admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/web/controller/entity/AdminOfferController.java,43,1,103,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,4,0,0,6,11,0.25,0.233333,14,13,1,3,0.233333,14,3,3,0,0,1,46,61,11,21,1,1,5,0,3,0,49,16,2,21,1,46,61,11,21,1,1,5,0,3,0,49,16,2,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L1486,Class,AdminOrderController,org.broadleafcommerce.admin.web.controller.entity.AdminOrderController,L1396,L103,admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/web/controller/entity/AdminOrderController.java,37,1,75,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,8,5,0,0,5,7,1.0,0.166667,6,5,1,0,0.166667,6,3,3,0,0,1,30,39,11,21,1,1,2,0,0,0,46,13,2,18,1,30,39,11,21,1,1,2,0,0,0,46,13,2,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L1512,Class,AdminProductController,org.broadleafcommerce.admin.web.controller.entity.AdminProductController,L1396,L103,admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/web/controller/entity/AdminProductController.java,62,1,278,2,0.316032,2,7,3,0.211982,0.246988,46,41,3,2,2,25,21,0,0,46,55,0.2,0.126316,24,13,1,4,0.126316,24,3,3,0,0,1,166,217,11,22,1,2,9,0,4,0,53,93,2,22,1,166,217,11,22,1,2,9,0,4,0,53,93,2,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
L1886,Class,DataDTOToMVELTranslatorTest,org.broadleafcommerce.admin.web.rulebuilder.DataDTOToMVELTranslatorTest,L1690,L103,admin/broadleaf-admin-module/src/test/java/org/broadleafcommerce/admin/web/rulebuilder/DataDTOToMVELTranslatorTest.java,33,1,323,2,0.614476,4,7,7,0.268041,0.53913,78,62,1,0,0,6,9,0,0,13,19,1.0,0.567669,151,145,6,0,0.567669,151,0,0,0,0,0,115,291,4,0,4,0,6,0,5,1,6,96,0,5,1,115,291,4,0,4,0,6,0,5,1,6,96,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1978,Class,MVELToDataWrapperTranslatorTest,org.broadleafcommerce.admin.web.rulebuilder.MVELToDataWrapperTranslatorTest,L1690,L103,admin/broadleaf-admin-module/src/test/java/org/broadleafcommerce/admin/web/rulebuilder/MVELToDataWrapperTranslatorTest.java,36,1,267,2,0.68338,6,14,14,0.642241,0.68718,149,134,1,0,0,6,12,0,0,17,23,0.333333,0.0346535,7,7,2,4,0.0346535,7,0,0,0,0,0,195,232,4,0,4,0,6,0,5,1,6,176,0,5,1,195,232,4,0,4,0,6,0,5,1,6,176,0,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L1750,Class,CustomerFieldServiceImpl,org.broadleafcommerce.admin.web.rulebuilder.service.CustomerFieldServiceImpl,L1700,L103,admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/web/rulebuilder/service/CustomerFieldServiceImpl.java,32,1,105,2,0.912752,7,12,12,0.756757,0.8,56,56,1,0,0,3,5,2,2,7,10,0.25,0.0909091,7,7,1,3,0.0909091,7,2,2,0,0,1,70,74,3,6,0,2,3,0,3,0,12,10,0,12,2,70,74,3,6,0,2,3,0,3,0,12,10,0,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L1760,Class,FulfillmentGroupFieldServiceImpl,org.broadleafcommerce.admin.web.rulebuilder.service.FulfillmentGroupFieldServiceImpl,L1700,L103,admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/web/rulebuilder/service/FulfillmentGroupFieldServiceImpl.java,32,1,181,2,0.96131,18,41,41,0.886667,0.904762,133,133,1,0,0,3,5,2,2,7,10,0.25,0.0454545,7,7,1,3,0.0454545,7,2,2,0,0,1,147,150,3,6,0,2,3,0,3,0,12,21,0,12,2,147,150,3,6,0,2,3,0,3,0,12,21,0,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L1770,Class,LocaleFieldServiceImpl,org.broadleafcommerce.admin.web.rulebuilder.service.LocaleFieldServiceImpl,L1700,L103,admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/web/rulebuilder/service/LocaleFieldServiceImpl.java,32,1,62,2,0.723404,1,1,1,0.451613,0.5,14,14,1,0,0,3,5,0,0,7,10,0.25,0.2,7,7,1,3,0.2,7,2,2,0,0,1,28,31,3,6,0,2,3,0,3,0,12,4,0,12,2,28,31,3,6,0,2,3,0,3,0,12,4,0,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L1833,Class,OrderFieldServiceImpl,org.broadleafcommerce.admin.web.rulebuilder.service.OrderFieldServiceImpl,L1700,L103,admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/web/rulebuilder/service/OrderFieldServiceImpl.java,32,1,97,2,0.901515,6,9,9,0.742424,0.777778,49,49,1,0,0,3,5,2,2,7,10,0.25,0.1,7,7,1,3,0.1,7,2,2,0,0,1,63,66,3,6,0,2,3,0,3,0,12,9,0,12,2,63,66,3,6,0,2,3,0,3,0,12,9,0,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L1841,Class,OrderItemFieldServiceImpl,org.broadleafcommerce.admin.web.rulebuilder.service.OrderItemFieldServiceImpl,L1700,L103,admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/web/rulebuilder/service/OrderItemFieldServiceImpl.java,32,1,238,2,0.972458,18,60,60,0.913043,0.931035,189,189,1,0,0,3,5,2,2,7,10,0.5,0.0379147,8,8,2,2,0.0379147,8,2,2,0,0,1,203,207,3,6,0,2,3,0,3,0,12,29,0,12,2,203,207,3,6,0,2,3,0,3,0,12,29,0,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L1854,Class,ProductFieldServiceImpl,org.broadleafcommerce.admin.web.rulebuilder.service.ProductFieldServiceImpl,L1700,L103,admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/web/rulebuilder/service/ProductFieldServiceImpl.java,32,1,146,2,0.948207,13,27,27,0.852174,0.875,98,98,1,0,0,3,5,0,0,7,10,0.25,0.0588235,7,7,1,3,0.0588235,7,2,2,0,0,1,112,115,3,6,0,2,3,0,3,0,12,16,0,12,2,112,115,3,6,0,2,3,0,3,0,12,16,0,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L1862,Class,RequestFieldServiceImpl,org.broadleafcommerce.admin.web.rulebuilder.service.RequestFieldServiceImpl,L1700,L103,admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/web/rulebuilder/service/RequestFieldServiceImpl.java,32,1,71,2,0.796875,2,2,2,0.575,0.6,23,21,1,0,0,3,5,0,0,7,10,0.25,0.166667,7,7,1,3,0.166667,7,2,2,0,0,1,35,40,3,6,0,2,3,0,3,0,12,5,0,12,2,35,40,3,6,0,2,3,0,3,0,12,5,0,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L1870,Class,SkuFieldServiceImpl,org.broadleafcommerce.admin.web.rulebuilder.service.SkuFieldServiceImpl,L1700,L103,admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/web/rulebuilder/service/SkuFieldServiceImpl.java,32,1,140,2,0.944444,12,24,24,0.834862,0.866667,91,91,1,0,0,3,5,0,0,7,10,0.25,0.0625,7,7,1,3,0.0625,7,2,2,0,0,1,105,109,3,6,0,2,3,0,3,0,12,15,0,12,2,105,109,3,6,0,2,3,0,3,0,12,15,0,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L1878,Class,TimeFieldServiceImpl,org.broadleafcommerce.admin.web.rulebuilder.service.TimeFieldServiceImpl,L1700,L103,admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/web/rulebuilder/service/TimeFieldServiceImpl.java,32,1,95,2,0.886957,5,8,8,0.734375,0.75,47,42,1,0,0,3,5,0,0,7,10,0.25,0.111111,7,7,1,3,0.111111,7,2,2,0,0,1,56,64,3,6,0,2,3,0,3,0,12,8,0,12,2,56,64,3,6,0,2,3,0,3,0,12,8,0,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L1783,Class,FulfillmentTypeEnumOptionsExtensionListener,org.broadleafcommerce.admin.web.rulebuilder.service.options.FulfillmentTypeEnumOptionsExtensionListener,L1778,L103,admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/web/rulebuilder/service/options/FulfillmentTypeEnumOptionsExtensionListener.java,33,1,46,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,3,0,0,0,1,1.0,0.333333,5,5,1,0,0.333333,5,2,2,0,0,1,10,14,0,3,0,1,1,0,0,0,3,3,0,1,0,10,14,0,3,0,1,1,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1807,Class,InventoryTypeEnumOptionsExtensionListener,org.broadleafcommerce.admin.web.rulebuilder.service.options.InventoryTypeEnumOptionsExtensionListener,L1778,L103,admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/web/rulebuilder/service/options/InventoryTypeEnumOptionsExtensionListener.java,33,1,46,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,3,0,0,0,1,1.0,0.333333,5,5,1,0,0.333333,5,2,2,0,0,1,10,14,0,3,0,1,1,0,0,0,3,3,0,1,0,10,14,0,3,0,1,1,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1814,Class,TimeEnumOptionsExtensionListener,org.broadleafcommerce.admin.web.rulebuilder.service.options.TimeEnumOptionsExtensionListener,L1778,L103,admin/broadleaf-admin-module/src/main/java/org/broadleafcommerce/admin/web/rulebuilder/service/options/TimeEnumOptionsExtensionListener.java,36,1,53,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,7,0,0,0,1,1.0,0.263158,5,5,1,0,0.263158,5,2,2,0,0,1,14,18,0,3,0,1,1,0,0,0,3,7,0,1,0,14,18,0,3,0,1,1,0,0,0,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L65002,Class,DummyCreditCardModule,org.broadleafcommerce.checkout.service.DummyCreditCardModule,L64998,L103,integration/src/test/java/org/broadleafcommerce/checkout/service/DummyCreditCardModule.java,30,1,86,2,0.0,0,0,0,0.0,0.0,0,0,3,0,0,10,7,0,0,12,22,0.1,0.0784314,4,4,1,9,0.0784314,4,2,2,0,0,1,47,57,1,9,0,0,10,0,9,0,28,16,0,17,0,47,57,1,9,0,0,10,0,9,0,28,16,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2161,Class,PageItemCriteriaCustomPersistenceHandler,org.broadleafcommerce.cms.admin.server.handler.PageItemCriteriaCustomPersistenceHandler,L2034,L103,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/PageItemCriteriaCustomPersistenceHandler.java,45,1,182,2,0.888,3,15,3,0.76087,0.803419,105,94,3,5,5,23,13,0,0,25,32,0.142857,0.0930233,12,3,1,6,0.0930233,12,2,2,0,0,1,117,138,2,1,1,0,7,0,6,0,19,72,1,18,0,117,138,2,1,1,0,7,0,6,0,19,72,1,18,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
L2233,Class,PageTemplateCustomPersistenceHandler,org.broadleafcommerce.cms.admin.server.handler.PageTemplateCustomPersistenceHandler,L2034,L103,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/PageTemplateCustomPersistenceHandler.java,59,1,243,2,0.35309,3,13,3,0.291892,0.310559,54,50,3,4,4,34,26,0,0,37,49,0.1,0.0182927,3,3,1,9,0.0182927,3,2,2,0,0,1,161,185,5,2,4,1,12,0,9,0,24,90,1,21,0,161,185,5,2,4,1,12,0,9,0,24,90,1,21,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
L2366,Class,PendingSandBoxItemCustomPersistenceHandler,org.broadleafcommerce.cms.admin.server.handler.PendingSandBoxItemCustomPersistenceHandler,L2034,L103,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/PendingSandBoxItemCustomPersistenceHandler.java,48,1,143,2,0.365751,3,12,3,0.40625,0.445783,39,37,2,5,4,19,19,0,0,28,30,0.333333,0.045977,4,3,1,2,0.045977,4,3,3,0,0,1,83,96,6,1,1,0,2,0,2,0,21,57,1,20,0,83,96,6,1,1,0,2,0,2,0,21,57,1,20,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
L2441,Class,RequestDTOCustomPersistenceHandler,org.broadleafcommerce.cms.admin.server.handler.RequestDTOCustomPersistenceHandler,L2034,L103,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/RequestDTOCustomPersistenceHandler.java,33,1,43,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,3,0,0,1,2,0.5,0.4375,7,7,1,1,0.4375,7,3,3,0,0,1,9,11,3,1,1,0,1,0,1,0,19,2,1,19,0,9,11,3,1,1,0,1,0,1,0,19,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2368,Class,SandBoxItemCustomPersistenceHandler,org.broadleafcommerce.cms.admin.server.handler.SandBoxItemCustomPersistenceHandler,L2034,L103,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/SandBoxItemCustomPersistenceHandler.java,58,1,217,2,0.257824,3,12,3,0.24375,0.276119,39,37,3,6,4,28,21,1,1,29,36,0.142857,0.0428571,6,3,1,6,0.0428571,6,2,2,1,1,1,134,160,5,1,4,0,7,0,6,0,19,81,1,18,0,134,160,5,1,4,0,7,0,6,0,19,81,1,18,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
L2495,Class,StructuredContentItemCriteriaCustomPersistenceHandler,org.broadleafcommerce.cms.admin.server.handler.StructuredContentItemCriteriaCustomPersistenceHandler,L2034,L103,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/StructuredContentItemCriteriaCustomPersistenceHandler.java,45,1,182,2,0.888,3,15,3,0.76087,0.803419,105,94,3,5,5,23,13,0,0,25,32,0.142857,0.0930233,12,3,1,6,0.0930233,12,2,2,0,0,1,117,138,2,1,1,0,7,0,6,0,19,72,1,18,0,117,138,2,1,1,0,7,0,6,0,19,72,1,18,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
L526,Class,StructuredContentTypeCustomPersistenceHandler,org.broadleafcommerce.cms.admin.server.handler.StructuredContentTypeCustomPersistenceHandler,L2034,L103,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/StructuredContentTypeCustomPersistenceHandler.java,59,1,248,2,0.35,3,13,3,0.284211,0.314465,54,50,3,4,4,34,27,0,0,38,50,0.3,0.0535714,9,9,3,7,0.0535714,9,2,2,0,0,1,159,190,5,2,4,1,12,0,9,0,24,89,1,21,0,159,190,5,2,4,1,12,0,9,0,24,89,1,21,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
L2443,Class,TimeDTOCustomPersistenceHandler,org.broadleafcommerce.cms.admin.server.handler.TimeDTOCustomPersistenceHandler,L2034,L103,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/TimeDTOCustomPersistenceHandler.java,43,1,90,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,7,10,1,0,6,12,0.142857,0.148936,7,7,1,6,0.148936,7,2,2,1,1,1,40,48,2,1,1,0,6,0,6,0,18,16,1,18,0,40,48,2,1,1,0,6,0,6,0,18,16,1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2661,Class,AdminAssetController,org.broadleafcommerce.cms.admin.web.controller.AdminAssetController,L2654,L103,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/web/controller/AdminAssetController.java,51,1,132,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,9,8,1,1,11,16,0.25,0.12,9,6,1,3,0.12,9,3,3,0,0,1,66,82,13,22,3,2,5,0,3,0,49,23,2,21,1,66,82,13,22,3,2,5,0,3,0,49,23,2,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
L2731,Class,AdminAssetUploadController,org.broadleafcommerce.cms.admin.web.controller.AdminAssetUploadController,L2654,L103,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/web/controller/AdminAssetUploadController.java,57,1,163,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,8,9,0,0,8,11,0.25,0.206522,19,8,1,3,0.206522,19,2,2,0,0,1,73,107,13,18,4,0,3,0,3,0,25,41,2,3,1,73,107,13,18,4,0,3,0,3,0,25,41,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L2793,Class,AdminPageController,org.broadleafcommerce.cms.admin.web.controller.AdminPageController,L2654,L103,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/web/controller/AdminPageController.java,46,1,129,2,0.777778,3,4,3,0.630952,0.6875,53,44,1,1,1,6,6,0,0,17,21,0.25,0.168831,13,7,1,3,0.168831,13,3,3,0,0,1,64,84,11,22,1,2,4,0,3,0,48,23,2,21,1,64,84,11,22,1,2,4,0,3,0,48,23,2,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
