ID,Type,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug
L35449,Class,HBaseStorageSetup$StreamLogger,com.thinkaurelius.titan.HBaseStorageSetup$StreamLogger,L35412,L103,titan-hbase-parent/titan-hbase-core/src/test/java/com/thinkaurelius/titan/HBaseStorageSetup.java,245,5,271,6,0.703704,1,4,1,0.592593,0.652174,16,15,1,3,3,5,0,0,0,0,2,0.5,0.148148,4,4,1,1,0.148148,4,0,0,0,0,0,23,27,2,0,2,0,2,0,1,0,2,9,0,1,0,23,27,2,0,2,0,2,0,1,0,2,9,0,1,0,0
L12160,Class,StorageSetup,com.thinkaurelius.titan.StorageSetup,L106,L103,titan-test/src/main/java/com/thinkaurelius/titan/StorageSetup.java,17,1,75,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,16,9,2,4,7,17,0.0909091,0.0425532,2,1,1,10,0.0425532,2,0,0,1,1,0,45,59,0,7,0,7,10,0,10,0,10,25,0,10,0,45,59,0,7,0,7,10,0,10,0,10,25,0,10,0,0
L35653,Class,TestBed,com.thinkaurelius.titan.TestBed,L106,L103,titan-test/src/main/java/com/thinkaurelius/titan/TestBed.java,21,1,135,2,0.0,0,0,0,0.0,0.0,0,0,4,1,1,8,0,0,0,0,4,0.333333,0.132075,7,4,1,2,0.0879121,8,0,0,0,0,0,46,70,0,0,0,0,4,0,2,0,4,42,0,2,0,83,115,4,0,4,0,9,0,6,0,9,56,0,6,0,0
L35666,Class,TestBed$470769#,com.thinkaurelius.titan.TestBed$470769#,L35663,L103,titan-test/src/main/java/com/thinkaurelius/titan/TestBed.java,59,111,64,10,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L35670,Class,TestBed$470789#,com.thinkaurelius.titan.TestBed$470789#,L35663,L103,titan-test/src/main/java/com/thinkaurelius/titan/TestBed.java,65,76,93,10,0.0,0,0,0,0.0,0.0,0,0,1,2,2,3,0,0,0,0,1,0.0,0.0625,1,0,0,2,0.0384615,1,0,0,0,0,0,15,17,1,0,1,0,1,0,1,0,1,7,0,1,0,25,29,2,0,2,0,2,0,2,0,2,11,0,2,0,0
L35673,Class,TestBed$470789#$470814#,com.thinkaurelius.titan.TestBed$470789#$470814#,L35672,L103,titan-test/src/main/java/com/thinkaurelius/titan/TestBed.java,72,47,85,22,0.0,0,0,0,0.0,0.0,0,0,1,1,1,2,0,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,12,14,1,0,1,0,1,0,1,0,1,4,0,1,0,12,14,1,0,1,0,1,0,1,0,1,4,0,1,0,0
L35655,Class,TestBed$A,com.thinkaurelius.titan.TestBed$A,L35653,L103,titan-test/src/main/java/com/thinkaurelius/titan/TestBed.java,24,5,37,6,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,0,0,0,0,2,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,10,14,2,0,2,0,2,0,1,0,2,2,0,1,0,10,14,2,0,2,0,2,0,1,0,2,2,0,1,0,0
L35679,Class,TestByteBuffer,com.thinkaurelius.titan.TestByteBuffer,L106,L103,titan-test/src/main/java/com/thinkaurelius/titan/TestByteBuffer.java,19,1,236,2,0.0,0,0,0,0.0,0.0,0,0,3,3,3,20,0,0,0,0,3,0.5,0.038961,3,3,1,1,0.0215054,4,0,0,0,0,0,74,86,6,0,6,0,3,0,1,0,3,69,0,1,0,182,218,16,11,16,9,26,0,17,1,32,100,0,21,1,0
L35740,Class,TestByteBuffer$ByteEntry,com.thinkaurelius.titan.TestByteBuffer$ByteEntry,L35679,L103,titan-test/src/main/java/com/thinkaurelius/titan/TestByteBuffer.java,220,5,234,6,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,0,1,0,0,2,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,12,15,2,0,2,0,2,0,1,0,2,3,0,1,0,12,15,2,0,2,0,2,0,1,0,2,3,0,1,0,0
L35736,Class,TestByteBuffer$ByteVertex,com.thinkaurelius.titan.TestByteBuffer$ByteVertex,L35679,L103,titan-test/src/main/java/com/thinkaurelius/titan/TestByteBuffer.java,151,5,177,6,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,2,0.0,0.0625,1,0,0,2,0.0416667,1,1,1,0,0,1,15,19,3,2,2,1,2,0,1,0,5,4,0,3,0,23,27,3,2,2,1,4,0,3,0,7,6,0,5,0,0
L35756,Class,TestByteBuffer$ByteVertex$471874#,com.thinkaurelius.titan.TestByteBuffer$ByteVertex$471874#,L35754,L103,titan-test/src/main/java/com/thinkaurelius/titan/TestByteBuffer.java,165,89,170,14,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,0,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L35759,Class,TestByteBuffer$ByteVertex$471905#,com.thinkaurelius.titan.TestByteBuffer$ByteVertex$471905#,L35754,L103,titan-test/src/main/java/com/thinkaurelius/titan/TestByteBuffer.java,170,51,175,14,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L35713,Class,TestByteBuffer$Edge,com.thinkaurelius.titan.TestByteBuffer$Edge,L35679,L103,titan-test/src/main/java/com/thinkaurelius/titan/TestByteBuffer.java,180,5,218,6,0.0,0,0,0,0.0,0.0,0,0,0,2,1,9,1,1,0,0,7,0.0,0.0,0,0,0,6,0.0,0,0,0,0,0,0,31,39,4,5,4,5,7,0,5,1,7,13,0,5,1,31,39,4,5,4,5,7,0,5,1,7,13,0,5,1,0
L35709,Class,TestByteBuffer$EdgeVertex,com.thinkaurelius.titan.TestByteBuffer$EdgeVertex,L35679,L103,titan-test/src/main/java/com/thinkaurelius/titan/TestByteBuffer.java,118,5,149,6,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,2,0,0,0,3,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,16,20,2,2,1,1,3,0,1,0,6,3,0,3,0,28,32,2,2,1,1,6,0,4,0,9,6,0,6,0,0
L35720,Class,TestByteBuffer$EdgeVertex$471704#,com.thinkaurelius.titan.TestByteBuffer$EdgeVertex$471704#,L35709,L103,titan-test/src/main/java/com/thinkaurelius/titan/TestByteBuffer.java,120,99,125,10,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L35728,Class,TestByteBuffer$EdgeVertex$471747#,com.thinkaurelius.titan.TestByteBuffer$EdgeVertex$471747#,L35726,L103,titan-test/src/main/java/com/thinkaurelius/titan/TestByteBuffer.java,133,89,138,14,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,0,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L35731,Class,TestByteBuffer$EdgeVertex$471782#,com.thinkaurelius.titan.TestByteBuffer$EdgeVertex$471782#,L35726,L103,titan-test/src/main/java/com/thinkaurelius/titan/TestByteBuffer.java,138,46,143,14,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L35692,Class,TestByteBuffer$Vertex,com.thinkaurelius.titan.TestByteBuffer$Vertex,L35679,L103,titan-test/src/main/java/com/thinkaurelius/titan/TestByteBuffer.java,98,5,116,6,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,0,3,0,0,4,0.0,0.0,0,0,0,4,0.0,0,0,0,2,2,0,14,19,1,2,1,2,4,0,3,0,4,3,0,3,0,14,19,1,2,1,2,4,0,3,0,4,3,0,3,0,0
L12235,Class,AbstractCassandraBlueprintsTest,com.thinkaurelius.titan.blueprints.AbstractCassandraBlueprintsTest,L12176,L103,titan-cassandra/src/test/java/com/thinkaurelius/titan/blueprints/AbstractCassandraBlueprintsTest.java,10,1,28,2,0.0,0,0,0,0.0,0.0,0,0,3,0,0,4,3,2,0,0,4,0.25,0.222222,4,3,1,3,0.222222,4,1,1,2,2,1,14,19,3,2,0,1,4,0,3,0,25,2,0,20,0,14,19,3,2,0,1,4,0,3,0,25,2,0,20,0,0
L12193,Class,BerkeleyBlueprintsTest,com.thinkaurelius.titan.blueprints.BerkeleyBlueprintsTest,L12176,L103,titan-berkeleyje/src/test/java/com/thinkaurelius/titan/blueprints/BerkeleyBlueprintsTest.java,22,1,84,2,0.0,0,0,0,0.0,0.0,0,0,7,1,1,12,7,0,0,7,14,0.125,0.0701754,4,3,1,7,0.0701754,4,1,1,0,0,1,53,63,5,1,2,0,7,0,7,0,28,23,0,24,0,53,63,5,1,2,0,7,0,7,0,28,23,0,24,0,0
L12243,Class,EmbeddedBlueprintsTest,com.thinkaurelius.titan.blueprints.EmbeddedBlueprintsTest,L12176,L103,titan-cassandra/src/test/java/com/thinkaurelius/titan/blueprints/EmbeddedBlueprintsTest.java,16,1,31,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,3,0,0,0,2,0.5,0.176471,3,3,1,1,0.176471,3,2,2,0,0,1,14,16,3,2,0,1,2,0,1,0,26,5,0,21,0,14,16,3,2,0,1,2,0,1,0,26,5,0,21,0,0
L12258,Class,HBaseBlueprintsTest,com.thinkaurelius.titan.blueprints.HBaseBlueprintsTest,L12176,L103,titan-hbase-parent/titan-hbase-core/src/test/java/com/thinkaurelius/titan/blueprints/HBaseBlueprintsTest.java,19,1,53,2,0.0,0,0,0,0.0,0.0,0,0,5,1,1,7,3,0,0,0,5,0.2,0.121212,4,3,1,4,0.121212,4,1,1,0,0,1,29,35,3,1,0,0,5,0,4,0,26,10,0,22,0,29,35,3,1,0,0,5,0,4,0,26,10,0,22,0,0
L12368,Class,InMemoryBlueprintsTest,com.thinkaurelius.titan.blueprints.InMemoryBlueprintsTest,L12176,L103,titan-test/src/test/java/com/thinkaurelius/titan/blueprints/InMemoryBlueprintsTest.java,15,1,59,2,0.0,0,0,0,0.0,0.0,0,0,7,0,0,7,2,0,0,0,7,0.25,0.121212,4,4,2,6,0.121212,4,1,1,0,0,1,29,45,3,1,0,0,7,0,7,0,29,7,0,25,0,29,45,3,1,0,0,7,0,7,0,29,7,0,25,0,0
L12251,Class,ThriftBlueprintsTest,com.thinkaurelius.titan.blueprints.ThriftBlueprintsTest,L12176,L103,titan-cassandra/src/test/java/com/thinkaurelius/titan/blueprints/ThriftBlueprintsTest.java,16,1,36,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,3,0,0,0,3,0.333333,0.142857,3,3,1,2,0.142857,3,2,2,0,0,1,18,21,3,2,0,1,3,0,2,0,27,6,0,22,0,18,21,3,2,0,1,3,0,2,0,27,6,0,22,0,0
L12195,Class,TitanBlueprintsTest,com.thinkaurelius.titan.blueprints.TitanBlueprintsTest,L12176,L103,titan-test/src/main/java/com/thinkaurelius/titan/blueprints/TitanBlueprintsTest.java,36,1,220,2,0.0,0,0,0,0.0,0.0,0,0,3,2,2,33,6,4,1,6,30,0.142857,0.140244,23,16,3,18,0.140244,23,0,0,4,6,0,141,185,3,1,3,1,24,0,20,0,24,73,0,20,0,141,185,3,1,3,1,24,0,20,0,24,73,0,20,0,0
L12284,Class,TitanEdgeTestSuite,com.thinkaurelius.titan.blueprints.TitanEdgeTestSuite,L12176,L103,titan-test/src/main/java/com/thinkaurelius/titan/blueprints/TitanEdgeTestSuite.java,8,1,14,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,5,7,0,0,0,0,1,0,1,0,1,1,0,1,0,5,7,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L12291,Class,TitanGraphQueryTestSuite,com.thinkaurelius.titan.blueprints.TitanGraphQueryTestSuite,L12176,L103,titan-test/src/main/java/com/thinkaurelius/titan/blueprints/TitanGraphQueryTestSuite.java,14,1,44,2,0.941176,1,4,2,0.709677,0.814815,22,22,2,1,1,5,0,1,1,0,3,0.25,0.1,3,3,1,3,0.1,3,0,0,0,0,0,27,31,0,0,0,0,3,0,3,0,3,15,0,3,0,27,31,0,0,0,0,3,0,3,0,3,15,0,3,0,0
L12308,Class,TitanSpecificBlueprintsTestSuite,com.thinkaurelius.titan.blueprints.TitanSpecificBlueprintsTestSuite,L12176,L103,titan-test/src/main/java/com/thinkaurelius/titan/blueprints/TitanSpecificBlueprintsTestSuite.java,11,1,31,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,0,1,1,0,2,0.333333,0.157895,3,3,1,2,0.157895,3,0,0,0,0,0,16,21,0,0,0,0,2,0,2,0,2,10,0,2,0,16,21,0,0,0,0,2,0,2,0,2,10,0,2,0,0
L12302,Class,TransactionalTitanGraphTestSuite,com.thinkaurelius.titan.blueprints.TransactionalTitanGraphTestSuite,L12176,L103,titan-test/src/main/java/com/thinkaurelius/titan/blueprints/TransactionalTitanGraphTestSuite.java,12,1,35,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,0,1,1,0,2,0.333333,0.190476,4,3,1,2,0.190476,4,0,0,0,0,0,17,24,0,0,0,0,2,0,2,0,2,10,0,2,0,17,24,0,0,0,0,2,0,2,0,2,10,0,2,0,0
L27036,Class,InvalidElementException,com.thinkaurelius.titan.core.InvalidElementException,L26487,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/InvalidElementException.java,9,1,40,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,4,2,1,2,0,4,0.6,0.46875,15,15,3,2,0.46875,15,1,1,0,0,1,17,32,2,1,1,1,4,0,4,0,8,5,0,8,0,17,32,2,1,1,1,4,0,4,0,8,5,0,8,0,0
L18545,Class,InvalidIDException,com.thinkaurelius.titan.core.InvalidIDException,L26487,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/InvalidIDException.java,8,1,21,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,1,1,0,3,0.25,0.3125,5,5,1,3,0.3125,5,1,1,0,0,1,11,14,1,0,0,0,3,0,3,0,7,3,0,7,0,11,14,1,0,0,0,3,0,3,0,7,3,0,7,0,0
L27390,Class,QueryException,com.thinkaurelius.titan.core.QueryException,L26487,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/QueryException.java,9,1,37,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,3,1.0,0.6,18,18,4,0,0.6,18,1,1,0,0,1,12,29,2,0,1,0,3,0,3,0,7,3,0,7,0,12,29,2,0,1,0,3,0,3,0,7,3,0,7,0,0
L22657,Class,SchemaViolationException,com.thinkaurelius.titan.core.SchemaViolationException,L26487,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/SchemaViolationException.java,8,1,18,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,2,4,0,2,0.333333,0.384615,5,5,1,2,0.384615,5,1,1,0,0,1,8,11,1,0,0,0,2,0,2,0,6,2,0,6,0,8,11,1,0,0,0,2,0,2,0,6,2,0,6,0,0
L27742,Class,Titan,com.thinkaurelius.titan.core.Titan,L26487,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/Titan.java,11,1,21,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.666667,10,10,2,0,0.666667,10,0,0,0,0,0,5,11,0,0,0,0,1,0,1,0,1,1,0,1,0,5,11,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L2150,Class,TitanConfigurationException,com.thinkaurelius.titan.core.TitanConfigurationException,L26487,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanConfigurationException.java,10,1,38,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,4,4,0,3,1.0,0.6,18,18,4,0,0.6,18,1,1,0,0,1,12,29,2,0,1,0,3,0,3,0,7,3,0,7,0,12,29,2,0,1,0,3,0,3,0,7,3,0,7,0,0
L2246,Class,TitanException,com.thinkaurelius.titan.core.TitanException,L26487,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanException.java,11,1,49,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,1,27,28,1,5,1.0,0.605263,23,23,5,0,0.605263,23,0,0,7,7,0,15,39,1,0,1,0,4,0,4,0,4,4,0,4,0,15,39,1,0,1,0,4,0,4,0,4,4,0,4,0,0
L2567,Class,TitanFactory,com.thinkaurelius.titan.core.TitanFactory,L26487,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanFactory.java,41,1,286,2,0.0,0,0,0,0.0,0.0,0,0,7,4,2,25,7,5,6,0,11,1.0,0.466321,90,84,8,0,0.459821,103,0,0,0,0,0,103,211,1,4,1,4,11,0,7,0,11,60,0,7,0,121,246,4,5,1,4,15,0,10,0,22,67,1,16,0,1
L27865,Class,TitanFactory$34123#,com.thinkaurelius.titan.core.TitanFactory$34123#,L27862,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanFactory.java,248,117,255,14,0.0,0,0,0,0.0,0.0,0,0,1,1,1,2,0,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,1,0,1,3,0,1,0,8,8,0,0,0,0,1,0,1,0,1,3,0,1,0,0
L27838,Class,TitanFactory$Builder,com.thinkaurelius.titan.core.TitanFactory$Builder,L2567,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanFactory.java,108,5,136,6,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,2,1,0,0,3,1.0,0.52,13,13,3,0,0.52,13,2,2,0,0,1,12,29,3,1,0,0,3,0,2,0,10,4,1,8,0,12,29,3,1,0,0,3,0,2,0,10,4,1,8,0,0
L26554,Class,Cmp$26528#,com.thinkaurelius.titan.core.attribute.Cmp$26528#,L11056,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/attribute/Cmp.java,17,5,47,6,0.0,0,0,0,0.0,0.0,0,0,5,1,1,6,0,0,0,0,5,0.0,0.0,0,0,0,6,0.0,0,0,0,0,0,0,26,31,0,0,0,0,5,0,5,0,5,7,0,5,0,26,31,0,0,0,0,5,0,5,0,5,7,0,5,0,0
L26564,Class,Cmp$26593#,com.thinkaurelius.titan.core.attribute.Cmp$26593#,L11056,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/attribute/Cmp.java,49,5,79,6,0.0,0,0,0,0.0,0.0,0,0,5,1,1,6,0,0,0,0,5,0.0,0.0,0,0,0,6,0.0,0,0,0,0,0,0,26,31,0,0,0,0,5,0,5,0,5,7,0,5,0,26,31,0,0,0,0,5,0,5,0,5,7,0,5,0,0
L26574,Class,Cmp$26659#,com.thinkaurelius.titan.core.attribute.Cmp$26659#,L11056,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/attribute/Cmp.java,81,5,109,6,0.0,0,0,0,0.0,0.0,0,0,5,0,0,7,0,0,0,0,5,0.0,0.0,0,0,0,6,0.0,0,0,0,0,0,0,24,29,0,0,0,0,5,0,5,0,5,7,0,5,0,24,29,0,0,0,0,5,0,5,0,5,7,0,5,0,0
L26584,Class,Cmp$26741#,com.thinkaurelius.titan.core.attribute.Cmp$26741#,L11056,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/attribute/Cmp.java,111,5,139,6,0.0,0,0,0,0.0,0.0,0,0,5,0,0,7,0,0,0,0,5,0.0,0.0,0,0,0,6,0.0,0,0,0,0,0,0,24,29,0,0,0,0,5,0,5,0,5,7,0,5,0,24,29,0,0,0,0,5,0,5,0,5,7,0,5,0,0
L26594,Class,Cmp$26823#,com.thinkaurelius.titan.core.attribute.Cmp$26823#,L11056,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/attribute/Cmp.java,141,5,169,6,0.0,0,0,0,0.0,0.0,0,0,5,0,0,7,0,0,0,0,5,0.0,0.0,0,0,0,6,0.0,0,0,0,0,0,0,24,29,0,0,0,0,5,0,5,0,5,7,0,5,0,24,29,0,0,0,0,5,0,5,0,5,7,0,5,0,0
L26604,Class,Cmp$26905#,com.thinkaurelius.titan.core.attribute.Cmp$26905#,L11056,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/attribute/Cmp.java,171,5,199,6,0.0,0,0,0,0.0,0.0,0,0,5,0,0,7,0,0,0,0,5,0.0,0.0,0,0,0,6,0.0,0,0,0,0,0,0,24,29,0,0,0,0,5,0,5,0,5,7,0,5,0,24,29,0,0,0,0,5,0,5,0,5,7,0,5,0,0
L26626,Class,Contain$27059#,com.thinkaurelius.titan.core.attribute.Contain$27059#,L26620,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/attribute/Contain.java,21,5,33,6,0.0,0,0,0,0.0,0.0,0,0,2,0,0,2,0,0,0,0,2,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,12,13,0,0,0,0,2,0,2,0,2,4,0,2,0,12,13,0,0,0,0,2,0,2,0,2,4,0,2,0,0
