ID,Type,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug,fe,rb,lm,bc,bm,cdsbp,cc,dacl,dico,gc,ic,lc,lpl,mc,ss,sc,sg
L12243,Class,EmbeddedBlueprintsTest,com.thinkaurelius.titan.blueprints.EmbeddedBlueprintsTest,L12176,L103,titan-cassandra/src/test/java/com/thinkaurelius/titan/blueprints/EmbeddedBlueprintsTest.java,16,1,31,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,3,0,0,0,2,0.5,0.176471,3,3,1,1,0.176471,3,2,2,0,0,1,14,16,3,2,0,1,2,0,1,0,26,5,0,21,0,14,16,3,2,0,1,2,0,1,0,26,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L12258,Class,HBaseBlueprintsTest,com.thinkaurelius.titan.blueprints.HBaseBlueprintsTest,L12176,L103,titan-hbase-parent/titan-hbase-core/src/test/java/com/thinkaurelius/titan/blueprints/HBaseBlueprintsTest.java,19,1,53,2,0.0,0,0,0,0.0,0.0,0,0,5,1,1,7,3,0,0,0,5,0.2,0.121212,4,3,1,4,0.121212,4,1,1,0,0,1,29,35,3,1,0,0,5,0,4,0,26,10,0,22,0,29,35,3,1,0,0,5,0,4,0,26,10,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L12368,Class,InMemoryBlueprintsTest,com.thinkaurelius.titan.blueprints.InMemoryBlueprintsTest,L12176,L103,titan-test/src/test/java/com/thinkaurelius/titan/blueprints/InMemoryBlueprintsTest.java,15,1,59,2,0.0,0,0,0,0.0,0.0,0,0,7,0,0,7,2,0,0,0,7,0.25,0.121212,4,4,2,6,0.121212,4,1,1,0,0,1,29,45,3,1,0,0,7,0,7,0,29,7,0,25,0,29,45,3,1,0,0,7,0,7,0,29,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
L12251,Class,ThriftBlueprintsTest,com.thinkaurelius.titan.blueprints.ThriftBlueprintsTest,L12176,L103,titan-cassandra/src/test/java/com/thinkaurelius/titan/blueprints/ThriftBlueprintsTest.java,16,1,36,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,3,0,0,0,3,0.333333,0.142857,3,3,1,2,0.142857,3,2,2,0,0,1,18,21,3,2,0,1,3,0,2,0,27,6,0,22,0,18,21,3,2,0,1,3,0,2,0,27,6,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L12195,Class,TitanBlueprintsTest,com.thinkaurelius.titan.blueprints.TitanBlueprintsTest,L12176,L103,titan-test/src/main/java/com/thinkaurelius/titan/blueprints/TitanBlueprintsTest.java,36,1,220,2,0.0,0,0,0,0.0,0.0,0,0,3,2,2,33,6,4,1,6,30,0.142857,0.140244,23,16,3,18,0.140244,23,0,0,4,6,0,141,185,3,1,3,1,24,0,20,0,24,73,0,20,0,141,185,3,1,3,1,24,0,20,0,24,73,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L12284,Class,TitanEdgeTestSuite,com.thinkaurelius.titan.blueprints.TitanEdgeTestSuite,L12176,L103,titan-test/src/main/java/com/thinkaurelius/titan/blueprints/TitanEdgeTestSuite.java,8,1,14,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,5,7,0,0,0,0,1,0,1,0,1,1,0,1,0,5,7,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L12291,Class,TitanGraphQueryTestSuite,com.thinkaurelius.titan.blueprints.TitanGraphQueryTestSuite,L12176,L103,titan-test/src/main/java/com/thinkaurelius/titan/blueprints/TitanGraphQueryTestSuite.java,14,1,44,2,0.941176,1,4,2,0.709677,0.814815,22,22,2,1,1,5,0,1,1,0,3,0.25,0.1,3,3,1,3,0.1,3,0,0,0,0,0,27,31,0,0,0,0,3,0,3,0,3,15,0,3,0,27,31,0,0,0,0,3,0,3,0,3,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L12308,Class,TitanSpecificBlueprintsTestSuite,com.thinkaurelius.titan.blueprints.TitanSpecificBlueprintsTestSuite,L12176,L103,titan-test/src/main/java/com/thinkaurelius/titan/blueprints/TitanSpecificBlueprintsTestSuite.java,11,1,31,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,0,1,1,0,2,0.333333,0.157895,3,3,1,2,0.157895,3,0,0,0,0,0,16,21,0,0,0,0,2,0,2,0,2,10,0,2,0,16,21,0,0,0,0,2,0,2,0,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L12302,Class,TransactionalTitanGraphTestSuite,com.thinkaurelius.titan.blueprints.TransactionalTitanGraphTestSuite,L12176,L103,titan-test/src/main/java/com/thinkaurelius/titan/blueprints/TransactionalTitanGraphTestSuite.java,12,1,35,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,0,1,1,0,2,0.333333,0.190476,4,3,1,2,0.190476,4,0,0,0,0,0,17,24,0,0,0,0,2,0,2,0,2,10,0,2,0,17,24,0,0,0,0,2,0,2,0,2,10,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L27036,Class,InvalidElementException,com.thinkaurelius.titan.core.InvalidElementException,L26487,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/InvalidElementException.java,9,1,40,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,4,2,1,2,0,4,0.6,0.46875,15,15,3,2,0.46875,15,1,1,0,0,1,17,32,2,1,1,1,4,0,4,0,8,5,0,8,0,17,32,2,1,1,1,4,0,4,0,8,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L18545,Class,InvalidIDException,com.thinkaurelius.titan.core.InvalidIDException,L26487,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/InvalidIDException.java,8,1,21,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,1,1,0,3,0.25,0.3125,5,5,1,3,0.3125,5,1,1,0,0,1,11,14,1,0,0,0,3,0,3,0,7,3,0,7,0,11,14,1,0,0,0,3,0,3,0,7,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L27390,Class,QueryException,com.thinkaurelius.titan.core.QueryException,L26487,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/QueryException.java,9,1,37,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,3,1.0,0.6,18,18,4,0,0.6,18,1,1,0,0,1,12,29,2,0,1,0,3,0,3,0,7,3,0,7,0,12,29,2,0,1,0,3,0,3,0,7,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L22657,Class,SchemaViolationException,com.thinkaurelius.titan.core.SchemaViolationException,L26487,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/SchemaViolationException.java,8,1,18,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,2,4,0,2,0.333333,0.384615,5,5,1,2,0.384615,5,1,1,0,0,1,8,11,1,0,0,0,2,0,2,0,6,2,0,6,0,8,11,1,0,0,0,2,0,2,0,6,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L27742,Class,Titan,com.thinkaurelius.titan.core.Titan,L26487,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/Titan.java,11,1,21,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.666667,10,10,2,0,0.666667,10,0,0,0,0,0,5,11,0,0,0,0,1,0,1,0,1,1,0,1,0,5,11,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L2150,Class,TitanConfigurationException,com.thinkaurelius.titan.core.TitanConfigurationException,L26487,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanConfigurationException.java,10,1,38,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,4,4,0,3,1.0,0.6,18,18,4,0,0.6,18,1,1,0,0,1,12,29,2,0,1,0,3,0,3,0,7,3,0,7,0,12,29,2,0,1,0,3,0,3,0,7,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L2246,Class,TitanException,com.thinkaurelius.titan.core.TitanException,L26487,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanException.java,11,1,49,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,1,27,28,1,5,1.0,0.605263,23,23,5,0,0.605263,23,0,0,7,7,0,15,39,1,0,1,0,4,0,4,0,4,4,0,4,0,15,39,1,0,1,0,4,0,4,0,4,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2567,Class,TitanFactory,com.thinkaurelius.titan.core.TitanFactory,L26487,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanFactory.java,41,1,286,2,0.0,0,0,0,0.0,0.0,0,0,7,4,2,25,7,5,6,0,11,1.0,0.466321,90,84,8,0,0.459821,103,0,0,0,0,0,103,211,1,4,1,4,11,0,7,0,11,60,0,7,0,121,246,4,5,1,4,15,0,10,0,22,67,1,16,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L17150,Class,Decimal,com.thinkaurelius.titan.core.attribute.Decimal,L26522,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/attribute/Decimal.java,15,1,47,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,3,0,0,3,0.5,0.454545,10,10,1,1,0.3125,10,1,1,0,0,1,12,20,8,1,3,0,3,3,1,0,21,2,5,16,0,22,33,11,1,3,0,5,3,2,0,30,5,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L5090,Class,Geoshape,com.thinkaurelius.titan.core.attribute.Geoshape,L26522,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/attribute/Geoshape.java,25,1,413,2,0.0,0,0,0,0.0,0.0,0,0,15,3,3,60,2,6,1,0,22,0.7,0.39207,89,88,14,6,0.333333,119,0,0,0,0,0,138,255,2,5,2,5,22,0,19,0,22,93,0,19,0,238,389,8,8,8,8,34,4,29,0,34,163,4,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
L17158,Class,Precision,com.thinkaurelius.titan.core.attribute.Precision,L26522,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/attribute/Precision.java,15,1,46,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,3,0,0,3,0.5,0.454545,10,10,1,1,0.3125,10,1,1,0,0,1,12,19,8,1,3,0,3,3,1,0,21,2,5,16,0,22,32,11,1,3,0,5,3,2,0,30,5,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L4824,Class,Parameter<V extends Object>,com.thinkaurelius.titan.core.schema.Parameter,L27406,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/schema/Parameter.java,13,1,56,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,14,0,17,0,0,8,0.125,0.170732,7,6,1,7,0.170732,7,0,0,0,0,0,34,44,2,2,2,2,8,0,7,0,8,14,0,7,0,34,44,2,2,2,2,8,0,7,0,8,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L28371,Class,TitanCleanup,com.thinkaurelius.titan.core.util.TitanCleanup,L28289,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/util/TitanCleanup.java,18,1,46,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,1,1,1,0,1,1.0,0.541667,13,13,2,0,0.419355,13,0,0,0,0,0,11,22,0,0,0,0,1,0,1,0,1,6,0,1,0,18,29,0,0,0,0,3,0,3,0,3,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L28379,Class,TitanId,com.thinkaurelius.titan.core.util.TitanId,L28289,L103,titan-core/src/main/java/com/thinkaurelius/titan/core/util/TitanId.java,12,1,50,2,0.0,0,0,0,0.0,0.0,0,0,3,0,0,3,1,0,0,0,3,1.0,0.615385,24,24,4,0,0.615385,24,0,0,0,0,0,15,39,0,0,0,0,3,0,3,0,3,7,0,3,0,15,39,0,0,0,0,3,0,3,0,3,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L11359,Class,AbstractKCVSTest,com.thinkaurelius.titan.diskstorage.AbstractKCVSTest,L151,L103,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/AbstractKCVSTest.java,11,1,23,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,4,4,2,4,6,1.0,0.25,3,3,1,0,0.25,3,0,0,4,24,0,9,13,1,2,1,2,2,0,0,0,2,2,0,0,0,9,13,1,2,1,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L1984,Class,Backend,com.thinkaurelius.titan.diskstorage.Backend,L151,L103,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/Backend.java,59,1,701,2,0.0650591,2,8,3,0.0482115,0.0643016,31,29,2,3,3,67,43,8,16,40,68,0.391304,0.17234,81,55,9,14,0.152015,83,1,1,0,0,1,389,560,44,21,44,21,28,16,22,0,28,192,16,22,0,463,643,44,21,44,21,36,16,30,0,36,213,16,30,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
L275,Class,BackendException,com.thinkaurelius.titan.diskstorage.BackendException,L151,L103,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/BackendException.java,10,1,39,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,157,4,0,3,1.0,0.612903,19,19,4,0,0.612903,19,0,0,2,4,0,12,30,1,0,1,0,3,0,3,0,3,3,0,3,0,12,30,1,0,1,0,3,0,3,0,3,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L2381,Class,BackendTransaction,com.thinkaurelius.titan.diskstorage.BackendTransaction,L151,L103,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/BackendTransaction.java,42,1,432,2,0.0747996,1,4,2,0.0741688,0.0942029,29,26,2,3,3,44,27,12,13,23,50,0.259259,0.26087,66,64,7,20,0.192982,66,2,2,0,0,1,187,292,15,4,15,4,27,3,26,0,27,89,3,26,0,276,391,20,4,20,4,43,3,41,0,43,115,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L1846,Class,DistributedStoreManagerTest<T extends DistributedStoreManager>,com.thinkaurelius.titan.diskstorage.DistributedStoreManagerTest,L151,L103,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/DistributedStoreManagerTest.java,17,1,37,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,2,3,2,0,0,2,0.0,0.0,0,0,0,3,0.0,0,0,0,2,2,0,18,21,2,0,2,0,2,0,2,0,2,6,0,2,0,18,21,2,0,2,0,2,0,2,0,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
L11467,Class,ExpectedValueCheckingTest,com.thinkaurelius.titan.diskstorage.ExpectedValueCheckingTest,L151,L103,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/ExpectedValueCheckingTest.java,48,1,240,2,0.150943,1,2,2,0.129534,0.113821,25,14,6,0,0,6,11,0,0,0,6,0.142857,0.284884,49,5,1,6,0.284884,49,0,0,0,0,0,123,193,25,0,25,0,6,0,6,0,6,72,0,6,0,123,193,25,0,25,0,6,0,6,0,6,72,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L1165,Class,IDAuthorityTest,com.thinkaurelius.titan.diskstorage.IDAuthorityTest,L151,L103,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/IDAuthorityTest.java,45,1,496,2,0.0,0,0,0,0.0,0.0,0,0,12,5,5,49,7,5,0,0,16,0.133333,0.109541,31,21,2,13,0.0966921,38,0,0,5,5,0,252,327,14,1,14,1,16,13,14,1,16,191,13,14,1,355,452,20,6,20,6,27,13,20,1,27,246,13,20,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
L11600,Class,KeyColumn,com.thinkaurelius.titan.diskstorage.KeyColumn,L151,L103,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/KeyColumn.java,5,1,27,2,0.0,0,0,0,0.0,0.0,0,0,1,2,1,6,0,2,5,0,3,0.0,0.0,0,0,0,4,0.0,0,0,0,0,0,0,18,23,2,0,2,0,3,2,3,0,3,9,2,3,0,18,23,2,0,2,0,3,2,3,0,3,9,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
L748,Class,KeyColumnValueStoreTest,com.thinkaurelius.titan.diskstorage.KeyColumnValueStoreTest,L151,L103,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/KeyColumnValueStoreTest.java,31,1,1198,2,0.0261158,1,4,2,0.0171233,0.0232829,20,20,2,6,5,138,30,6,3,64,121,0.113208,0.138298,130,70,6,47,0.13219,131,1,1,5,10,1,810,1113,9,5,8,3,57,4,52,1,59,616,4,52,1,860,1168,14,5,13,3,60,4,55,1,62,649,4,55,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0
L11896,Class,KeyColumnValueStoreUtil,com.thinkaurelius.titan.diskstorage.KeyColumnValueStoreUtil,L151,L103,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/KeyColumnValueStoreUtil.java,13,1,69,2,0.0,0,0,0,0.0,0.0,0,0,7,1,1,10,4,1,14,0,7,0.375,0.06,3,3,3,5,0.06,3,0,0,0,0,0,47,57,0,0,0,0,7,0,7,0,7,27,0,7,0,47,57,0,0,0,0,7,0,7,0,7,27,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L777,Class,KeyValueStoreTest,com.thinkaurelius.titan.diskstorage.KeyValueStoreTest,L151,L103,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/KeyValueStoreTest.java,24,1,263,2,0.0,0,0,0,0.0,0.0,0,0,2,3,3,41,19,1,0,30,52,0.0,0.0291262,6,0,0,22,0.0291262,6,1,1,1,1,1,200,240,7,3,6,1,22,0,21,1,24,137,0,21,1,200,240,7,3,6,1,22,0,21,1,24,137,0,21,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
L11994,Class,KeyValueStoreUtil,com.thinkaurelius.titan.diskstorage.KeyValueStoreUtil,L151,L103,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/KeyValueStoreUtil.java,15,1,83,2,0.0,0,0,0,0.0,0.0,0,0,5,2,2,16,5,3,20,0,10,0.0,0.0,0,0,0,11,0.0,0,0,0,0,0,0,56,69,5,5,5,5,10,4,10,0,10,34,4,10,0,56,69,5,5,5,5,10,4,10,0,10,34,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1176,Class,LockKeyColumnValueStoreTest,com.thinkaurelius.titan.diskstorage.LockKeyColumnValueStoreTest,L151,L103,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/LockKeyColumnValueStoreTest.java,43,1,522,2,0.0407407,1,2,2,0.0416667,0.0378549,20,12,19,3,3,52,6,5,0,0,22,0.0,0.189655,66,9,0,21,0.199495,79,1,1,5,5,1,282,432,15,2,14,0,22,6,20,1,24,196,6,20,1,317,480,22,2,21,0,24,6,21,1,26,214,6,21,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
L1188,Class,MultiWriteKeyColumnValueStoreTest,com.thinkaurelius.titan.diskstorage.MultiWriteKeyColumnValueStoreTest,L151,L103,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/MultiWriteKeyColumnValueStoreTest.java,28,1,430,2,0.0,0,0,0,0.0,0.0,0,0,13,6,6,58,9,4,0,0,15,0.0625,0.0616438,18,16,1,15,0.0616438,18,1,1,4,4,1,274,403,12,2,11,0,15,2,15,1,17,207,2,15,1,274,403,12,2,11,0,15,2,15,1,17,207,2,15,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
L4505,Class,"Mutation<E extends Object, K extends Object>",com.thinkaurelius.titan.diskstorage.Mutation,L151,L103,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/Mutation.java,19,1,168,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,33,0,7,26,0,15,0.625,0.470149,63,63,10,6,0.470149,63,0,0,4,4,0,71,150,2,3,2,3,15,0,15,0,15,44,0,15,0,71,150,2,3,2,3,15,0,15,0,15,44,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
