ID,Type,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug,fe,rb,lm,bc,bm,cdsbp,cc,dacl,dico,gc,ic,lc,lpl,mc,ss,sc,sg
L24357,Class,SetCommandProcessor,com.hazelcast.ascii.memcache.SetCommandProcessor,L23905,L103,hazelcast/src/main/java/com/hazelcast/ascii/memcache/SetCommandProcessor.java,34,1,183,2,0.215517,3,15,5,0.226667,0.272,34,34,1,10,4,28,13,1,1,27,30,0.25,0.137931,20,20,1,3,0.137931,20,3,4,0,0,1,125,150,19,0,1,0,3,0,3,1,7,80,17,5,1,125,150,19,0,1,0,3,0,3,1,7,80,17,5,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
L24398,Class,SimpleCommand,com.hazelcast.ascii.memcache.SimpleCommand,L23905,L103,hazelcast/src/main/java/com/hazelcast/ascii/memcache/SimpleCommand.java,23,1,51,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,7,2,2,2,2,7,0.0,0.0,0,0,0,6,0.0,0,3,5,0,0,1,24,29,20,4,1,0,5,0,5,1,14,7,15,13,1,24,29,20,4,1,0,5,0,5,1,14,7,15,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L24410,Class,SimpleCommandParser,com.hazelcast.ascii.memcache.SimpleCommandParser,L23905,L103,hazelcast/src/main/java/com/hazelcast/ascii/memcache/SimpleCommandParser.java,29,1,45,2,0.0,0,0,0,0.0,0.0,0,0,1,3,1,5,9,0,0,5,7,0.0,0.0,0,0,0,3,0.0,0,3,3,0,0,1,16,17,16,0,0,0,2,0,2,0,3,8,15,2,0,16,17,16,0,0,0,2,0,2,0,3,8,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L24438,Class,SimpleCommandProcessor,com.hazelcast.ascii.memcache.SimpleCommandProcessor,L23905,L103,hazelcast/src/main/java/com/hazelcast/ascii/memcache/SimpleCommandProcessor.java,27,1,52,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,6,10,1,1,9,12,0.0,0.0,0,0,0,4,0.0,0,3,4,0,0,1,22,26,19,0,1,0,3,0,3,0,7,10,17,5,0,22,26,19,0,1,0,3,0,3,0,7,10,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L24455,Class,Stats,com.hazelcast.ascii.memcache.Stats,L23905,L103,hazelcast/src/main/java/com/hazelcast/ascii/memcache/Stats.java,19,1,50,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,4,1,0,1,0.5,0.322581,10,9,1,1,0.322581,10,0,0,0,0,0,21,32,17,0,17,0,1,17,1,0,1,0,17,1,0,21,32,17,0,17,0,1,17,1,0,1,0,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L24424,Class,StatsCommand,com.hazelcast.ascii.memcache.StatsCommand,L23905,L103,hazelcast/src/main/java/com/hazelcast/ascii/memcache/StatsCommand.java,26,1,106,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,8,6,2,2,4,11,0.0,0.0,0,0,0,6,0.0,0,3,5,0,0,1,73,81,38,4,19,0,7,0,5,1,16,35,15,13,1,73,81,38,4,19,0,7,0,5,1,16,35,15,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L24555,Class,StatsCommandProcessor,com.hazelcast.ascii.memcache.StatsCommandProcessor,L23905,L103,hazelcast/src/main/java/com/hazelcast/ascii/memcache/StatsCommandProcessor.java,22,1,37,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,5,1,1,4,7,0.0,0.0,0,0,0,4,0.0,0,3,4,0,0,1,13,16,18,0,0,0,3,0,3,0,7,5,17,5,0,13,16,18,0,0,0,3,0,3,0,7,5,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L24569,Class,TouchCommand,com.hazelcast.ascii.memcache.TouchCommand,L23905,L103,hazelcast/src/main/java/com/hazelcast/ascii/memcache/TouchCommand.java,28,1,71,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,10,3,2,3,1,8,0.125,0.121951,5,5,1,7,0.121951,5,3,5,0,0,1,36,44,23,6,4,2,7,0,7,1,16,14,15,15,1,36,44,23,6,4,2,7,0,7,1,16,14,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L24593,Class,TouchCommandParser,com.hazelcast.ascii.memcache.TouchCommandParser,L23905,L103,hazelcast/src/main/java/com/hazelcast/ascii/memcache/TouchCommandParser.java,32,1,59,2,0.917526,2,7,2,0.75,0.807692,21,21,1,1,1,5,6,0,0,3,5,0.333333,0.16129,5,5,1,2,0.16129,5,3,3,0,0,1,26,28,16,0,0,0,2,0,2,0,3,15,15,2,0,26,28,16,0,0,0,2,0,2,0,3,15,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L24604,Class,TouchCommandProcessor,com.hazelcast.ascii.memcache.TouchCommandProcessor,L23905,L103,hazelcast/src/main/java/com/hazelcast/ascii/memcache/TouchCommandProcessor.java,31,1,84,2,0.468182,2,6,2,0.407407,0.44898,22,22,1,2,2,10,9,1,1,15,18,0.25,0.0925926,5,5,1,3,0.0925926,5,3,4,0,0,1,49,54,19,0,1,0,3,0,3,0,7,30,17,5,0,49,54,19,0,1,0,3,0,3,0,7,30,17,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L24431,Class,VersionCommand,com.hazelcast.ascii.memcache.VersionCommand,L23905,L103,hazelcast/src/main/java/com/hazelcast/ascii/memcache/VersionCommand.java,25,1,41,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,3,2,1,2,5,0.0,0.0,0,0,0,3,0.0,0,3,5,0,0,1,13,17,20,4,1,0,3,0,2,0,12,4,15,10,0,13,17,20,4,1,0,3,0,2,0,12,4,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L24632,Class,VersionCommandProcessor,com.hazelcast.ascii.memcache.VersionCommandProcessor,L23905,L103,hazelcast/src/main/java/com/hazelcast/ascii/memcache/VersionCommandProcessor.java,27,1,39,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,5,1,1,2,5,0.25,0.3125,5,5,1,3,0.3125,5,3,4,0,0,1,11,13,18,0,0,0,3,0,3,0,7,3,17,5,0,11,13,18,0,0,0,3,0,3,0,7,3,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L24680,Class,HttpCommand,com.hazelcast.ascii.rest.HttpCommand,L24665,L103,hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpCommand.java,25,1,135,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,14,5,8,10,4,14,0.0909091,0.0918367,9,9,1,10,0.0918367,9,3,5,3,3,1,89,111,37,5,18,1,10,16,10,2,20,38,31,19,2,89,111,37,5,18,1,10,16,10,2,20,38,31,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L24724,Class,HttpCommandProcessor<T extends Object>,com.hazelcast.ascii.rest.HttpCommandProcessor,L24665,L103,hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpCommandProcessor.java,22,1,32,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,2,3,3,1,2,0.0,0.0,0,0,0,1,0.0,0,2,3,3,3,1,10,11,21,0,5,0,1,5,0,0,4,1,20,2,0,10,11,21,0,5,0,1,5,0,0,4,1,20,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L24735,Class,HttpDeleteCommand,com.hazelcast.ascii.rest.HttpDeleteCommand,L24665,L103,hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpDeleteCommand.java,21,1,42,2,0.779661,1,5,1,0.636364,0.7,14,14,1,3,3,6,2,2,1,1,3,0.0,0.0,0,0,0,3,0.0,0,4,6,0,0,1,20,22,38,5,1,0,2,0,2,0,21,10,31,20,2,20,22,38,5,1,0,2,0,2,0,21,10,31,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L24747,Class,HttpDeleteCommandParser,com.hazelcast.ascii.rest.HttpDeleteCommandParser,L24665,L103,hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpDeleteCommandParser.java,28,1,41,2,0.951219,1,2,1,0.785714,0.846154,11,11,1,1,1,2,6,0,0,2,3,0.0,0.0,0,0,0,2,0.0,0,2,2,0,0,1,13,14,15,0,0,0,1,0,1,0,1,7,15,1,0,13,14,15,0,0,0,1,0,1,0,1,7,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L24756,Class,HttpDeleteCommandProcessor,com.hazelcast.ascii.rest.HttpDeleteCommandProcessor,L24665,L103,hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpDeleteCommandProcessor.java,23,1,75,2,0.0,0,0,0,0.0,0.0,0,0,1,6,3,12,7,1,1,14,17,0.0,0.0408163,2,0,0,4,0.0408163,2,3,4,0,0,1,47,53,21,0,0,0,3,0,3,0,5,31,20,3,0,47,53,21,0,0,0,3,0,3,0,5,31,20,3,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
L24788,Class,HttpGetCommand,com.hazelcast.ascii.rest.HttpGetCommand,L24665,L103,hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpGetCommand.java,21,1,42,2,0.779661,1,5,1,0.636364,0.7,14,14,1,3,3,6,2,2,1,1,3,0.0,0.0,0,0,0,3,0.0,0,4,6,0,0,1,20,22,38,5,1,0,2,0,2,0,21,10,31,20,2,20,22,38,5,1,0,2,0,2,0,21,10,31,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L24797,Class,HttpGetCommandParser,com.hazelcast.ascii.rest.HttpGetCommandParser,L24665,L103,hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpGetCommandParser.java,28,1,41,2,0.951219,1,2,1,0.785714,0.846154,11,11,1,1,1,2,6,0,0,2,3,0.0,0.0,0,0,0,2,0.0,0,2,2,0,0,1,13,14,15,0,0,0,1,0,1,0,1,7,15,1,0,13,14,15,0,0,0,1,0,1,0,1,7,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L24806,Class,HttpGetCommandProcessor,com.hazelcast.ascii.rest.HttpGetCommandProcessor,L24665,L103,hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpGetCommandProcessor.java,25,1,95,2,0.0,0,0,0,0.0,0.0,0,0,1,4,2,15,11,1,1,22,26,0.0,0.0,0,0,0,4,0.0,0,3,4,0,0,1,64,71,22,0,1,0,4,1,3,0,6,45,21,3,0,64,71,22,0,1,0,4,1,3,0,6,45,21,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L24837,Class,HttpPostCommand,com.hazelcast.ascii.rest.HttpPostCommand,L24665,L103,hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpPostCommand.java,28,1,165,2,0.1,1,3,1,0.0942029,0.113043,13,13,1,4,4,44,6,2,4,6,14,0.166667,0.108527,14,13,1,5,0.108527,14,4,6,0,0,1,115,138,44,7,7,2,8,0,5,0,27,67,31,23,2,115,138,44,7,7,2,8,0,5,0,27,67,31,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L24887,Class,HttpPostCommandParser,com.hazelcast.ascii.rest.HttpPostCommandParser,L24665,L103,hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpPostCommandParser.java,28,1,41,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,2,6,0,0,2,3,0.0,0.0,0,0,0,2,0.0,0,2,2,0,0,1,13,14,15,0,0,0,1,0,1,0,1,7,15,1,0,13,14,15,0,0,0,1,0,1,0,1,7,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L24896,Class,HttpPostCommandProcessor,com.hazelcast.ascii.rest.HttpPostCommandProcessor,L24665,L103,hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpPostCommandProcessor.java,28,1,119,2,0.0,0,0,0,0.0,0.0,0,0,1,4,2,16,11,1,1,17,23,0.0,0.0,0,0,0,4,0.0,0,3,4,0,0,1,83,92,22,0,1,0,6,0,3,0,8,53,20,3,0,83,92,22,0,1,0,6,0,3,0,8,53,20,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L24774,Class,RestValue,com.hazelcast.ascii.rest.RestValue,L24665,L103,hazelcast/src/main/java/com/hazelcast/ascii/rest/RestValue.java,28,1,90,2,0.0,0,0,0,0.0,0.0,0,0,1,2,1,12,5,4,5,3,12,0.0,0.0,0,0,0,10,0.0,0,1,1,0,0,1,53,63,2,2,2,2,9,0,9,2,9,21,0,9,2,53,63,2,2,2,2,9,0,9,2,9,21,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
