ID,Type,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug
L15316,Class,"OMVRBTree<K extends Object, V extends Object>",com.orientechnologies.common.collection.OMVRBTree,L67234,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,49,1,2947,2,0.0802476,5,33,9,0.0486375,0.0694215,141,126,8,6,5,343,19,31,192,41,158,0.731343,0.342875,563,505,49,18,0.252241,619,1,1,2,6,1,1079,1944,21,15,21,15,117,2,66,9,117,686,2,66,9,1835,2899,50,15,44,15,269,5,162,9,461,1008,5,264,9,0
L67857,Class,"OMVRBTree$AscendingSubMap<K extends Object, V extends Object>",com.orientechnologies.common.collection.OMVRBTree$AscendingSubMap,L15316,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,2023,3,2113,4,0.0,0,0,0,0.0,0.0,0,0,8,1,1,21,11,2,4,14,29,0.142857,0.0416667,3,3,1,6,0.0384615,3,2,2,0,0,1,69,85,11,0,1,0,15,0,6,0,55,25,0,32,0,75,91,13,0,1,0,16,0,7,0,60,26,0,37,0,0
L68406,Class,OMVRBTree$AscendingSubMap$AscendingEntrySetView,com.orientechnologies.common.collection.OMVRBTree$AscendingSubMap$AscendingEntrySetView,L67857,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,2071,5,2076,6,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,3,1,0,3,4,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,6,6,2,0,0,0,1,0,1,0,5,1,0,5,0,6,6,2,0,0,0,1,0,1,0,5,1,0,5,0,0
L67937,Class,OMVRBTree$DescendingKeyIterator,com.orientechnologies.common.collection.OMVRBTree$DescendingKeyIterator,L15316,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,1458,3,1466,4,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,2,1,1,3,5,0.0,0.0,0,0,0,2,0.0,0,2,3,0,0,1,8,9,6,0,0,0,2,0,1,0,14,2,0,6,0,8,9,6,0,0,0,2,0,1,0,14,2,0,6,0,0
L67843,Class,"OMVRBTree$DescendingSubMap<K extends Object, V extends Object>",com.orientechnologies.common.collection.OMVRBTree$DescendingSubMap,L15316,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,2118,3,2210,4,0.0,0,0,0,0.0,0.0,0,0,9,1,1,21,11,2,2,13,28,0.142857,0.0410959,3,3,1,6,0.0379747,3,2,2,0,0,1,70,87,12,0,2,0,15,0,6,0,55,25,0,32,0,76,93,14,0,2,0,16,0,7,0,60,26,0,37,0,0
L68466,Class,OMVRBTree$DescendingSubMap$DescendingEntrySetView,com.orientechnologies.common.collection.OMVRBTree$DescendingSubMap$DescendingEntrySetView,L67843,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,2168,5,2173,6,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,3,1,0,3,4,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,6,6,2,0,0,0,1,0,1,0,5,1,0,5,0,6,6,2,0,0,0,1,0,1,0,5,1,0,5,0,0
L67913,Class,OMVRBTree$EntryIterator,com.orientechnologies.common.collection.OMVRBTree$EntryIterator,L15316,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,1392,3,1400,4,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,2,1,1,2,4,0.0,0.0,0,0,0,2,0.0,0,2,3,0,0,1,8,9,6,0,0,0,2,0,1,0,14,2,0,6,0,8,9,6,0,0,0,2,0,1,0,14,2,0,6,0,0
L15313,Class,OMVRBTree$EntrySet,com.orientechnologies.common.collection.OMVRBTree$EntrySet,L15316,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,1216,3,1259,4,0.0,0,0,0,0.0,0.0,0,0,6,1,1,11,5,2,1,12,18,0.0,0.0,0,0,0,7,0.0,0,0,0,0,0,0,39,44,0,0,0,0,6,0,6,0,6,19,0,6,0,39,44,0,0,0,0,6,0,6,0,6,19,0,6,0,0
L67918,Class,OMVRBTree$InverseEntryIterator,com.orientechnologies.common.collection.OMVRBTree$InverseEntryIterator,L15316,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,1402,3,1414,4,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,3,1,1,4,6,0.0,0.0833333,1,0,0,2,0.0833333,1,2,3,0,0,1,11,13,6,0,0,0,2,0,1,0,14,4,0,6,0,11,13,6,0,0,0,2,0,1,0,14,4,0,6,0,0
L67931,Class,OMVRBTree$KeyIterator,com.orientechnologies.common.collection.OMVRBTree$KeyIterator,L15316,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,1447,3,1456,4,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,2,1,1,2,4,0.0,0.0,0,0,0,2,0.0,0,2,3,0,0,1,9,10,6,0,0,0,2,0,1,0,14,2,0,6,0,9,10,6,0,0,0,2,0,1,0,14,2,0,6,0,0
L67805,Class,OMVRBTree$KeySet<E extends Object>,com.orientechnologies.common.collection.OMVRBTree$KeySet,L15316,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,1275,3,1390,4,0.0,0,0,0,0.0,0.0,0,0,1,1,1,28,6,2,2,15,39,0.0,0.0,0,0,0,24,0.0,0,1,1,0,0,1,92,116,1,0,1,0,24,0,23,0,24,32,0,23,0,92,116,1,0,1,0,24,0,23,0,24,32,0,23,0,0
L67961,Class,"OMVRBTree$NavigableSubMap<K extends Object, V extends Object>",com.orientechnologies.common.collection.OMVRBTree$NavigableSubMap,L15316,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,1529,3,2018,4,0.0981798,1,10,2,0.0795918,0.0853333,39,32,12,2,2,101,9,7,31,24,72,0.0740741,0.115044,26,25,2,25,0.0759804,31,1,1,2,2,1,200,287,10,0,10,0,48,0,26,0,52,86,0,30,0,377,490,16,0,16,0,71,0,40,0,103,190,0,52,0,0
L68345,Class,OMVRBTree$NavigableSubMap$DescendingSubMapEntryIterator,com.orientechnologies.common.collection.OMVRBTree$NavigableSubMap$DescendingSubMapEntryIterator,L67961,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,1989,5,2003,6,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,3,1,1,4,7,0.0,0.0,0,0,0,3,0.0,0,2,2,0,0,1,13,15,4,0,0,0,3,0,2,0,10,5,0,4,0,13,15,4,0,0,0,3,0,2,0,10,5,0,4,0,0
L68353,Class,OMVRBTree$NavigableSubMap$DescendingSubMapKeyIterator,com.orientechnologies.common.collection.OMVRBTree$NavigableSubMap$DescendingSubMapKeyIterator,L67961,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,2005,5,2017,6,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,2,2,2,4,7,0.0,0.0,0,0,0,3,0.0,0,2,2,0,0,1,11,13,4,0,0,0,3,0,2,0,10,3,0,4,0,11,13,4,0,0,0,3,0,2,0,10,3,0,4,0,0
L68262,Class,OMVRBTree$NavigableSubMap$EntrySetView,com.orientechnologies.common.collection.OMVRBTree$NavigableSubMap$EntrySetView,L67961,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,1807,5,1859,6,0.0,0,0,0,0.0,0.0,0,0,4,2,2,17,5,5,0,11,15,0.2,0.02,1,1,1,4,0.02,1,0,0,2,2,0,49,53,2,0,2,0,4,0,4,0,4,31,0,4,0,49,53,2,0,2,0,4,0,4,0,4,31,0,4,0,0
L68321,Class,OMVRBTree$NavigableSubMap$SubMapEntryIterator,com.orientechnologies.common.collection.OMVRBTree$NavigableSubMap$SubMapEntryIterator,L67961,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,1959,5,1973,6,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,3,1,1,4,7,0.0,0.0,0,0,0,3,0.0,0,2,2,0,0,1,13,15,4,0,0,0,3,0,2,0,10,5,0,4,0,13,15,4,0,0,0,3,0,2,0,10,5,0,4,0,0
L68290,Class,OMVRBTree$NavigableSubMap$SubMapIterator<T extends Object>,com.orientechnologies.common.collection.OMVRBTree$NavigableSubMap$SubMapIterator,L67961,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,1864,5,1957,6,0.46114,1,10,2,0.414894,0.410256,39,32,1,1,1,30,5,4,12,8,15,0.333333,0.047619,4,3,1,2,0.047619,4,1,1,4,4,1,80,94,4,0,4,0,7,0,2,0,7,57,0,2,0,80,94,4,0,4,0,7,0,2,0,7,57,0,2,0,0
L68336,Class,OMVRBTree$NavigableSubMap$SubMapKeyIterator,com.orientechnologies.common.collection.OMVRBTree$NavigableSubMap$SubMapKeyIterator,L67961,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,1975,5,1987,6,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,2,2,2,4,7,0.0,0.0,0,0,0,3,0.0,0,2,2,0,0,1,11,13,4,0,0,0,3,0,2,0,10,3,0,4,0,11,13,4,0,0,0,3,0,2,0,10,3,0,4,0,0
L67898,Class,OMVRBTree$ValueInverseIterator,com.orientechnologies.common.collection.OMVRBTree$ValueInverseIterator,L15316,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,1427,3,1445,4,0.0,0,0,0,0.0,0.0,0,0,2,1,1,4,3,1,1,5,8,0.0,0.0588235,1,0,0,3,0.0588235,1,2,3,0,0,1,16,19,6,0,0,0,3,0,2,0,15,5,0,7,0,16,19,6,0,0,0,3,0,2,0,15,5,0,7,0,0
L67893,Class,OMVRBTree$ValueIterator,com.orientechnologies.common.collection.OMVRBTree$ValueIterator,L15316,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,1416,3,1425,4,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,2,1,1,2,4,0.0,0.0,0,0,0,2,0.0,0,2,3,0,0,1,9,10,6,0,0,0,2,0,1,0,14,2,0,6,0,9,10,6,0,0,0,2,0,1,0,14,2,0,6,0,0
L15440,Class,OMVRBTree$Values,com.orientechnologies.common.collection.OMVRBTree$Values,L15316,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTree.java,1179,3,1214,4,0.0,0,0,0,0.0,0.0,0,0,6,2,2,8,4,2,1,11,17,0.142857,0.03125,1,1,1,6,0.03125,1,0,0,0,0,0,31,36,0,0,0,0,6,0,6,0,6,12,0,6,0,31,36,0,0,0,0,6,0,6,0,6,12,0,6,0,0
L45623,Class,OMVRBTreeCompositeTest,com.orientechnologies.common.collection.OMVRBTreeCompositeTest,L67234,L103,core/src/test/java/com/orientechnologies/common/collection/OMVRBTreeCompositeTest.java,12,1,548,2,0.786676,12,91,33,0.702048,0.754137,377,319,1,3,3,124,6,1,0,16,62,0.0,0.0,0,0,0,46,0.0,0,0,0,1,1,0,423,537,1,0,1,0,46,0,45,0,46,342,0,45,0,423,537,1,0,1,0,46,0,45,0,46,342,0,45,0,0
L15355,Class,"OMVRBTreeEntry<K extends Object, V extends Object>",com.orientechnologies.common.collection.OMVRBTreeEntry,L67234,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTreeEntry.java,21,1,334,2,0.0,0,0,0,0.0,0.0,0,0,1,3,2,69,1,24,101,0,38,0.26087,0.233202,59,52,6,17,0.233202,59,0,0,2,2,0,194,314,3,24,3,24,38,1,22,4,38,115,1,22,4,194,314,3,24,3,24,38,1,22,4,38,115,1,22,4,0
L68773,Class,"OMVRBTreeEntryMemory<K extends Object, V extends Object>",com.orientechnologies.common.collection.OMVRBTreeEntryMemory,L67234,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTreeEntryMemory.java,20,1,256,2,0.0933014,1,4,1,0.0801688,0.1,19,17,1,2,2,42,2,1,2,8,32,0.153846,0.128205,25,21,2,11,0.128205,25,1,1,0,0,1,170,237,11,24,8,12,24,0,12,5,43,96,1,24,5,170,237,11,24,8,12,24,0,12,5,43,96,1,24,5,0
L68104,Class,"OMVRBTreeEntryPosition<K extends Object, V extends Object>",com.orientechnologies.common.collection.OMVRBTreeEntryPosition,L67234,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTreeEntryPosition.java,23,1,57,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,10,2,10,16,4,11,0.125,0.151515,5,5,1,7,0.151515,5,0,0,0,0,0,28,35,2,2,2,2,7,2,7,0,7,10,2,7,0,28,35,2,2,2,2,7,2,7,0,7,10,2,7,0,0
L38715,Class,"OMVRBTreeMemory<K extends Object, V extends Object>",com.orientechnologies.common.collection.OMVRBTreeMemory,L67234,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTreeMemory.java,22,1,119,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,11,3,5,8,8,19,0.444444,0.505747,44,44,4,5,0.505747,44,2,2,0,0,1,43,98,23,15,2,2,11,0,8,1,123,13,2,72,9,43,98,23,15,2,2,11,0,8,1,123,13,2,72,9,0
L45648,Class,OMVRBTreeNonCompositeTest,com.orientechnologies.common.collection.OMVRBTreeNonCompositeTest,L67234,L103,core/src/test/java/com/orientechnologies/common/collection/OMVRBTreeNonCompositeTest.java,10,1,208,2,0.369231,2,10,6,0.301508,0.296774,60,46,1,1,1,29,5,1,0,11,31,0.0,0.0,0,0,0,21,0.0,0,0,0,1,1,0,155,199,1,0,1,0,20,0,20,0,20,100,0,20,0,155,199,1,0,1,0,20,0,20,0,20,100,0,20,0,0
L68010,Class,OMVRBTreeSet<E extends Object>,com.orientechnologies.common.collection.OMVRBTreeSet,L67234,L103,commons/src/main/java/com/orientechnologies/common/collection/OMVRBTreeSet.java,26,1,461,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,45,5,1,4,19,52,0.935484,0.622449,244,235,29,2,0.622449,244,1,1,0,0,1,148,436,3,0,3,0,33,0,30,0,33,63,0,30,0,148,436,3,0,3,0,33,0,30,0,33,63,0,30,0,0
L13655,Class,OMultiCollectionIterator<T extends Object>,com.orientechnologies.common.collection.OMultiCollectionIterator,L67234,L103,commons/src/main/java/com/orientechnologies/common/collection/OMultiCollectionIterator.java,33,1,197,2,0.0,0,0,0,0.0,0.0,0,0,3,8,6,46,4,11,10,4,19,0.0666667,0.0479452,7,5,1,14,0.0479452,7,1,2,0,0,2,139,165,6,2,6,2,15,0,14,2,15,82,0,14,2,139,165,6,2,6,2,15,0,14,2,15,82,0,14,2,0
L67492,Class,OMultiValue,com.orientechnologies.common.collection.OMultiValue,L67234,L103,commons/src/main/java/com/orientechnologies/common/collection/OMultiValue.java,40,1,599,2,0.0,0,0,0,0.0,0.0,0,0,3,10,7,148,6,42,56,8,27,0.666667,0.236735,116,88,12,6,0.236735,116,0,0,0,0,0,374,560,0,6,0,6,19,0,17,0,19,291,0,17,0,374,560,0,6,0,6,19,0,17,0,19,291,0,17,0,0
L68087,Class,"OSimpleImmutableEntry<K extends Object, V extends Object>",com.orientechnologies.common.collection.OSimpleImmutableEntry,L67234,L103,commons/src/main/java/com/orientechnologies/common/collection/OSimpleImmutableEntry.java,21,1,140,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,14,0,1,2,0,9,0.888889,0.633027,69,69,8,1,0.633027,69,0,0,0,0,0,40,120,3,2,3,2,9,0,8,1,9,14,0,8,1,40,120,3,2,3,2,9,0,8,1,9,14,0,8,1,0
L69298,Class,OByteArrayComparator,com.orientechnologies.common.comparator.OByteArrayComparator,L69289,L103,commons/src/main/java/com/orientechnologies/common/comparator/OByteArrayComparator.java,27,1,47,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,4,0,1,0,0,1,0.5,0.272727,6,6,1,1,0.272727,6,0,0,0,0,0,16,21,1,0,1,0,1,1,1,0,1,12,1,1,0,16,21,1,0,1,0,1,1,1,0,1,12,1,1,0,0
L24819,Class,OCaseInsentiveComparator,com.orientechnologies.common.comparator.OCaseInsentiveComparator,L69289,L103,commons/src/main/java/com/orientechnologies/common/comparator/OCaseInsentiveComparator.java,8,1,12,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,0,2,0,0,1,0.5,0.375,3,3,1,1,0.375,3,0,0,0,0,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L69317,Class,OComparatorFactory,com.orientechnologies.common.comparator.OComparatorFactory,L69289,L103,commons/src/main/java/com/orientechnologies/common/comparator/OComparatorFactory.java,26,1,66,2,0.0,0,0,0,0.0,0.0,0,0,0,2,2,4,2,1,1,0,1,1.0,0.394737,15,15,2,0,0.394737,15,0,0,0,0,0,23,41,2,1,2,1,1,1,1,0,1,6,1,1,0,23,41,2,1,2,1,1,1,1,0,1,6,1,1,0,0
L2836,Class,ODefaultComparator,com.orientechnologies.common.comparator.ODefaultComparator,L69289,L103,commons/src/main/java/com/orientechnologies/common/comparator/ODefaultComparator.java,27,1,42,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,1,9,3,1,2,0.5,0.368421,7,7,1,1,0.368421,7,0,0,2,2,0,12,16,1,0,1,0,1,1,1,0,1,6,1,1,0,12,16,1,0,1,0,1,1,1,0,1,6,1,1,0,0
L64797,Class,OUnsafeByteArrayComparator,com.orientechnologies.common.comparator.OUnsafeByteArrayComparator,L69289,L103,commons/src/main/java/com/orientechnologies/common/comparator/OUnsafeByteArrayComparator.java,34,1,111,2,0.0,0,0,0,0.141026,0.189655,11,11,1,2,2,12,0,3,4,0,3,0.5,0.12963,7,7,1,1,0.107692,7,0,0,0,0,0,47,67,5,0,5,0,3,1,1,0,3,27,1,1,0,58,78,5,0,5,0,3,1,1,0,3,27,1,1,0,0
L69392,Class,UnsafeComparatorTest,com.orientechnologies.common.comparator.UnsafeComparatorTest,L69289,L103,commons/src/test/java/com/orientechnologies/common/comparator/UnsafeComparatorTest.java,10,1,38,2,0.0,0,0,0,0.0,0.0,0,0,3,0,0,3,1,0,0,1,4,0.25,0.142857,4,4,1,3,0.142857,4,0,0,0,0,0,24,29,0,0,0,0,3,0,3,0,3,15,0,3,0,24,29,0,0,0,0,3,0,3,0,3,15,0,3,0,0
L13131,Class,ONeedRetryException,com.orientechnologies.common.concur.ONeedRetryException,L69398,L103,commons/src/main/java/com/orientechnologies/common/concur/ONeedRetryException.java,27,1,45,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,7,7,4,8,0.2,0.318182,7,7,1,4,0.318182,7,1,1,2,3,1,15,19,2,0,1,0,4,0,4,0,8,4,0,8,0,15,19,2,0,1,0,4,0,4,0,8,4,0,8,0,0
L1605,Class,OTimeoutException,com.orientechnologies.common.concur.OTimeoutException,L69398,L103,commons/src/main/java/com/orientechnologies/common/concur/OTimeoutException.java,25,1,43,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,9,8,4,8,0.2,0.285714,6,6,1,4,0.285714,6,2,2,0,0,1,15,19,3,0,1,0,4,0,4,0,12,4,0,12,0,15,19,3,0,1,0,4,0,4,0,12,4,0,12,0,0
L69415,Class,OAbstractLock,com.orientechnologies.common.concur.lock.OAbstractLock,L69402,L103,commons/src/main/java/com/orientechnologies/common/concur/lock/OAbstractLock.java,26,1,39,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,1,1,4,0,2,3,0.5,0.352941,6,6,1,1,0.352941,6,1,1,4,6,1,11,14,0,0,0,0,1,0,1,0,3,4,0,3,0,11,14,0,0,0,0,1,0,1,0,3,4,0,3,0,0
L911,Class,OAdaptiveLock,com.orientechnologies.common.concur.lock.OAdaptiveLock,L69402,L103,commons/src/main/java/com/orientechnologies/common/concur/lock/OAdaptiveLock.java,30,1,121,2,0.0,0,0,0,0.0,0.0,0,0,1,6,6,21,3,6,17,2,12,0.0909091,0.114943,10,7,1,10,0.114943,10,2,2,1,2,1,77,92,4,1,4,1,10,0,10,0,11,38,0,11,0,77,92,4,1,4,1,10,0,10,0,11,38,0,11,0,1
L69452,Class,OExclusiveLock,com.orientechnologies.common.concur.lock.OExclusiveLock,L69402,L103,commons/src/main/java/com/orientechnologies/common/concur/lock/OExclusiveLock.java,26,1,40,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,1,0,0,0,3,0.25,0.333333,6,6,1,3,0.333333,6,2,2,0,0,1,12,15,1,0,1,0,3,0,3,0,4,3,0,4,0,12,15,1,0,1,0,3,0,3,0,4,3,0,4,0,0
L580,Class,OLockException,com.orientechnologies.common.concur.lock.OLockException,L69402,L103,commons/src/main/java/com/orientechnologies/common/concur/lock/OLockException.java,20,1,32,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,13,11,2,4,0.0,0.181818,2,0,0,3,0.181818,2,1,1,0,0,1,9,13,2,0,1,0,2,0,2,0,6,2,0,6,0,9,13,2,0,1,0,2,0,2,0,6,2,0,6,0,0
L16432,Class,"OLockManager<RESOURCE_TYPE extends Object, REQUESTER_TYPE extends Object>",com.orientechnologies.common.concur.lock.OLockManager,L69402,L103,commons/src/main/java/com/orientechnologies/common/concur/lock/OLockManager.java,22,1,212,2,0.171429,1,6,2,0.125654,0.150943,24,24,1,5,5,37,3,21,50,2,13,0.111111,0.00653595,1,1,1,8,0.00613497,1,0,0,1,1,0,152,180,7,2,7,2,11,0,8,0,11,96,0,8,0,162,191,10,2,10,2,12,2,9,0,12,97,2,9,0,0
L69489,Class,OLockManager$CountableLock,com.orientechnologies.common.concur.lock.OLockManager$CountableLock,L16432,L103,commons/src/main/java/com/orientechnologies/common/concur/lock/OLockManager.java,35,3,42,4,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,2,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,7,8,1,0,1,0,1,0,1,0,1,1,0,1,0,7,8,1,0,1,0,1,0,1,0,1,1,0,1,0,0
