ID,Type,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug
L246,Interface,Exchange,org.apache.camel.Exchange,L106,L103,camel-core/src/main/java/org/apache/camel/Exchange.java,28,1,136,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,15,2,335,124,0,15,1.0,0.826531,81,81,16,0,0.826531,81,0,0,1,15,0,17,109,0,10,0,10,15,0,15,3,15,0,0,15,3,17,109,0,10,0,10,15,0,15,3,15,0,0,15,3,0
L2550,Class,ExpectedBodyTypeException,org.apache.camel.ExpectedBodyTypeException,L106,L103,camel-core/src/main/java/org/apache/camel/ExpectedBodyTypeException.java,25,1,42,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,3,1,1,3,6,0.25,0.25,5,5,1,3,0.25,5,1,1,0,0,1,15,18,3,2,2,2,3,0,3,0,7,5,0,7,0,15,18,3,2,2,2,3,0,3,0,7,5,0,7,0,0
L237,Interface,Expression<E extends Exchange>,org.apache.camel.Expression,L106,L103,camel-core/src/main/java/org/apache/camel/Expression.java,30,1,39,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,66,27,0,1,1.0,0.85,17,17,2,0,0.85,17,0,0,22,26,0,3,10,0,0,0,0,1,0,1,0,1,0,0,1,0,3,10,0,0,0,0,1,0,1,0,1,0,0,1,0,0
L8044,Class,FailedToCreateProducerException,org.apache.camel.FailedToCreateProducerException,L106,L103,camel-core/src/main/java/org/apache/camel/FailedToCreateProducerException.java,23,1,34,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,3,2,2,1,3,0.333333,0.230769,3,3,1,2,0.230769,3,1,1,0,0,1,10,12,2,1,1,1,2,0,2,0,6,3,0,6,0,10,12,2,1,1,1,2,0,2,0,6,3,0,6,0,0
L12085,Annotation,Header,org.apache.camel.Header,L106,L103,camel-core/src/main/java/org/apache/camel/Header.java,30,1,34,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1.0,0.5,5,5,1,0,0.5,5,0,0,0,0,0,5,5,0,0,0,0,1,0,0,0,1,0,0,0,0,5,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0
L13267,Class,InvalidHeaderTypeException,org.apache.camel.InvalidHeaderTypeException,L106,L103,camel-core/src/main/java/org/apache/camel/InvalidHeaderTypeException.java,22,1,49,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,5,1,0,0,2,6,0.5,0.24,6,6,2,2,0.24,6,1,1,0,0,1,19,28,3,1,2,1,4,0,3,0,8,6,0,7,0,19,28,3,1,2,1,4,0,3,0,8,6,0,7,0,0
L2107,Interface,Message,org.apache.camel.Message,L106,L103,camel-core/src/main/java/org/apache/camel/Message.java,28,1,119,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,13,1,101,111,0,13,1.0,0.821429,69,69,14,0,0.821429,69,0,0,1,13,0,15,92,0,7,0,7,13,0,13,5,13,0,0,13,5,15,92,0,7,0,7,13,0,13,5,13,0,0,13,5,1
L13320,Annotation,MessageDriven,org.apache.camel.MessageDriven,L106,L103,camel-core/src/main/java/org/apache/camel/MessageDriven.java,35,1,40,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,2,1,0,2,1.0,0.625,10,10,1,0,0.625,10,0,0,0,0,0,6,6,0,0,0,0,2,0,0,0,2,0,0,0,0,6,6,0,0,0,0,2,0,0,0,2,0,0,0,0,0
L3911,Class,NoSuchEndpointException,org.apache.camel.NoSuchEndpointException,L106,L103,camel-core/src/main/java/org/apache/camel/NoSuchEndpointException.java,28,1,40,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,2,2,1,3,0.333333,0.352941,6,6,1,2,0.352941,6,1,1,0,0,1,11,13,3,1,2,1,2,0,2,0,6,3,0,6,0,11,13,3,1,2,1,2,0,2,0,6,3,0,6,0,0
L9666,Class,NoTypeConversionAvailableException,org.apache.camel.NoTypeConversionAvailableException,L106,L103,camel-core/src/main/java/org/apache/camel/NoTypeConversionAvailableException.java,25,1,52,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,1,1,1,4,0.75,0.5,15,15,3,1,0.5,15,1,1,0,0,1,15,28,3,2,2,2,3,0,3,0,7,5,0,7,0,15,28,3,2,2,2,3,0,3,0,7,5,0,7,0,0
L8939,Interface,PollingConsumer<E extends Exchange>,org.apache.camel.PollingConsumer,L106,L103,camel-core/src/main/java/org/apache/camel/PollingConsumer.java,26,1,55,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,2,6,1,0,3,1.0,0.84375,27,27,4,0,0.84375,27,2,2,1,3,1,5,30,0,0,0,0,3,0,3,0,5,0,0,5,0,5,30,0,0,0,0,3,0,3,0,5,0,0,5,0,0
L510,Interface,Predicate<E extends Object>,org.apache.camel.Predicate,L106,L103,camel-core/src/main/java/org/apache/camel/Predicate.java,29,1,51,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,23,8,0,2,1.0,0.866667,26,26,3,0,0.866667,26,0,0,6,20,0,4,23,0,0,0,0,2,0,2,0,2,0,0,2,0,4,23,0,0,0,0,2,0,2,0,2,0,0,2,0,0
L521,Interface,Processor,org.apache.camel.Processor,L106,L103,camel-core/src/main/java/org/apache/camel/Processor.java,28,1,36,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,214,60,0,1,1.0,0.823529,14,14,2,0,0.823529,14,0,0,69,110,0,3,9,0,0,0,0,1,0,1,0,1,0,0,1,0,3,9,0,0,0,0,1,0,1,0,1,0,0,1,0,1
L2755,Interface,Producer<E extends Exchange>,org.apache.camel.Producer,L106,L103,camel-core/src/main/java/org/apache/camel/Producer.java,25,1,41,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,4,36,5,0,3,0.75,0.736842,14,14,3,1,0.736842,14,1,2,2,23,2,5,17,0,1,0,1,3,0,3,0,6,0,0,6,0,5,17,0,1,0,1,3,0,3,0,6,0,0,6,0,0
L14454,Annotation,Property,org.apache.camel.Property,L106,L103,camel-core/src/main/java/org/apache/camel/Property.java,30,1,34,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1.0,0.5,5,5,1,0,0.5,5,0,0,0,0,0,5,5,0,0,0,0,1,0,0,0,1,0,0,0,0,5,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0
L12563,Class,ResolveEndpointFailedException,org.apache.camel.ResolveEndpointFailedException,L106,L103,camel-core/src/main/java/org/apache/camel/ResolveEndpointFailedException.java,25,1,36,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,1,1,3,0.333333,0.333333,5,5,1,2,0.333333,5,1,1,0,0,1,10,12,2,1,1,1,2,0,2,0,6,3,0,6,0,10,12,2,1,1,1,2,0,2,0,6,3,0,6,0,0
L1255,Class,Route<E extends Exchange>,org.apache.camel.Route,L106,L103,camel-core/src/main/java/org/apache/camel/Route.java,32,1,80,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,8,3,19,24,0,8,0.375,0.395833,19,19,3,5,0.395833,19,0,0,3,3,0,29,49,3,4,3,4,8,0,7,2,8,9,0,7,2,29,49,3,4,3,4,8,0,7,2,8,9,0,7,2,0
L1333,Class,RuntimeCamelException,org.apache.camel.RuntimeCamelException,L106,L103,camel-core/src/main/java/org/apache/camel/RuntimeCamelException.java,22,1,39,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,0,41,53,0,4,0.2,0.176471,3,3,1,4,0.176471,3,0,0,13,14,0,14,18,1,0,1,0,4,0,4,0,4,3,0,4,0,14,18,1,0,1,0,4,0,4,0,4,3,0,4,0,0
L2114,Class,RuntimeExpressionException,org.apache.camel.RuntimeExpressionException,L106,L103,camel-core/src/main/java/org/apache/camel/RuntimeExpressionException.java,25,1,40,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,4,5,3,6,0.25,0.294118,5,5,1,3,0.294118,5,1,1,1,1,1,12,16,2,0,1,0,3,0,3,0,7,3,0,7,0,12,16,2,0,1,0,3,0,3,0,7,3,0,7,0,0
L2562,Class,RuntimeTransformException,org.apache.camel.RuntimeTransformException,L106,L103,camel-core/src/main/java/org/apache/camel/RuntimeTransformException.java,25,1,40,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,1,1,3,6,0.25,0.294118,5,5,1,3,0.294118,5,1,1,0,0,1,12,16,2,0,1,0,3,0,3,0,7,3,0,7,0,12,16,2,0,1,0,3,0,3,0,7,3,0,7,0,0
L1739,Interface,Service,org.apache.camel.Service,L106,L103,camel-core/src/main/java/org/apache/camel/Service.java,25,1,40,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,37,42,0,2,1.0,0.789474,15,15,3,0,0.789474,15,0,0,7,110,0,4,16,0,0,0,0,2,0,2,0,2,0,0,2,0,4,16,0,0,0,0,2,0,2,0,2,0,0,2,0,0
L3738,Interface,TypeConverter,org.apache.camel.TypeConverter,L106,L103,camel-core/src/main/java/org/apache/camel/TypeConverter.java,27,1,35,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,19,19,0,1,1.0,0.8125,13,13,2,0,0.8125,13,0,0,6,6,0,3,9,0,0,0,0,1,0,1,0,1,0,0,1,0,3,9,0,0,0,0,1,0,1,0,1,0,0,1,0,0
L15481,Class,ActivityBuilder,org.apache.camel.bam.ActivityBuilder,L15461,L103,components/camel-bam/src/main/java/org/apache/camel/bam/ActivityBuilder.java,34,1,110,2,0.0,0,0,0,0.0,0.0,0,0,4,1,1,12,11,4,7,5,16,0.416667,0.206349,13,13,5,7,0.188406,13,1,1,0,0,1,50,71,4,4,4,4,11,0,11,0,11,19,0,11,0,56,77,7,14,4,4,13,0,13,0,31,21,0,31,0,0
L15531,Enum,ActivityLifecycle,org.apache.camel.bam.ActivityLifecycle,L15461,L103,components/camel-bam/src/main/java/org/apache/camel/bam/ActivityLifecycle.java,22,1,24,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,1.0,0.5,3,3,1,0,0.5,3,0,0,0,0,0,3,3,2,0,2,0,0,2,0,0,0,0,2,0,0,3,3,2,0,2,0,0,2,0,0,0,0,2,0,0,0
L15484,Class,ProcessBuilder,org.apache.camel.bam.ProcessBuilder,L15461,L103,components/camel-bam/src/main/java/org/apache/camel/bam/ProcessBuilder.java,43,1,179,2,0.135065,1,2,1,0.0875912,0.110092,12,12,1,2,2,24,13,5,5,14,33,0.266667,0.116667,14,14,4,11,0.113821,14,2,2,1,1,1,106,134,14,12,8,7,19,0,14,2,60,48,0,47,5,109,137,14,12,8,7,20,0,14,2,61,49,0,47,5,0
L15521,Class,TimeExpression,org.apache.camel.bam.TimeExpression,L15461,L103,components/camel-bam/src/main/java/org/apache/camel/bam/TimeExpression.java,30,1,86,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,12,7,5,4,7,17,0.272727,0.163265,8,8,3,8,0.163265,8,0,0,2,2,0,41,57,3,5,3,5,10,0,10,0,10,16,0,10,0,41,57,3,5,3,5,10,0,10,0,10,16,0,10,0,0
L15583,Class,ActivityDefinition,org.apache.camel.bam.model.ActivityDefinition,L15575,L103,components/camel-bam/src/main/java/org/apache/camel/bam/model/ActivityDefinition.java,30,1,64,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,6,2,3,1,1,7,0.285714,0.125,4,4,2,5,0.125,4,1,1,0,0,1,28,35,3,4,2,3,6,0,6,2,9,6,0,9,3,28,35,3,4,2,3,6,0,6,2,9,6,0,9,3,0
L15542,Class,ActivityState,org.apache.camel.bam.model.ActivityState,L15575,L103,components/camel-bam/src/main/java/org/apache/camel/bam/model/ActivityState.java,36,1,179,2,0.0,0,0,0,0.0,0.0,0,0,2,2,1,28,7,12,7,11,32,0.222222,0.190476,24,23,4,14,0.190476,24,2,2,0,0,1,102,144,9,10,6,7,21,0,17,7,30,38,0,26,10,102,144,9,10,6,7,21,0,17,7,30,38,0,26,10,0
L15585,Class,EntitySupport,org.apache.camel.bam.model.EntitySupport,L15575,L103,components/camel-bam/src/main/java/org/apache/camel/bam/model/EntitySupport.java,27,1,43,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,0,5,4,0,3,0.25,0.263158,5,5,1,3,0.263158,5,0,0,3,5,0,14,17,1,1,1,1,3,0,3,1,3,3,0,3,1,14,17,1,1,1,1,3,0,3,1,3,3,0,3,1,0
L15593,Class,ProcessDefinition,org.apache.camel.bam.model.ProcessDefinition,L15575,L103,components/camel-bam/src/main/java/org/apache/camel/bam/model/ProcessDefinition.java,33,1,80,2,0.361111,1,2,1,0.25,0.307692,12,12,1,1,1,7,2,5,3,2,7,0.333333,0.133333,6,4,2,4,0.133333,6,1,1,0,0,1,39,48,3,4,2,3,5,0,5,1,8,17,0,8,2,39,48,3,4,2,3,5,0,5,1,8,17,0,8,2,0
L15538,Class,ProcessInstance,org.apache.camel.bam.model.ProcessInstance,L15575,L103,components/camel-bam/src/main/java/org/apache/camel/bam/model/ProcessInstance.java,39,1,123,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,15,5,9,6,6,18,0.25,0.213333,16,15,3,9,0.213333,16,2,2,0,0,1,59,85,7,9,4,6,12,0,11,3,21,20,0,20,6,59,85,7,9,4,6,12,0,11,3,21,20,0,20,6,0
L15612,Class,TemporalEntity,org.apache.camel.bam.model.TemporalEntity,L15575,L103,components/camel-bam/src/main/java/org/apache/camel/bam/model/TemporalEntity.java,25,1,54,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,6,1,4,6,0,6,0.142857,0.111111,3,3,1,6,0.111111,3,1,1,2,2,1,24,30,3,3,2,2,6,0,6,2,9,6,0,9,3,24,30,3,3,2,2,6,0,6,2,9,6,0,9,3,0
L15868,Class,ActivityMonitorEngine,org.apache.camel.bam.processor.ActivityMonitorEngine,L15885,L103,components/camel-bam/src/main/java/org/apache/camel/bam/processor/ActivityMonitorEngine.java,42,1,141,2,0.0,0,0,0,0.0,0.0,0,0,2,4,4,14,3,3,3,3,10,0.2,0.0704225,5,5,1,4,0.0645161,6,2,2,0,0,1,66,77,11,0,8,0,7,0,4,1,12,29,0,9,1,87,100,11,0,8,0,9,0,5,1,14,41,0,10,1,0
L15934,Class,BamProcessorSupport<T extends Object>,org.apache.camel.bam.processor.BamProcessorSupport,L15885,L103,components/camel-bam/src/main/java/org/apache/camel/bam/processor/BamProcessorSupport.java,39,1,116,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,13,4,3,6,2,10,0.5,0.186441,11,11,2,2,0.150685,11,1,1,1,2,1,48,61,4,3,4,3,8,0,3,0,8,22,0,3,0,62,78,4,3,4,3,9,0,4,0,9,30,0,4,0,0
L15838,Class,JpaBamProcessor,org.apache.camel.bam.processor.JpaBamProcessor,L15885,L103,components/camel-bam/src/main/java/org/apache/camel/bam/processor/JpaBamProcessor.java,37,1,61,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,8,1,1,8,11,0.333333,0.307692,8,7,1,2,0.307692,8,3,3,0,0,1,18,25,9,7,1,0,3,0,2,0,25,8,0,15,6,18,25,9,7,1,0,3,0,2,0,25,8,0,15,6,0
L15985,Class,JpaBamProcessorSupport<T extends Object>,org.apache.camel.bam.processor.JpaBamProcessorSupport,L15885,L103,components/camel-bam/src/main/java/org/apache/camel/bam/processor/JpaBamProcessorSupport.java,36,1,139,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,20,10,1,3,11,27,0.0909091,0.159574,15,14,1,10,0.159574,15,2,2,1,1,1,79,104,8,7,4,4,16,0,10,6,22,35,0,13,6,79,104,8,7,4,4,16,0,10,6,22,35,0,13,6,0
L15977,Class,NoCorrelationKeyException,org.apache.camel.bam.processor.NoCorrelationKeyException,L15885,L103,components/camel-bam/src/main/java/org/apache/camel/bam/processor/NoCorrelationKeyException.java,29,1,48,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,3,1,1,2,5,0.25,0.304348,7,7,1,3,0.304348,7,1,1,0,0,1,16,20,2,2,2,2,3,0,3,0,7,5,0,7,0,16,20,2,2,2,2,3,0,3,0,7,5,0,7,0,0
L15635,Class,ProcessContext,org.apache.camel.bam.processor.ProcessContext,L15885,L103,components/camel-bam/src/main/java/org/apache/camel/bam/processor/ProcessContext.java,29,1,103,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,14,5,2,3,3,17,0.2,0.203125,13,12,3,12,0.203125,13,0,0,0,0,0,51,75,5,6,5,6,14,0,14,5,14,16,0,14,5,51,75,5,6,5,6,14,0,14,5,14,16,0,14,5,0
L15489,Class,ActivityRules,org.apache.camel.bam.rules.ActivityRules,L16139,L103,components/camel-bam/src/main/java/org/apache/camel/bam/rules/ActivityRules.java,37,1,110,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,15,9,8,11,7,19,0.272727,0.181818,12,12,3,8,0.181818,12,2,2,0,0,1,54,74,10,3,7,3,12,0,10,3,17,18,0,15,3,54,74,10,3,7,3,12,0,10,3,17,18,0,15,3,0
L15800,Class,ProcessRules,org.apache.camel.bam.rules.ProcessRules,L16139,L103,components/camel-bam/src/main/java/org/apache/camel/bam/rules/ProcessRules.java,32,1,71,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,9,7,8,5,4,11,0.333333,0.194444,7,7,2,4,0.194444,7,2,2,0,0,1,29,40,5,2,2,2,7,0,5,1,12,9,0,10,1,29,40,5,2,2,2,7,0,5,1,12,9,0,10,1,0
L16150,Class,TemporalRule,org.apache.camel.bam.rules.TemporalRule,L16139,L103,components/camel-bam/src/main/java/org/apache/camel/bam/rules/TemporalRule.java,41,1,167,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,23,14,3,4,18,32,0.0909091,0.210526,24,12,1,10,0.210526,24,2,2,0,0,1,90,127,10,3,7,3,14,0,10,0,19,43,0,15,0,90,127,10,3,7,3,14,0,10,0,19,43,0,15,0,0
L216,Class,Builder,org.apache.camel.builder.Builder,L176,L103,camel-core/src/main/java/org/apache/camel/builder/Builder.java,31,1,95,2,0.0,0,0,0,0.0,0.0,0,0,7,0,0,8,5,3,12,6,14,1.0,0.5,32,32,9,0,0.5,32,0,0,0,0,0,32,65,0,0,0,0,8,0,8,0,8,14,0,8,0,32,65,0,0,0,0,8,0,8,0,8,14,0,8,0,0
L317,Class,BuilderSupport,org.apache.camel.builder.BuilderSupport,L176,L103,camel-core/src/main/java/org/apache/camel/builder/BuilderSupport.java,35,1,240,2,0.0,0,0,0,0.0,0.0,0,0,15,1,1,33,13,29,42,15,42,0.72,0.315217,58,58,18,7,0.315217,58,0,0,3,78,0,126,206,3,2,3,2,27,0,24,3,27,40,0,24,3,126,206,3,2,3,2,27,0,24,3,27,40,0,24,3,0
L485,Class,ChoiceBuilder,org.apache.camel.builder.ChoiceBuilder,L176,L103,camel-core/src/main/java/org/apache/camel/builder/ChoiceBuilder.java,30,1,81,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,8,9,6,5,5,11,0.285714,0.166667,8,8,2,5,0.166667,8,2,3,0,0,1,40,52,12,8,3,2,6,0,6,0,80,16,1,71,9,40,52,12,8,3,2,6,0,6,0,80,16,1,71,9,0
L548,Class,ConstantProcessorBuilder,org.apache.camel.builder.ConstantProcessorBuilder,L176,L103,camel-core/src/main/java/org/apache/camel/builder/ConstantProcessorBuilder.java,26,1,36,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,2,2,2,0,2,0.333333,0.25,3,3,1,2,0.25,3,1,1,0,0,1,9,11,1,0,1,0,2,0,2,0,2,2,0,2,0,9,11,1,0,1,0,2,0,2,0,2,2,0,2,0,0
L451,Class,DeadLetterChannelBuilder,org.apache.camel.builder.DeadLetterChannelBuilder,L176,L103,camel-core/src/main/java/org/apache/camel/builder/DeadLetterChannelBuilder.java,36,1,217,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,31,12,3,5,15,43,0.448276,0.275641,43,43,13,16,0.27044,43,1,1,0,0,1,113,179,6,6,6,6,28,0,28,6,28,45,0,28,6,116,182,6,6,6,6,29,0,29,6,29,46,0,29,6,0
L324,Interface,ErrorHandlerBuilder<E extends Exchange>,org.apache.camel.builder.ErrorHandlerBuilder,L176,L103,camel-core/src/main/java/org/apache/camel/builder/ErrorHandlerBuilder.java,26,1,36,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,2,6,2,0,2,1.0,0.692308,9,9,3,0,0.692308,9,0,0,3,3,0,4,11,0,0,0,0,2,0,2,0,2,0,0,2,0,4,11,0,0,0,0,2,0,2,0,2,0,0,2,0,0
L707,Class,ExpressionBuilder,org.apache.camel.builder.ExpressionBuilder,L176,L103,camel-core/src/main/java/org/apache/camel/builder/ExpressionBuilder.java,31,1,330,2,0.0895105,1,2,2,0.08,0.11,24,22,16,0,0,17,4,14,33,4,21,1.0,0.482014,67,67,18,0,0.253731,68,0,0,0,0,0,72,156,0,0,0,0,17,0,17,0,17,21,0,17,0,200,300,0,0,0,0,46,0,46,0,46,72,0,46,0,0
L960,Class,FilterBuilder,org.apache.camel.builder.FilterBuilder,L176,L103,camel-core/src/main/java/org/apache/camel/builder/FilterBuilder.java,27,1,61,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,5,5,3,3,5,10,0.5,0.3125,10,9,3,3,0.3125,10,2,3,1,1,1,22,35,10,7,1,1,5,0,5,0,79,9,1,70,9,22,35,10,7,1,1,5,0,5,0,79,9,1,70,9,0
L348,Annotation,Fluent,org.apache.camel.builder.Fluent,L176,L103,camel-core/src/main/java/org/apache/camel/builder/Fluent.java,27,1,49,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,11,2,0,3,1.0,0.695652,16,16,1,0,0.695652,16,0,0,0,0,0,7,23,0,0,0,0,3,0,0,0,3,0,0,0,0,7,23,0,0,0,0,3,0,0,0,3,0,0,0,0,0
L258,Annotation,FluentArg,org.apache.camel.builder.FluentArg,L176,L103,camel-core/src/main/java/org/apache/camel/builder/FluentArg.java,27,1,34,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,0,12,3,0,4,1.0,0.272727,3,3,1,0,0.272727,3,0,0,0,0,0,8,8,0,0,0,0,4,0,0,0,4,0,0,0,0,8,8,0,0,0,0,4,0,0,0,4,0,0,0,0,0
