,LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
41,0,5,7,0,3,2,3,2,13.81,12.44,2139.14,0.06,38,0.08,118.84,171.9,16,22,9,14,9,N
42,0,11,13,0,6,1,1,1,8.78,13.33,1560.0,0.04,39,0.08,86.67,117.0,16,23,3,5,14,N
43,0,11,13,0,6,4,1,1,10.33,15.75,2563.7,0.05,49,0.06,142.43,162.77,21,28,4,6,14,N
44,0,9,35,0,5,4,3,6,43.37,24.25,25506.03,0.35,199,0.04,1417.0,1051.8,97,102,26,13,41,N
45,0,9,35,0,5,4,3,6,45.29,24.8,27844.43,0.37,211,0.04,1546.91,1122.93,103,108,27,13,41,N
46,0,13,16,0,7,5,7,4,11.55,35.0,14143.26,0.13,92,0.03,785.74,404.09,35,57,7,14,20,N
47,0,13,16,0,7,7,7,4,14.12,29.25,12076.68,0.14,94,0.03,670.93,412.88,36,58,8,13,20,N
48,0,3,8,2,2,2,1,2,14.37,18.94,5158.22,0.09,63,0.05,286.57,272.28,31,32,9,11,10,N
49,0,3,8,2,2,2,1,2,16.21,18.15,5341.28,0.1,67,0.06,296.74,294.29,33,34,10,11,10,N
50,0,3,10,2,2,2,1,2,18.5,11.25,2341.67,0.07,49,0.09,130.09,208.15,25,24,10,9,12,N
51,0,3,10,2,2,2,1,2,20.75,11.45,2722.81,0.08,55,0.09,151.27,237.71,28,27,11,9,12,N
52,0,11,29,0,6,4,3,4,28.97,28.95,24283.0,0.28,161,0.03,1349.06,838.72,76,85,21,16,33,N
53,0,11,29,0,6,5,3,4,32.25,27.61,24598.68,0.3,171,0.04,1366.59,890.82,81,90,22,15,33,N
54,0,5,10,0,3,2,1,2,16.72,15.27,3900.84,0.09,55,0.07,216.71,255.41,24,31,11,14,12,N
55,0,5,10,0,3,2,1,2,18.2,15.75,4515.95,0.1,61,0.06,250.89,286.73,27,34,12,14,12,N
56,0,5,5,0,3,2,1,1,19.31,8.89,1525.99,0.06,42,0.11,84.78,171.67,20,22,9,8,6,N
57,0,5,5,0,3,3,1,1,21.72,9.6,2001.56,0.07,50,0.1,111.2,208.5,24,26,10,8,6,N
58,0,11,14,0,6,4,4,2,18.65,20.42,7773.35,0.13,81,0.05,431.85,380.74,35,46,12,14,16,N
59,0,11,14,0,6,3,4,2,16.23,21.14,7252.56,0.11,73,0.05,402.92,343.13,31,42,11,15,16,N
60,0,1,2,0,1,1,1,1,20.3,4.81,470.05,0.03,25,0.21,26.11,97.67,11,14,8,7,3,N
61,0,1,2,0,1,1,1,1,17.51,5.0,437.85,0.03,23,0.2,24.32,87.57,10,13,7,7,3,N
62,0,1,1,0,1,1,1,1,14.42,6.42,593.61,0.03,25,0.16,32.98,92.51,11,14,6,7,2,N
63,0,1,2,0,1,1,1,1,17.13,6.0,616.79,0.03,27,0.17,34.27,102.8,12,15,7,7,3,N
64,0,5,7,0,3,1,3,2,12.51,18.0,4052.52,0.08,53,0.06,225.14,225.14,21,32,7,12,9,N
65,0,5,7,0,3,2,3,2,13.51,17.87,4318.2,0.08,55,0.06,239.9,241.58,22,33,8,13,9,N
66,0,1,2,0,1,1,1,1,20.84,5.25,574.31,0.04,28,0.19,31.91,109.39,12,16,8,7,3,N
67,0,1,1,0,1,1,1,1,18.0,5.5,544.45,0.03,26,0.18,30.25,98.99,11,15,7,7,2,N
68,0,1,1,0,1,1,1,1,13.2,2.5,82.5,0.01,11,0.4,4.58,33.0,5,6,4,4,2,N
69,0,1,1,0,1,1,1,1,17.17,2.4,98.9,0.01,13,0.42,5.49,41.21,6,7,5,4,2,N
70,0,5,13,0,3,3,1,4,15.13,20.3,6236.01,0.1,67,0.05,346.44,307.19,29,38,10,14,17,N
71,0,5,13,0,3,3,1,4,16.59,21.0,7314.07,0.12,75,0.05,406.34,348.29,33,42,11,14,17,N
72,0,5,3,0,3,2,1,1,10.57,12.86,1747.72,0.05,32,0.08,97.1,135.93,15,17,7,12,4,N
73,0,7,5,0,4,2,4,1,7.46,11.0,902.49,0.03,21,0.09,50.14,82.04,8,13,4,11,6,N
74,0,3,1,0,2,2,1,1,6.75,6.67,299.82,0.01,13,0.15,16.66,44.97,5,8,3,8,2,N
75,0,1,3,0,1,1,1,1,12.67,4.5,256.5,0.02,19,0.22,14.25,57.0,9,10,4,4,4,N
76,0,7,9,0,4,2,3,3,9.49,14.0,1859.68,0.04,34,0.07,103.32,132.83,14,20,5,10,12,N
77,0,3,4,0,2,2,1,1,14.13,8.57,1038.11,0.04,31,0.12,57.67,121.11,15,16,7,8,5,N
78,0,7,16,0,4,3,3,4,23.28,16.67,6466.18,0.13,87,0.06,359.23,387.97,40,47,12,10,20,N
79,0,5,12,0,3,1,1,2,11.04,18.86,3925.09,0.07,49,0.05,218.06,208.15,22,27,7,12,14,N
80,0,11,19,3,6,2,5,3,17.87,23.79,10108.93,0.14,85,0.04,561.61,425.0,37,48,14,18,22,N
81,0,11,19,3,6,1,5,3,17.09,23.54,9471.05,0.13,82,0.04,526.17,402.37,36,46,13,17,22,N
82,0,13,20,4,7,1,7,3,15.01,26.31,10391.54,0.13,79,0.04,577.31,395.0,36,43,13,19,23,N
83,0,13,20,4,7,2,7,3,15.78,26.43,11025.26,0.14,82,0.04,612.51,417.17,37,45,14,20,23,N
84,0,3,10,0,2,2,1,1,29.37,8.65,2199.7,0.08,57,0.12,122.21,254.19,25,32,13,9,11,N
85,0,15,38,0,8,4,4,7,28.74,34.11,33446.1,0.33,183,0.03,1858.12,980.43,79,104,22,19,45,N
86,0,3,6,1,2,2,1,1,26.87,6.36,1087.97,0.06,41,0.16,60.44,170.97,20,21,11,7,7,N
87,0,3,9,0,2,2,1,2,25.37,11.25,3210.79,0.1,64,0.09,178.38,285.4,27,37,12,10,11,N
88,0,3,9,0,2,2,1,2,27.58,11.15,3430.95,0.1,68,0.09,190.61,307.6,29,39,13,10,11,N
89,0,3,12,0,2,2,1,3,23.84,19.04,8641.77,0.15,99,0.05,480.1,453.91,45,54,13,11,15,N
90,0,3,14,0,2,2,1,3,25.77,19.64,9942.83,0.17,109,0.05,552.38,506.18,50,59,14,11,17,N
91,0,1,2,0,1,1,1,1,19.0,4.29,348.9,0.03,22,0.23,19.38,81.41,10,12,7,6,3,N
92,0,1,2,0,1,1,1,1,22.15,4.13,376.93,0.03,24,0.24,20.94,91.38,11,13,8,6,3,N
93,0,1,1,0,1,1,1,1,13.2,2.5,82.5,0.01,11,0.4,4.58,33.0,5,6,4,4,2,N
94,0,1,1,0,1,1,1,1,17.17,2.4,98.9,0.01,13,0.42,5.49,41.21,6,7,5,4,2,N
95,0,3,2,0,2,2,1,1,10.24,5.6,321.21,0.02,16,0.18,17.85,57.36,8,8,5,7,3,N
96,0,3,2,0,2,2,1,1,12.69,5.25,349.69,0.02,18,0.19,19.43,66.61,9,9,6,7,3,N
97,0,3,7,0,2,1,1,2,7.69,11.67,1046.41,0.03,27,0.09,58.13,89.69,10,17,3,7,9,N
98,0,3,7,0,2,2,1,2,9.45,11.0,1143.6,0.03,29,0.09,63.53,103.96,11,18,4,8,9,N
99,0,9,8,0,5,2,3,2,8.77,19.5,3333.86,0.06,41,0.05,185.21,170.97,15,26,5,13,10,N
100,0,9,8,0,5,5,3,2,10.38,18.42,3520.47,0.06,45,0.05,195.58,191.16,17,28,6,13,10,N
101,0,1,1,0,1,1,1,1,17.27,2.5,107.96,0.01,13,0.4,6.0,43.19,5,8,5,5,2,N
102,0,1,2,0,1,1,1,1,20.76,2.5,129.72,0.02,15,0.4,7.21,51.89,6,9,6,5,3,N
103,0,5,4,0,3,1,1,1,7.7,13.5,1403.51,0.03,29,0.07,77.97,103.96,9,20,3,9,5,N
104,0,5,4,0,3,2,1,1,8.53,15.0,1920.0,0.04,32,0.07,106.67,128.0,10,22,4,12,5,N
105,0,1,1,0,1,1,1,1,15.5,3.0,139.52,0.02,14,0.33,7.75,46.51,6,8,5,5,2,N
106,0,1,2,0,1,1,1,1,18.98,2.92,161.44,0.02,16,0.34,8.97,55.35,7,9,6,5,3,N
107,0,5,9,0,3,2,1,3,9.96,15.6,2423.05,0.05,38,0.06,134.61,155.32,13,25,5,12,12,N
108,0,5,9,0,3,1,1,3,9.59,13.5,1748.46,0.04,35,0.07,97.14,129.52,12,23,4,9,12,N
109,0,1,1,0,1,1,1,1,17.27,2.5,107.96,0.01,13,0.4,6.0,43.19,5,8,5,5,2,N
110,0,1,2,0,1,1,1,1,20.76,2.5,129.72,0.02,15,0.4,7.21,51.89,6,9,6,5,3,N
111,0,5,17,1,3,2,1,3,22.46,14.39,4653.68,0.11,68,0.07,258.54,323.33,31,37,14,13,20,N
112,0,1,2,0,1,1,1,1,22.2,3.0,199.82,0.02,18,0.33,11.1,66.61,7,11,7,6,3,N
113,0,5,18,1,3,2,1,3,19.43,16.14,5069.44,0.1,66,0.06,281.64,313.82,30,36,13,14,21,N
114,0,1,2,0,1,1,1,1,19.12,3.0,172.08,0.02,16,0.33,9.56,57.36,6,10,6,6,3,N
115,0,5,13,1,3,2,1,3,15.13,14.95,3381.36,0.08,50,0.07,187.85,226.18,23,27,10,13,16,N
116,0,5,14,1,3,1,1,3,14.37,14.67,3092.19,0.07,48,0.07,171.79,210.83,22,26,9,12,17,N
117,0,1,1,0,1,1,1,1,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,2,5,2,4,2,N
118,0,3,1,0,2,1,1,1,5.0,6.0,180.0,0.01,10,0.17,10.0,30.0,4,6,2,6,2,N
119,0,1,0,0,1,1,1,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0,N
120,0,5,3,0,3,3,1,1,14.36,8.36,1002.86,0.04,30,0.12,55.71,120.0,13,17,7,9,4,N
121,0,7,7,0,4,1,4,2,5.74,20.0,2294.27,0.04,31,0.05,127.46,114.71,12,19,3,10,9,N
122,0,7,7,0,4,2,4,2,6.77,19.5,2574.0,0.04,33,0.05,143.0,132.0,13,20,4,12,9,N
123,0,1,1,4,1,1,1,1,13.2,2.5,82.5,0.01,11,0.4,4.58,33.0,5,6,4,4,2,N
124,0,3,6,4,2,2,1,2,19.8,6.11,739.53,0.04,28,0.16,41.08,121.01,10,18,9,11,8,N
125,0,3,6,4,2,2,1,2,19.8,6.11,739.53,0.04,28,0.16,41.08,121.01,10,18,9,11,8,N
126,0,1,0,0,1,1,1,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,0,N
127,0,1,1,4,1,1,1,1,10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,3,7,3,6,2,N
128,0,1,1,0,1,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,2,N
129,0,1,0,0,1,1,1,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0,N
130,0,1,1,0,1,1,1,1,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,5,9,4,7,2,N
131,0,1,1,0,1,1,1,1,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,5,9,4,7,2,N
132,0,5,5,6,3,3,1,1,24.08,11.85,3379.63,0.1,60,0.08,187.76,285.29,22,38,13,14,6,N
133,0,1,1,0,1,1,1,1,11.23,2.0,44.92,0.01,8,0.5,2.5,22.46,3,5,3,4,2,N
134,0,1,1,0,1,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,2,N
135,0,1,1,0,1,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,2,N
136,0,1,1,0,1,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,2,N
137,0,1,3,0,1,1,1,1,11.42,6.0,411.19,0.02,18,0.17,22.84,68.53,9,9,6,8,4,N
138,0,3,2,0,2,2,1,1,16.73,4.5,338.78,0.03,21,0.22,18.82,75.28,9,12,6,6,3,N
139,0,3,3,0,2,2,1,1,19.7,8.25,1340.75,0.05,37,0.12,74.49,162.52,15,22,10,11,4,N
140,0,1,1,0,1,1,1,1,11.23,2.0,44.92,0.01,8,0.5,2.5,22.46,3,5,3,4,2,N
141,0,1,1,0,1,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,2,N
142,0,1,1,0,1,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,2,N
143,0,1,1,0,1,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,2,N
144,0,3,2,0,2,2,1,1,13.4,5.25,369.2,0.02,18,0.19,20.51,70.32,7,11,6,9,3,N
145,0,3,2,0,2,2,1,1,13.4,5.25,369.2,0.02,18,0.19,20.51,70.32,7,11,6,9,3,N
146,0,3,2,0,2,2,1,1,10.15,9.0,822.39,0.03,24,0.11,45.69,91.38,10,14,5,9,3,N
147,0,1,0,0,1,1,1,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,0,N
148,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
149,0,1,0,0,1,1,1,0,4.75,1.0,4.75,0.0,3,1.0,0.26,4.75,1,2,1,2,0,N
150,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0,1,0,0,N
151,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
152,0,1,0,0,1,1,1,0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,0,N
153,0,1,0,0,1,1,1,0,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,2,5,2,4,0,N
154,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
155,0,1,0,0,1,1,1,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0,N
156,0,1,0,0,1,1,1,0,9.47,2.67,67.38,0.01,9,0.38,3.74,25.27,4,5,3,4,0,N
157,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0,1,0,0,N
158,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,0,5,0,5,0,N
159,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,0,5,0,5,0,N
160,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,0,5,0,5,0,N
161,0,1,1,0,1,1,1,1,9.06,3.5,110.95,0.01,10,0.29,6.16,31.7,2,8,2,7,2,N
162,0,1,1,0,1,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,2,N
163,0,1,1,0,1,1,1,1,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,2,N
164,0,1,1,0,1,1,1,1,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,2,N
165,0,1,3,0,1,1,1,1,17.24,3.12,168.4,0.02,17,0.32,9.36,53.89,5,12,4,5,4,N
166,0,1,2,0,1,1,1,1,11.62,3.0,104.61,0.01,11,0.33,5.81,34.87,3,8,3,6,3,N
167,0,5,6,2,3,2,1,1,23.88,12.66,3824.79,0.1,61,0.08,212.49,302.21,27,34,16,15,7,N
168,0,3,5,2,2,2,1,1,20.94,8.18,1401.55,0.06,39,0.12,77.86,171.3,18,21,11,10,6,N
169,0,3,4,0,2,2,1,1,19.35,6.25,755.8,0.04,29,0.16,41.99,120.93,10,19,8,10,5,N
170,0,3,4,2,2,2,1,1,19.45,8.0,1244.72,0.05,36,0.13,69.15,155.59,16,20,10,10,5,N
171,0,5,4,2,3,3,1,1,17.8,10.05,1796.26,0.06,39,0.1,99.79,178.81,17,22,11,13,5,N
172,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
173,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
174,0,1,2,2,1,1,1,1,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,2,5,2,4,3,N
175,0,1,2,2,1,1,1,1,11.23,2.0,44.92,0.01,8,0.5,2.5,22.46,3,5,3,4,3,N
176,0,3,3,2,2,2,1,1,11.09,4.0,177.52,0.01,14,0.25,9.86,44.38,4,10,3,6,4,N
177,0,5,3,2,3,3,3,1,13.22,5.6,414.45,0.02,20,0.18,23.02,74.01,7,13,5,8,4,N
178,0,1,0,0,1,1,1,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,0,N
179,0,1,0,0,1,1,1,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,0,N
180,0,1,0,0,1,1,1,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,0,N
181,0,1,0,0,1,1,1,0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,0,N
182,0,1,0,0,1,1,1,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0,N
183,0,1,0,0,1,1,1,0,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,0,N
184,0,1,0,0,1,1,1,0,7.24,2.5,45.24,0.01,7,0.4,2.51,18.09,1,6,1,5,0,N
185,0,1,0,0,1,1,1,0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,0,N
186,0,1,1,0,1,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,2,N
187,0,1,1,0,1,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,2,N
188,0,1,1,0,1,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,2,N
189,0,1,1,0,1,1,1,1,10.0,3.0,90.0,0.01,10,0.33,5.0,30.0,2,8,2,6,2,N
190,0,1,1,0,1,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,2,N
191,0,1,1,0,1,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,2,N
192,0,1,1,0,1,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,2,N
193,0,1,1,0,1,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,2,N
194,0,1,1,0,1,1,1,1,15.95,2.5,99.66,0.01,12,0.4,5.54,39.86,5,7,5,5,2,N
195,0,1,0,0,1,1,1,0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,0,N
196,0,1,1,0,1,1,1,1,10.11,3.33,112.29,0.01,12,0.3,6.24,33.69,5,7,3,4,2,N
197,0,7,1,0,4,1,3,1,7.14,10.67,811.81,0.03,22,0.09,45.1,76.11,8,14,3,8,2,N
198,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
199,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0,1,0,0,N
200,0,1,1,0,1,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,2,N
201,0,3,2,0,2,1,1,1,9.09,8.8,704.0,0.03,20,0.11,39.11,80.0,8,12,5,11,3,N
202,0,3,2,0,2,2,1,1,11.98,7.5,673.94,0.03,23,0.13,37.44,89.86,10,13,6,9,3,N
203,0,1,1,0,1,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,2,N
204,0,1,1,0,1,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,2,N
205,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,2,0,2,0,0,N
206,0,1,1,0,1,1,1,1,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,2,N
207,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,2,0,2,0,0,N
208,0,1,1,0,1,1,1,1,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,2,N
209,0,1,1,0,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
210,0,1,1,0,1,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,2,N
211,0,5,6,0,3,3,3,2,16.52,11.25,2090.73,0.06,43,0.09,116.15,185.84,15,28,8,12,8,N
212,0,1,1,0,1,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,2,N
213,0,1,1,0,1,1,1,1,15.95,2.5,99.66,0.01,12,0.4,5.54,39.86,5,7,5,5,2,N
214,0,7,8,4,4,2,1,1,19.61,15.3,4590.0,0.1,60,0.07,255.0,300.0,27,33,15,17,9,N
215,0,17,34,0,9,3,3,6,24.75,23.0,13091.58,0.19,116,0.04,727.31,569.2,46,70,15,15,40,N
216,0,1,1,0,1,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
217,0,1,3,0,1,1,1,1,4.29,7.0,210.0,0.01,10,0.14,11.67,30.0,2,8,1,7,4,N
218,0,3,4,0,2,2,1,1,20.22,7.5,1137.16,0.05,34,0.13,63.18,151.62,15,19,11,11,5,N
219,0,3,2,0,2,1,1,1,8.3,6.67,369.01,0.02,16,0.15,20.5,55.35,5,11,3,8,3,N
220,0,3,2,0,2,1,1,1,8.3,6.67,369.01,0.02,16,0.15,20.5,55.35,5,11,3,8,3,N
