,LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
50,2,9,5,0,5,1,1,2,39.02,5.33,1109.78,0.07,46,0.19,61.65,208.08,20,26,15,8,7,N
51,1,1,1,0,1,1,1,2,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,3,N
52,13,65,0,1,33,4,1,56,212.2,33.39,236652.5,2.36,1045,0.03,13147.36,7086.52,423,622,95,15,56,Y
53,7,27,2,1,14,3,1,22,99.64,24.6,60297.15,0.82,407,0.04,3349.84,2451.1,164,243,50,15,24,Y
54,21,89,6,1,45,3,1,68,318.29,36.8,430930.48,3.9,1588,0.03,23940.58,11711.56,645,943,149,17,74,Y
55,14,35,0,0,18,1,1,39,162.87,24.2,95404.28,1.31,600,0.04,5300.24,3941.91,239,361,79,16,39,Y
56,10,51,6,1,26,3,1,42,189.65,36.5,252667.13,2.31,1031,0.03,14037.06,6922.39,438,593,90,15,48,Y
57,4,27,1,4,14,1,9,21,15.66,31.95,15993.34,0.17,102,0.03,888.52,500.5,37,65,11,19,22,N
58,18,9,2,24,5,5,1,49,72.48,20.68,31004.8,0.5,257,0.05,1722.49,1499.05,106,151,41,16,51,Y
59,1,1,1,0,1,1,1,5,24.42,5.0,610.57,0.04,33,0.2,33.92,122.11,16,17,8,5,6,N
60,1,3,0,0,2,1,1,9,17.71,14.0,3472.0,0.08,62,0.07,192.89,248.0,28,34,8,8,9,N
61,11,7,1,2,4,2,1,27,49.99,17.26,14890.23,0.29,160,0.06,827.24,862.77,77,83,29,13,28,N
62,7,13,4,1,7,4,5,20,24.63,17.41,7465.7,0.14,85,0.06,414.76,428.77,37,48,17,16,24,N
63,9,7,2,8,4,2,1,14,31.34,10.33,3346.5,0.11,66,0.1,185.92,323.85,31,35,18,12,16,N
64,6,5,7,2,3,1,1,17,20.45,15.17,4705.14,0.1,66,0.07,261.39,310.23,26,40,12,14,24,N
65,3,3,0,0,2,1,1,5,9.87,5.63,312.22,0.02,15,0.18,17.35,55.51,5,10,4,9,5,N
66,6,3,2,5,2,2,1,21,55.64,8.27,3804.87,0.15,89,0.12,211.38,460.12,43,46,26,10,23,N
67,5,7,1,3,4,1,1,16,34.78,14.04,6856.63,0.16,90,0.07,380.92,488.36,39,51,25,18,17,N
68,8,33,3,16,17,4,8,57,81.83,29.21,69838.03,0.8,375,0.03,3879.89,2390.64,162,213,61,22,60,N
69,9,17,4,8,9,4,7,29,58.4,14.93,13015.0,0.29,147,0.07,723.06,871.82,66,81,42,19,33,N
70,3,5,4,4,3,3,1,18,23.37,9.15,1958.65,0.07,45,0.11,108.81,213.97,17,28,13,14,22,N
71,14,29,5,14,15,6,10,59,46.09,53.79,133379.57,0.83,390,0.02,7409.98,2479.45,177,213,51,31,64,Y
72,8,7,1,4,4,3,1,33,85.6,21.6,39935.53,0.62,307,0.05,2218.64,1848.87,144,163,50,15,34,Y
73,5,3,1,3,2,1,1,13,34.95,18.36,11781.35,0.21,119,0.05,654.52,641.69,54,65,25,17,14,N
74,3,37,0,0,19,6,11,36,33.88,39.58,53092.15,0.45,232,0.03,2949.56,1341.28,95,137,30,25,36,N
75,1,13,0,0,7,6,6,17,44.6,12.75,7250.82,0.19,110,0.08,402.82,568.69,51,59,24,12,17,N
76,4,21,0,1,11,3,5,29,26.43,34.72,31867.04,0.31,161,0.03,1770.39,917.77,75,86,27,25,29,N
77,1,17,0,0,9,1,9,19,19.04,26.67,13541.31,0.17,99,0.04,752.29,507.8,40,59,15,20,19,N
78,0,1,0,0,1,1,1,0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,0,N
79,0,1,0,0,1,1,1,0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,0,N
80,4,15,1,1,8,2,4,20,15.74,26.13,10742.56,0.14,83,0.04,596.81,411.2,33,50,12,19,21,N
81,4,15,1,1,8,2,4,20,15.74,26.13,10742.56,0.14,83,0.04,596.81,411.2,33,50,12,19,21,N
82,26,7,3,13,4,1,1,39,98.24,22.84,51227.3,0.75,350,0.04,2845.96,2243.29,170,180,67,18,42,Y
83,3,1,0,3,1,1,1,2,10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,3,7,3,6,2,N
84,4,1,0,3,1,1,1,3,20.76,2.5,129.72,0.02,15,0.4,7.21,51.89,6,9,6,5,3,N
85,4,1,0,0,1,1,1,4,17.27,2.5,107.96,0.01,13,0.4,6.0,43.19,5,8,5,5,4,Y
86,2,1,0,0,1,1,1,2,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,8,3,7,2,N
87,4,1,0,0,1,1,1,8,32.47,8.36,2268.24,0.09,60,0.12,126.01,271.41,26,34,14,9,8,N
88,4,1,0,0,1,1,1,7,32.52,6.86,1528.95,0.07,50,0.15,84.94,222.97,24,26,14,8,7,N
89,32,29,6,10,15,4,1,29,63.05,32.2,65351.13,0.68,348,0.03,3630.62,2029.85,165,183,41,16,35,N
90,4,1,1,9,1,1,1,2,10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,3,7,3,6,3,N
91,17,11,4,7,6,3,6,18,36.66,13.45,6637.2,0.16,94,0.07,368.73,493.31,37,57,22,16,22,Y
92,9,1,0,6,1,1,1,13,48.36,9.75,4596.78,0.16,88,0.1,255.38,471.46,42,46,28,13,13,N
93,3,1,0,0,1,1,1,3,15.36,3.5,188.21,0.02,15,0.29,10.46,53.77,5,10,5,7,3,N
94,2,1,0,0,1,1,1,2,12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,4,7,4,6,2,N
95,21,13,4,7,7,4,1,27,55.22,19.68,21394.68,0.36,188,0.05,1188.59,1086.9,88,100,38,17,31,Y
96,9,3,0,3,2,2,1,20,52.01,14.66,11171.75,0.25,138,0.07,620.65,762.25,67,71,32,14,20,Y
97,3,1,0,0,1,1,1,3,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,3,N
98,2,1,0,0,1,1,1,2,12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,4,7,4,6,2,N
99,16,11,3,7,6,3,1,15,37.77,12.29,5701.61,0.15,92,0.08,316.76,464.08,43,49,21,12,18,N
100,7,1,0,3,1,1,1,12,67.02,7.76,4036.66,0.17,106,0.13,224.26,520.13,51,55,23,7,12,N
101,2,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
102,2,1,0,0,1,1,1,2,12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,4,7,4,6,2,N
103,4,1,0,0,1,1,1,7,62.39,5.21,1693.79,0.11,70,0.19,94.1,325.07,33,37,19,6,7,N
104,20,15,6,14,8,6,1,24,55.87,16.21,14703.33,0.3,159,0.06,816.85,906.37,73,86,36,16,30,N
105,11,1,0,6,1,1,1,20,105.1,9.99,10484.77,0.35,186,0.1,582.49,1049.76,91,95,41,9,20,N
106,5,1,0,0,1,1,1,4,17.27,2.5,107.96,0.01,13,0.4,6.0,43.19,5,8,5,5,4,Y
107,2,1,0,0,1,1,1,2,12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,4,7,4,6,2,N
108,7,1,0,0,1,1,1,11,92.81,5.95,3285.6,0.18,106,0.17,182.53,552.2,51,55,30,7,11,Y
109,15,13,4,11,7,4,4,21,47.71,15.97,12167.64,0.25,135,0.06,675.98,761.92,62,73,33,17,25,Y
110,16,7,0,9,4,1,1,13,24.0,22.5,12150.0,0.18,108,0.04,675.0,540.0,51,57,17,15,13,N
111,6,1,0,12,1,1,1,11,41.61,8.71,3153.45,0.12,78,0.11,175.19,362.22,37,41,17,8,11,N
112,2,1,0,0,1,1,1,9,67.16,8.0,4298.42,0.18,113,0.13,238.8,537.3,56,57,21,6,9,Y
113,2,1,0,0,1,1,1,2,12.95,4.0,207.22,0.02,14,0.25,11.51,51.81,5,9,5,8,2,N
114,5,3,0,0,2,1,1,4,11.42,6.67,507.65,0.03,20,0.15,28.2,76.15,10,10,6,8,4,N
115,5,5,0,0,3,1,1,7,7.53,10.0,752.84,0.03,21,0.1,41.82,75.28,10,11,4,8,7,N
116,7,1,0,18,1,1,1,11,38.11,10.85,4489.2,0.14,88,0.09,249.4,413.64,41,47,17,9,11,N
117,2,1,0,0,1,1,1,4,29.63,5.4,864.0,0.05,40,0.19,48.0,160.0,18,22,10,6,4,N
118,2,1,0,0,1,1,1,2,12.95,4.0,207.22,0.02,14,0.25,11.51,51.81,5,9,5,8,2,N
119,7,1,0,3,1,1,1,12,67.02,7.76,4036.66,0.17,106,0.13,224.26,520.13,51,55,23,7,12,N
120,2,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
121,2,1,0,0,1,1,1,2,12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,4,7,4,6,2,N
122,16,13,4,11,7,4,4,20,47.71,15.97,12167.64,0.25,135,0.06,675.98,761.92,62,73,33,17,24,Y
123,19,11,4,19,6,3,1,20,32.36,31.53,32175.94,0.34,179,0.03,1787.55,1020.38,86,93,30,22,24,N
124,18,13,4,11,7,2,4,14,33.36,14.26,6783.7,0.16,90,0.07,376.87,475.69,41,49,23,16,18,Y
125,22,23,4,19,12,6,4,23,50.37,18.03,16367.05,0.3,155,0.06,909.28,907.99,74,81,39,19,27,Y
126,18,6,1,15,5,4,1,25,35.57,19.77,13905.69,0.23,135,0.05,772.54,703.28,58,77,22,15,26,Y
127,12,3,1,14,2,2,1,9,33.92,9.38,2981.4,0.11,62,0.11,165.63,318.02,25,37,20,15,10,N
128,6,3,0,8,2,2,1,5,28.99,5.54,889.14,0.05,36,0.18,49.4,160.54,16,20,13,9,5,N
129,20,11,4,17,6,5,1,15,55.47,8.07,3611.37,0.15,83,0.12,200.63,447.56,36,47,29,13,19,Y
130,11,5,2,8,3,2,1,10,18.53,11.67,2522.57,0.07,46,0.09,140.14,216.22,20,26,12,14,12,N
131,2,1,0,0,1,1,1,4,21.05,6.13,789.68,0.04,33,0.16,43.87,128.93,14,19,8,7,4,N
132,7,1,0,0,1,1,1,10,29.67,13.13,5110.82,0.13,81,0.08,283.93,389.4,35,46,16,12,10,N
133,5,1,0,0,1,1,1,10,46.73,9.56,4266.95,0.15,95,0.1,237.05,446.54,43,52,18,8,10,N
134,6,1,0,3,1,1,1,13,38.28,13.2,6670.33,0.17,102,0.08,370.57,505.33,48,54,20,11,13,N
135,2,1,0,0,1,1,1,3,17.53,4.5,354.91,0.03,22,0.22,19.72,78.87,9,13,6,6,3,N
136,4,3,0,0,2,2,1,6,23.63,6.0,850.66,0.05,34,0.17,47.26,141.78,15,19,10,8,6,N
137,1,7,0,0,4,1,1,10,8.55,23.4,4683.66,0.07,48,0.04,260.2,200.16,18,30,5,13,10,N
138,2,3,0,0,2,2,1,15,25.27,11.39,3280.22,0.1,62,0.09,182.23,287.92,29,33,14,11,15,N
139,1,3,1,0,2,1,1,11,19.12,6.0,688.28,0.04,31,0.17,38.24,114.71,14,17,7,6,12,N
140,1,1,0,0,1,1,1,6,25.0,1.8,81.0,0.02,15,0.56,4.5,45.0,6,9,5,3,6,N
141,1,3,0,0,2,2,1,11,22.15,6.4,907.38,0.05,34,0.16,50.41,141.78,16,18,10,8,11,N
142,0,1,0,0,1,1,1,8,48.53,4.46,967.16,0.07,51,0.22,53.73,216.64,25,26,14,5,8,N
143,1,3,0,0,2,2,1,10,38.09,6.5,1609.32,0.08,54,0.15,89.41,247.59,26,28,16,8,10,N
144,1,13,0,0,7,3,6,21,20.0,16.25,5282.39,0.11,70,0.06,293.47,325.07,30,40,12,13,21,N
145,7,5,3,0,3,1,1,17,27.46,13.36,4903.83,0.12,88,0.07,272.44,366.95,42,46,11,7,20,N
146,1,3,0,0,2,1,1,7,8.22,9.0,666.08,0.02,20,0.11,37.0,74.01,8,12,4,9,7,N
147,2,3,0,0,2,2,1,8,11.6,10.0,1160.0,0.04,29,0.1,64.44,116.0,12,17,6,10,8,N
148,1,3,0,0,2,1,1,13,26.51,7.13,1345.7,0.06,43,0.14,74.76,188.87,19,24,12,9,13,N
149,4,3,0,0,2,1,1,6,14.8,8.56,1083.64,0.04,28,0.12,60.2,126.66,11,17,9,14,6,N
150,9,1,0,9,1,1,1,14,61.82,6.52,2630.04,0.13,83,0.15,146.11,403.21,41,42,22,7,14,N
151,7,1,0,6,1,1,1,11,45.21,6.79,2087.1,0.1,67,0.15,115.95,307.19,33,34,17,7,11,N
152,5,1,0,0,1,1,1,5,14.99,5.5,453.5,0.03,23,0.18,25.19,82.45,11,12,6,6,5,N
153,2,1,0,0,1,1,1,2,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,2,N
154,6,9,0,0,5,4,3,28,21.3,21.76,10091.02,0.15,89,0.05,560.61,463.64,37,52,17,20,28,N
155,1,5,0,0,3,1,1,7,11.62,9.75,1104.67,0.04,29,0.1,61.37,113.3,13,16,6,9,7,N
156,39,8,4,32,6,6,1,38,44.55,25.33,28593.41,0.38,198,0.04,1588.52,1128.69,88,110,33,19,42,Y
157,40,33,5,23,17,11,17,49,56.67,17.49,17327.12,0.33,173,0.06,962.62,990.93,68,105,35,18,54,N
158,28,9,5,23,5,5,1,32,99.95,11.96,14297.65,0.4,200,0.08,794.31,1195.46,92,108,50,13,37,Y
159,17,3,3,24,2,2,1,16,24.8,12.19,3683.14,0.1,61,0.08,204.62,302.21,26,35,16,15,19,Y
160,29,15,4,13,9,6,5,35,39.96,20.3,16466.48,0.27,143,0.05,914.8,811.16,58,85,30,21,39,N
161,12,4,1,5,3,3,1,18,29.48,10.0,2948.03,0.1,62,0.1,163.78,294.8,25,37,15,12,19,N
162,10,3,2,13,2,1,1,19,54.15,14.62,11582.56,0.26,157,0.07,643.48,791.97,78,79,24,9,21,Y
163,24,1,0,24,1,1,1,19,77.95,9.14,6513.19,0.24,133,0.11,361.84,712.55,65,68,32,9,19,N
164,15,5,3,21,3,2,1,15,38.86,14.28,7924.93,0.18,105,0.07,440.27,554.97,51,54,25,14,18,N
165,18,7,4,27,4,2,3,19,42.56,14.44,8879.35,0.2,114,0.07,493.3,614.72,52,62,27,15,23,N
166,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
167,22,9,8,18,5,5,1,28,36.37,18.27,12140.16,0.22,121,0.05,674.45,664.51,50,71,26,19,36,N
168,15,9,5,37,5,4,4,19,33.28,15.94,8459.67,0.18,95,0.06,469.98,530.57,41,54,27,21,24,Y
169,14,5,4,19,3,2,3,13,34.91,12.87,5781.77,0.15,85,0.08,321.21,449.26,37,48,23,16,17,Y
170,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
171,60,3,8,34,2,2,1,23,74.64,13.81,14241.04,0.34,180,0.07,791.17,1031.03,85,95,40,13,31,Y
172,33,16,12,23,10,8,5,33,48.11,16.19,12617.28,0.26,133,0.06,700.96,779.11,53,80,36,22,45,N
173,30,21,7,27,11,5,7,46,58.55,21.92,28134.83,0.43,222,0.05,1563.05,1283.46,98,124,38,17,53,Y
174,3,7,4,3,4,3,1,21,38.31,13.54,7020.93,0.17,95,0.07,390.05,518.65,43,52,27,17,25,Y
175,13,7,1,13,4,4,1,14,29.18,7.86,1801.24,0.08,50,0.13,100.07,229.25,22,28,14,10,15,Y
176,11,23,1,20,12,3,11,64,80.39,13.95,15650.31,0.37,183,0.07,869.46,1121.66,87,96,53,17,65,Y
177,15,45,8,46,23,7,19,55,65.12,36.85,88450.77,0.8,389,0.03,4913.93,2400.1,179,210,51,21,63,Y
178,13,5,6,42,3,2,1,7,23.64,9.31,2048.42,0.07,48,0.11,113.8,220.08,22,26,13,11,13,Y
179,4,5,0,0,3,2,3,12,27.43,7.86,1693.16,0.07,47,0.13,94.06,215.49,22,25,14,10,12,N
180,7,1,0,19,1,1,1,3,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,2,5,2,4,3,Y
181,3,3,0,0,2,1,1,6,13.83,11.25,1750.38,0.05,36,0.09,97.24,155.59,15,21,8,12,6,N
182,2,1,0,0,1,1,1,2,14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,5,8,5,6,2,N
183,2,1,0,0,1,1,1,2,16.92,3.5,207.22,0.02,16,0.29,11.51,59.21,6,10,6,7,2,Y
184,0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,2,N
185,3,5,2,0,3,2,3,16,26.3,10.45,2872.09,0.09,52,0.1,159.56,274.84,22,30,20,19,18,N
186,7,31,7,12,16,6,11,28,33.74,35.21,41834.57,0.4,198,0.03,2324.14,1188.0,85,113,35,29,35,N
187,2,5,0,0,3,2,1,8,12.1,13.93,2347.73,0.06,39,0.07,130.43,168.56,15,24,7,13,8,N
188,15,15,0,50,8,1,1,190,175.59,53.22,497406.05,3.12,1309,0.02,27633.67,9345.67,644,665,121,20,190,N
189,5,1,0,9,1,1,1,34,98.35,9.3,8500.83,0.3,173,0.11,472.27,914.37,85,88,32,7,34,N
190,5,1,0,11,1,1,1,33,105.95,8.65,7921.93,0.31,171,0.12,440.11,916.14,84,87,34,7,33,N
191,2,1,0,0,1,1,1,7,37.41,7.15,1914.51,0.09,63,0.14,106.36,267.62,31,32,13,6,7,N
192,2,1,0,0,1,1,1,5,39.26,3.2,402.06,0.04,33,0.31,22.34,125.64,16,17,10,4,5,N
193,14,9,3,10,5,2,3,12,22.72,18.75,7988.64,0.14,86,0.05,443.81,426.06,40,46,16,15,15,N
194,2,1,0,0,1,1,1,2,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2,N
195,6,3,2,0,2,2,1,6,22.46,9.0,1819.07,0.07,43,0.11,101.06,202.12,18,25,13,13,8,N
196,6,3,2,0,2,2,1,6,22.46,9.0,1819.07,0.07,43,0.11,101.06,202.12,18,25,13,13,8,N
197,7,3,1,6,2,2,1,5,20.84,3.94,323.05,0.03,21,0.25,17.95,82.04,9,12,8,7,6,N
198,36,25,12,24,13,8,6,44,75.71,19.73,29480.66,0.5,237,0.05,1637.81,1494.0,109,128,58,21,56,Y
199,17,9,5,10,5,4,1,18,37.97,14.77,8282.6,0.19,104,0.07,460.14,560.8,48,56,26,16,23,N
200,1,19,17,0,10,1,8,31,31.42,46.06,66661.35,0.48,246,0.02,3703.41,1447.13,102,144,31,28,48,N
201,1,5,1,0,3,1,1,10,13.96,11.67,1899.9,0.05,36,0.09,105.55,162.85,15,21,9,14,11,N
202,1,15,0,0,8,6,6,29,25.81,30.07,23331.58,0.26,143,0.03,1296.2,775.96,63,80,22,21,29,N
203,2,13,0,0,7,7,4,13,14.04,29.36,12103.07,0.14,84,0.03,672.39,412.18,34,50,11,19,13,N
204,3,3,0,0,2,2,1,24,30.78,18.0,9971.33,0.18,108,0.06,553.96,553.96,48,60,20,15,24,N
205,3,17,0,0,10,10,1,43,38.43,28.04,30219.56,0.36,181,0.04,1678.86,1077.71,83,98,37,25,43,N
206,2,9,0,0,5,5,4,20,23.94,16.5,6517.5,0.13,79,0.06,362.08,395.0,33,46,16,16,20,N
207,1,5,0,0,3,3,1,10,14.62,9.17,1228.15,0.04,31,0.11,68.23,133.98,15,16,9,11,10,N
208,5,33,0,0,17,10,10,33,90.42,13.0,15281.13,0.39,199,0.08,848.95,1175.47,94,105,47,13,33,N
209,1,5,0,0,3,3,1,9,24.0,4.67,522.66,0.04,28,0.21,29.04,112.0,12,16,9,7,9,N
210,4,53,0,0,27,23,19,62,88.96,33.0,96874.9,0.98,450,0.03,5381.94,2935.6,210,240,70,22,62,N
211,1,41,0,0,21,20,1,55,95.28,25.67,62771.57,0.82,374,0.04,3487.31,2445.65,176,198,72,21,55,N
212,3,19,0,0,10,10,5,30,43.84,22.75,22691.4,0.33,171,0.04,1260.63,997.42,78,93,36,21,30,N
213,0,1,0,0,1,1,1,5,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,5,N
214,12,55,2,0,34,15,17,87,69.02,44.68,137758.8,1.03,448,0.02,7653.27,3083.42,181,267,79,39,89,N
215,3,37,0,2,20,7,12,49,25.89,66.86,115710.92,0.58,293,0.01,6428.38,1730.72,117,176,28,32,49,N
216,4,21,0,0,11,6,1,21,24.3,27.0,17711.76,0.22,125,0.04,983.99,655.99,60,65,20,18,21,N
217,0,1,0,0,1,1,1,4,11.63,2.0,46.53,0.01,9,0.5,2.58,23.26,4,5,3,3,4,N
