ID,Type,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug,fe,rb,lm,bc,bm,cdsbp,cc,dacl,dico,gc,ic,lc,lpl,mc,ss,sc,sg
L5910,Class,Main,org.apache.tools.ant.Main,L107,L103,src/main/org/apache/tools/ant/Main.java,73,1,610,2,0.0150418,1,3,1,0.0204461,0.0302198,11,11,1,15,3,82,7,0,0,18,31,1.0,0.251029,122,84,2,0,0.251029,122,0,0,0,0,0,364,538,12,1,12,1,13,1,1,0,13,254,1,1,0,364,538,12,1,12,1,13,1,1,0,13,254,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0
L6046,Class,NoBannerLogger,org.apache.tools.ant.NoBannerLogger,L107,L103,src/main/org/apache/tools/ant/NoBannerLogger.java,62,1,89,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,3,0,0,5,8,0.25,0.192308,5,5,1,3,0.192308,5,3,3,0,0,1,21,28,8,0,1,0,3,0,3,0,15,8,0,14,4,21,28,8,0,1,0,3,0,3,0,15,8,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6058,Class,PathTokenizer,org.apache.tools.ant.PathTokenizer,L107,L103,src/main/org/apache/tools/ant/PathTokenizer.java,69,1,128,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,11,0,2,2,0,3,0.25,0.403226,25,20,1,3,0.403226,25,0,0,0,0,0,37,60,3,0,3,0,3,0,3,0,3,16,0,3,0,37,60,3,0,3,0,3,0,3,0,3,16,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L2232,Class,Project,org.apache.tools.ant.Project,L107,L103,src/main/org/apache/tools/ant/Project.java,73,1,1103,2,0.0639269,1,12,2,0.0523763,0.0647887,54,46,4,4,4,164,7,180,208,26,95,0.375,0.213732,193,159,21,35,0.213732,193,0,0,0,0,0,710,1031,27,14,27,14,69,11,55,9,69,406,11,55,9,710,1031,27,14,27,14,69,11,55,9,69,406,11,55,9,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
L6458,Class,ProjectHelper,org.apache.tools.ant.ProjectHelper,L107,L103,src/main/org/apache/tools/ant/ProjectHelper.java,71,1,726,2,0.0382641,1,6,2,0.0335366,0.0463158,22,22,3,4,3,37,6,16,16,14,23,0.833333,0.209424,40,30,5,1,0.156306,88,0,0,0,0,0,151,249,6,1,6,1,9,0,5,0,9,85,0,5,0,475,656,16,1,16,1,40,0,30,1,65,267,0,50,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
L6662,Class,RuntimeConfigurable,org.apache.tools.ant.RuntimeConfigurable,L107,L103,src/main/org/apache/tools/ant/RuntimeConfigurable.java,69,1,148,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,12,3,4,8,2,11,1.0,0.407895,31,31,8,0,0.407895,31,0,0,0,0,0,45,80,4,2,4,2,9,0,7,2,9,18,0,7,2,45,80,4,2,4,2,9,0,7,2,9,18,0,7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L5227,Class,Target,org.apache.tools.ant.Target,L107,L103,src/main/org/apache/tools/ant/Target.java,65,1,192,2,0.0,0,0,0,0.0,0.0,0,0,3,5,5,32,5,14,18,9,27,0.125,0.0884956,10,10,2,14,0.0884956,10,0,0,0,0,0,103,128,7,5,7,5,18,0,15,6,18,42,0,15,6,103,128,7,5,7,5,18,0,15,6,18,42,0,15,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L5231,Class,Task,org.apache.tools.ant.Task,L107,L103,src/main/org/apache/tools/ant/Task.java,63,1,223,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,20,5,132,183,3,21,0.9375,0.561644,82,82,15,1,0.561644,82,0,0,55,99,0,64,161,7,6,7,6,18,0,15,7,18,19,0,15,7,64,161,7,6,7,6,18,0,15,7,18,19,0,15,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L6213,Class,TaskAdapter,org.apache.tools.ant.TaskAdapter,L107,L103,src/main/org/apache/tools/ant/TaskAdapter.java,66,1,102,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,5,3,4,5,3,6,0.75,0.324324,12,12,3,1,0.324324,12,1,1,0,0,1,25,37,8,7,1,1,3,0,3,1,21,13,0,18,8,25,37,8,7,1,1,3,0,3,1,21,13,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6671,Class,UnknownElement,org.apache.tools.ant.UnknownElement,L107,L103,src/main/org/apache/tools/ant/UnknownElement.java,65,1,150,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,11,7,3,2,17,23,0.5,0.205128,16,12,3,3,0.205128,16,1,1,0,0,1,62,86,10,7,3,1,6,0,5,0,24,33,0,20,7,62,86,10,7,3,1,6,0,5,0,24,33,0,20,7,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0
L18873,Class,XmlLogger,org.apache.tools.ant.XmlLogger,L107,L103,src/main/org/apache/tools/ant/XmlLogger.java,69,1,232,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,24,9,0,0,13,22,0.222222,0.0714286,10,10,2,7,0.0714286,10,1,1,0,0,1,130,164,21,1,21,1,9,0,8,0,9,73,0,8,0,130,164,21,1,21,1,9,0,8,0,9,73,0,8,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
L392,Class,Ant,org.apache.tools.ant.taskdefs.Ant,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Ant.java,80,1,246,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,30,8,2,3,35,44,0.25,0.163522,26,22,2,6,0.163522,26,1,1,0,0,1,133,167,13,6,6,0,9,0,7,4,27,87,0,22,11,133,167,13,6,6,0,9,0,7,4,27,87,0,22,11,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
L7093,Class,AntStructure,org.apache.tools.ant.taskdefs.AntStructure,L6939,L103,src/main/org/apache/tools/ant/taskdefs/AntStructure.java,74,1,294,2,0.0,0,0,0,0.0,0.0,0,0,1,8,6,39,7,0,0,10,16,0.666667,0.0725389,14,8,2,1,0.0725389,14,1,1,0,0,1,179,221,10,6,3,0,6,0,2,1,24,134,0,17,8,179,221,11,6,4,0,6,1,2,1,24,134,1,17,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L7156,Class,Available,org.apache.tools.ant.taskdefs.Available,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Available.java,68,1,189,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,32,6,0,0,9,21,0.1,0.0648148,7,5,1,9,0.0648148,7,1,1,0,0,1,101,122,14,6,7,0,12,0,9,7,30,46,0,24,14,101,122,14,6,7,0,12,0,9,7,30,46,0,24,14,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
L7213,Class,CallTarget,org.apache.tools.ant.taskdefs.CallTarget,L6939,L103,src/main/org/apache/tools/ant/taskdefs/CallTarget.java,81,1,113,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,5,5,0,0,14,18,0.2,0.44898,22,22,1,4,0.44898,22,1,1,0,0,1,27,33,9,6,2,0,4,0,4,1,22,13,0,19,8,27,33,9,6,2,0,4,0,4,1,22,13,0,19,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L7230,Class,Chmod,org.apache.tools.ant.taskdefs.Chmod,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Chmod.java,71,1,176,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,19,8,0,0,18,32,0.538462,0.371134,36,35,7,6,0.371134,36,3,3,0,0,1,61,106,22,10,2,0,14,0,12,8,60,23,0,42,25,61,106,22,10,2,0,14,0,12,8,60,23,0,42,25,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
L7571,Class,Copy,org.apache.tools.ant.taskdefs.Copy,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Copy.java,77,1,371,2,0.0696279,1,4,1,0.040678,0.0634921,12,12,1,4,4,55,10,2,1,16,32,1.0,0.294776,79,69,13,0,0.294776,79,1,1,1,1,1,189,295,20,6,13,0,16,0,12,9,34,100,0,27,16,189,295,20,6,13,0,16,0,12,9,34,100,0,27,16,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
L7693,Class,Copydir,org.apache.tools.ant.taskdefs.Copydir,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Copydir.java,69,1,160,2,0.179012,1,5,1,0.206522,0.192308,19,15,1,3,3,19,5,0,0,6,13,0.142857,0.0823529,7,7,1,6,0.0823529,7,2,2,0,0,1,78,92,15,7,6,0,7,0,6,5,36,38,0,31,17,78,92,15,7,6,0,7,0,6,5,36,38,0,31,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L7732,Class,Copyfile,org.apache.tools.ant.taskdefs.Copyfile,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Copyfile.java,69,1,122,2,0.376623,1,5,1,0.333333,0.325581,18,14,1,2,2,12,3,0,0,5,10,0.166667,0.14,7,7,1,5,0.14,7,1,1,0,0,1,43,54,11,6,4,0,5,0,5,4,23,18,0,20,11,43,54,11,6,4,0,5,0,5,4,23,18,0,20,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L7752,Class,Cvs,org.apache.tools.ant.taskdefs.Cvs,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Cvs.java,69,1,251,2,0.326489,4,20,5,0.229508,0.344262,42,42,1,3,3,33,10,0,0,17,28,0.0833333,0.232704,37,31,1,11,0.232704,37,1,1,0,0,1,122,183,16,6,9,0,11,0,11,10,29,61,0,26,17,122,183,16,6,9,0,11,0,11,10,29,61,0,26,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L7824,Class,Delete,org.apache.tools.ant.taskdefs.Delete,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Delete.java,77,1,345,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,55,8,0,0,16,33,1.0,0.395349,102,91,16,0,0.395349,102,2,2,0,0,1,156,269,16,7,7,0,17,0,15,10,46,92,0,40,22,156,269,16,7,7,0,17,0,15,10,46,92,0,40,22,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
L7907,Class,Deltree,org.apache.tools.ant.taskdefs.Deltree,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Deltree.java,68,1,132,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,12,2,0,0,3,6,0.333333,0.258065,16,7,1,2,0.258065,16,1,1,0,0,1,46,65,8,6,1,0,3,0,2,1,21,26,0,17,8,46,65,8,6,1,0,3,0,2,1,21,26,0,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L7918,Class,Echo,org.apache.tools.ant.taskdefs.Echo,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Echo.java,65,1,162,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,14,6,0,0,5,11,1.0,0.428571,39,37,7,0,0.40625,39,1,1,0,0,1,52,93,11,6,4,0,6,0,6,4,24,24,0,21,11,57,98,12,8,4,1,7,0,7,4,29,25,0,26,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L7962,Class,Exec,org.apache.tools.ant.taskdefs.Exec,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Exec.java,69,1,243,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,24,4,1,1,7,16,0.142857,0.17094,20,9,1,6,0.141935,22,1,1,0,0,1,97,135,14,6,7,0,9,0,6,5,27,55,0,21,12,133,175,19,6,12,0,12,0,9,5,30,70,0,24,12,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
L3599,Class,ExecTask,org.apache.tools.ant.taskdefs.ExecTask,L6939,L103,src/main/org/apache/tools/ant/taskdefs/ExecTask.java,71,1,281,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,38,12,7,9,22,40,1.0,0.346734,69,63,12,0,0.346734,69,1,1,1,3,1,130,211,16,6,9,0,18,0,11,8,36,65,0,26,15,130,211,16,6,9,0,18,0,11,8,36,65,0,26,15,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
L7484,Class,Execute,org.apache.tools.ant.taskdefs.Execute,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Execute.java,78,1,668,2,0.0,0,0,0,0.0,0.0,0,0,2,4,3,49,14,19,21,21,40,0.933333,0.369775,115,91,14,1,0.362132,197,0,0,0,0,0,196,375,12,5,12,5,19,1,14,6,19,110,1,14,6,347,591,15,5,15,5,32,1,23,6,50,174,1,38,6,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
L8361,Class,ExecuteJava,org.apache.tools.ant.taskdefs.ExecuteJava,L6939,L103,src/main/org/apache/tools/ant/taskdefs/ExecuteJava.java,74,1,153,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,15,7,1,1,9,14,0.333333,0.146667,11,9,2,4,0.146667,11,0,0,0,0,0,64,80,4,0,4,0,5,0,5,4,5,35,0,5,4,64,80,4,0,4,0,5,0,5,4,5,35,0,5,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
L7232,Class,ExecuteOn,org.apache.tools.ant.taskdefs.ExecuteOn,L6939,L103,src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,70,1,248,2,0.198502,1,6,2,0.134078,0.20339,24,24,1,6,6,26,11,2,5,16,26,1.0,0.261438,40,39,5,0,0.271605,44,2,2,2,2,1,113,174,20,10,4,4,10,0,4,2,46,71,0,30,17,118,179,21,12,4,5,11,0,5,2,51,72,0,35,18,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
L7783,Interface,ExecuteStreamHandler,org.apache.tools.ant.taskdefs.ExecuteStreamHandler,L6939,L103,src/main/org/apache/tools/ant/taskdefs/ExecuteStreamHandler.java,67,1,100,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,5,0,9,2,0,5,1.0,0.8,28,28,6,0,0.8,28,0,0,3,11,0,7,34,0,0,0,0,5,0,5,3,5,0,0,5,3,7,34,0,0,0,0,5,0,5,3,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L8142,Class,ExecuteWatchdog,org.apache.tools.ant.taskdefs.ExecuteWatchdog,L6939,L103,src/main/org/apache/tools/ant/taskdefs/ExecuteWatchdog.java,76,1,211,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,18,1,4,8,1,9,1.0,0.485507,67,58,8,0,0.485507,67,0,0,0,0,0,71,136,5,0,5,0,8,0,7,0,8,35,0,7,0,71,136,5,0,5,0,8,0,7,0,8,35,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L8507,Class,Exit,org.apache.tools.ant.taskdefs.Exit,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Exit.java,65,1,79,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,2,0,0,1,3,0.333333,0.315789,6,6,1,2,0.315789,6,1,1,0,0,1,13,15,8,6,1,0,2,0,2,1,20,4,0,17,8,13,15,8,6,1,0,2,0,2,1,20,4,0,17,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L8515,Class,Expand,org.apache.tools.ant.taskdefs.Expand,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Expand.java,66,1,182,2,0.212534,1,3,1,0.153846,0.175,18,14,1,5,5,17,6,0,0,17,21,1.0,0.259259,28,23,4,0,0.259259,28,2,2,0,0,1,80,117,11,7,2,0,4,0,3,2,33,50,0,28,14,80,117,11,7,2,0,4,0,3,2,33,50,0,28,14,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
L8563,Class,Filter,org.apache.tools.ant.taskdefs.Filter,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Filter.java,72,1,133,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,17,3,0,0,5,10,0.2,0.135593,8,8,1,4,0.135593,8,1,1,0,0,1,51,62,10,6,3,0,5,0,4,3,23,27,0,19,10,51,62,10,6,3,0,5,0,4,3,23,27,0,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L8582,Class,FixCRLF,org.apache.tools.ant.taskdefs.FixCRLF,L6939,L103,src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,96,1,386,2,0.127729,1,9,3,0.113402,0.165746,33,30,1,5,5,63,7,0,0,7,15,1.0,0.395189,115,79,9,0,0.394649,118,2,2,0,0,1,176,286,15,7,6,0,8,0,8,6,37,132,0,33,18,181,291,16,9,6,1,9,0,9,6,42,133,0,38,19,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L8774,Class,GUnzip,org.apache.tools.ant.taskdefs.GUnzip,L6939,L103,src/main/org/apache/tools/ant/taskdefs/GUnzip.java,70,1,143,2,0.123239,2,10,2,0.162162,0.1875,12,12,1,4,4,17,3,0,0,4,7,0.25,0.0985916,7,7,1,3,0.0985916,7,1,1,0,0,1,64,74,9,6,2,0,3,0,3,2,21,36,0,18,9,64,74,9,6,2,0,3,0,3,2,21,36,0,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L8795,Class,GZip,org.apache.tools.ant.taskdefs.GZip,L6939,L103,src/main/org/apache/tools/ant/taskdefs/GZip.java,70,1,138,2,0.184615,1,4,1,0.173913,0.189655,12,11,1,3,3,12,3,0,0,5,10,0.25,0.121212,8,7,1,3,0.121212,8,1,1,0,0,1,58,69,9,6,2,0,5,0,3,2,23,27,0,18,9,58,69,9,6,2,0,5,0,3,2,23,27,0,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L8628,Class,GenerateKey,org.apache.tools.ant.taskdefs.GenerateKey,L6939,L103,src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,66,1,339,2,0.192118,2,15,5,0.135036,0.150943,37,32,1,1,1,34,6,0,0,10,23,0.0714286,0.0674847,11,11,1,13,0.0493274,11,1,1,0,0,1,152,195,19,6,12,0,13,0,13,11,31,85,0,28,18,212,274,24,9,17,3,21,0,21,13,39,119,0,36,20,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
L8716,Class,Get,org.apache.tools.ant.taskdefs.Get,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Get.java,70,1,283,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,35,4,0,0,13,20,1.0,0.382653,75,58,7,0,0.382653,75,1,1,0,0,1,121,214,12,6,5,0,7,0,6,5,25,78,0,21,12,121,214,12,6,5,0,7,0,6,5,25,78,0,21,12,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
L8824,Class,Jar,org.apache.tools.ant.taskdefs.Jar,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Jar.java,69,1,142,2,0.561086,2,5,2,0.418919,0.462963,31,25,1,2,2,13,6,1,4,12,18,0.25,0.217391,15,9,1,3,0.217391,15,3,3,1,1,1,54,74,19,7,2,0,6,0,3,2,55,28,0,35,18,54,74,19,7,2,0,6,0,3,2,55,28,0,35,18,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
L8878,Class,Java,org.apache.tools.ant.taskdefs.Java,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Java.java,74,1,324,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,39,14,8,15,40,61,1.0,0.330396,75,75,19,0,0.330396,75,1,1,2,2,1,152,251,12,6,5,0,21,0,18,11,39,75,0,33,18,152,251,12,6,5,0,21,0,18,11,39,75,0,33,18,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
L7320,Class,Javac,org.apache.tools.ant.taskdefs.Javac,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Javac.java,98,1,506,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,64,11,3,2,20,61,1.0,0.403141,154,148,40,0,0.403141,154,2,2,1,1,1,228,409,26,23,17,16,41,0,39,18,70,95,0,64,30,228,409,26,23,17,16,41,0,39,18,70,95,0,64,30,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
L9153,Class,Javadoc,org.apache.tools.ant.taskdefs.Javadoc,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Javadoc.java,92,1,887,2,0.0,0,0,0,0.0,0.0,0,0,1,5,5,146,18,0,0,59,122,0.101695,0.12069,70,54,6,53,0.10957,79,1,1,0,0,1,510,627,27,6,20,0,63,0,58,51,81,280,0,73,58,642,796,42,16,31,9,91,0,83,61,116,325,0,102,68,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0
L9457,Class,Jikes,org.apache.tools.ant.taskdefs.Jikes,L6939,L103,src/main/org/apache/tools/ant/taskdefs/Jikes.java,67,1,144,2,0.0,0,0,0,0.0,0.0,0,0,1,5,5,10,4,0,0,7,9,1.0,0.294872,23,15,1,0,0.294872,23,0,0,0,0,0,55,78,3,0,3,0,2,0,0,0,2,35,0,0,0,55,78,3,0,3,0,2,0,0,0,2,35,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
