ID,Type,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug
L40219,Class,"TransportActionNodeProxy<Request extends ActionRequest, Response extends ActionResponse>",org.elasticsearch.action.TransportActionNodeProxy,L11894,L103,src/main/java/org/elasticsearch/action/TransportActionNodeProxy.java,39,1,94,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,16,10,9,8,11,0.25,0.1,3,3,1,3,0.0612245,3,1,1,0,0,1,27,34,6,0,3,0,3,0,3,0,10,13,0,10,0,46,56,6,0,3,0,7,0,7,0,14,19,0,14,0,1
L40248,Class,TransportActionNodeProxy$1,org.elasticsearch.action.TransportActionNodeProxy$1,L40241,L103,src/main/java/org/elasticsearch/action/TransportActionNodeProxy.java,68,131,91,10,0.0,0,0,0,0.0,0.0,0,0,4,1,1,5,8,0,0,4,8,0.0,0.0,0,0,0,5,0.0,0,2,2,0,0,1,21,24,0,0,0,0,4,0,4,0,4,6,0,4,0,21,24,0,0,0,0,4,0,4,0,4,6,0,4,0,0
L32819,Class,UnavailableShardsException,org.elasticsearch.action.UnavailableShardsException,L11894,L103,src/main/java/org/elasticsearch/action/UnavailableShardsException.java,30,1,47,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,4,5,5,3,4,7,0.333333,0.166667,3,3,1,2,0.166667,3,1,1,0,0,1,15,18,0,3,0,0,3,0,2,0,11,5,0,10,0,15,18,0,3,0,0,3,0,2,0,11,5,0,10,0,0
L40886,Class,ValidateActions,org.elasticsearch.action.ValidateActions,L11894,L103,src/main/java/org/elasticsearch/action/ValidateActions.java,25,1,34,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,2,1,48,50,2,3,0.5,0.25,3,3,1,1,0.25,3,0,0,0,0,0,9,10,0,0,0,0,1,0,1,0,1,4,0,1,0,9,10,0,0,0,0,1,0,1,0,1,4,0,1,0,0
L26570,Class,HotThreadsTest,org.elasticsearch.action.admin.HotThreadsTest,L12622,L103,src/test/java/org/elasticsearch/action/admin/HotThreadsTest.java,46,1,134,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,10,14,0,0,24,25,0.5,0.0806452,5,2,1,1,0.0681818,6,3,3,0,0,1,57,62,37,9,0,0,1,0,1,0,78,32,18,48,3,82,89,37,9,0,0,3,0,3,0,80,47,18,50,3,0
L26585,Class,HotThreadsTest$1,org.elasticsearch.action.admin.HotThreadsTest$1,L26573,L103,src/test/java/org/elasticsearch/action/admin/HotThreadsTest.java,84,97,112,14,0.0,0,0,0,0.0,0.0,0,0,2,2,2,4,8,0,0,5,7,0.0,0.0357143,1,0,0,3,0.0357143,1,1,1,0,0,1,27,29,0,0,0,0,2,0,2,0,2,15,0,2,0,27,29,0,0,0,0,2,0,2,0,2,15,0,2,0,0
L12631,Class,"ClusterAction<Request extends ActionRequest, Response extends ActionResponse, RequestBuilder extends ActionRequestBuilder<Request, Response, RequestBuilder>>",org.elasticsearch.action.admin.cluster.ClusterAction,L12628,L103,src/main/java/org/elasticsearch/action/admin/cluster/ClusterAction.java,31,1,39,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,5,23,20,1,3,0.5,0.3,3,3,1,1,0.3,3,1,1,19,19,1,7,9,1,0,0,0,2,0,1,0,8,1,0,6,0,7,9,1,0,0,0,2,0,1,0,8,1,0,6,0,0
L12659,Class,ClusterHealthAction,org.elasticsearch.action.admin.cluster.health.ClusterHealthAction,L12649,L103,src/main/java/org/elasticsearch/action/admin/cluster/health/ClusterHealthAction.java,27,1,45,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,5,3,0,3,6,0.333333,0.117647,2,2,1,2,0.117647,2,2,2,0,0,1,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,0
L12662,Class,ClusterHealthRequest,org.elasticsearch.action.admin.cluster.health.ClusterHealthRequest,L12649,L103,src/main/java/org/elasticsearch/action/admin/cluster/health/ClusterHealthRequest.java,38,1,195,2,0.113786,1,2,1,0.0632911,0.0757576,10,10,2,2,2,31,9,26,50,21,43,0.0909091,0.0434783,6,6,2,20,0.0434783,6,5,5,0,0,1,132,158,12,2,7,0,22,0,21,0,46,65,1,37,0,132,158,12,2,7,0,22,0,21,0,46,65,1,37,0,0
L12668,Class,ClusterHealthRequestBuilder,org.elasticsearch.action.admin.cluster.health.ClusterHealthRequestBuilder,L12649,L103,src/main/java/org/elasticsearch/action/admin/cluster/health/ClusterHealthRequestBuilder.java,32,1,95,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,12,10,91,234,13,25,0.166667,0.109091,6,6,2,10,0.109091,6,3,3,0,0,1,49,64,2,0,0,0,12,0,11,10,26,22,0,22,14,49,64,2,0,0,0,12,0,11,10,26,22,0,22,14,0
L12665,Class,ClusterHealthResponse,org.elasticsearch.action.admin.cluster.health.ClusterHealthResponse,L12649,L103,src/main/java/org/elasticsearch/action/admin/cluster/health/ClusterHealthResponse.java,48,1,323,2,0.152627,2,4,2,0.101449,0.123348,28,28,1,5,5,45,20,73,122,42,63,0.190476,0.061674,14,12,4,17,0.0580913,14,3,4,0,0,2,213,262,14,14,12,12,21,0,20,0,30,125,1,27,0,227,276,26,14,24,12,21,0,20,0,30,125,1,27,0,0
L12997,Class,ClusterHealthResponse$Fields,org.elasticsearch.action.admin.cluster.health.ClusterHealthResponse$Fields,L12665,L103,src/main/java/org/elasticsearch/action/admin/cluster/health/ClusterHealthResponse.java,255,5,268,6,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,14,14,12,0,12,0,0,0,0,0,0,0,0,0,0,14,14,12,0,12,0,0,0,0,0,0,0,0,0,0,0
L12857,Class,ClusterIndexHealth,org.elasticsearch.action.admin.cluster.health.ClusterIndexHealth,L12649,L103,src/main/java/org/elasticsearch/action/admin/cluster/health/ClusterIndexHealth.java,46,1,293,2,0.183,2,4,2,0.120968,0.138614,30,28,1,5,4,43,14,7,16,40,58,0.0555556,0.0357143,7,3,1,17,0.0334928,7,1,2,0,0,2,189,235,12,11,11,11,18,0,17,0,18,117,1,17,0,202,248,23,11,22,11,18,0,17,0,18,117,1,17,0,0
L13184,Class,ClusterIndexHealth$Fields,org.elasticsearch.action.admin.cluster.health.ClusterIndexHealth$Fields,L12857,L103,src/main/java/org/elasticsearch/action/admin/cluster/health/ClusterIndexHealth.java,240,5,252,6,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,13,13,11,0,11,0,0,0,0,0,0,0,0,0,0,13,13,11,0,11,0,0,0,0,0,0,0,0,0,0,0
L13086,Class,ClusterShardHealth,org.elasticsearch.action.admin.cluster.health.ClusterShardHealth,L12649,L103,src/main/java/org/elasticsearch/action/admin/cluster/health/ClusterShardHealth.java,31,1,110,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,12,4,2,5,8,20,0.1,0.047619,3,3,1,9,0.047619,3,1,1,0,0,1,60,80,7,6,7,6,12,0,9,0,12,25,0,9,0,60,80,7,6,7,6,12,0,9,0,12,25,0,9,0,0
L12096,Class,TransportClusterHealthAction,org.elasticsearch.action.admin.cluster.health.TransportClusterHealthAction,L12649,L103,src/main/java/org/elasticsearch/action/admin/cluster/health/TransportClusterHealthAction.java,42,1,233,2,0.0,0,0,0,0.0,0.0,0,0,5,11,4,47,23,1,0,27,34,0.5,0.0591716,10,3,1,1,0.0552486,10,4,4,0,0,1,159,178,11,0,1,0,7,0,1,0,26,99,1,11,0,171,192,11,0,1,0,10,0,4,0,29,102,1,14,0,0
L13297,Class,TransportClusterHealthAction$1,org.elasticsearch.action.admin.cluster.health.TransportClusterHealthAction$1,L13275,L103,src/main/java/org/elasticsearch/action/admin/cluster/health/TransportClusterHealthAction.java,80,183,95,14,0.0,0,0,0,0.0,0.0,0,0,3,0,0,3,4,0,0,1,4,0.0,0.0,0,0,0,4,0.0,0,2,2,0,0,1,14,16,0,0,0,0,3,0,3,0,3,3,0,3,0,14,16,0,0,0,0,3,0,3,0,3,3,0,3,0,0
L13355,Class,NodeHotThreads,org.elasticsearch.action.admin.cluster.node.hotthreads.NodeHotThreads,L13346,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/hotthreads/NodeHotThreads.java,31,1,64,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,6,4,4,6,6,12,0.166667,0.0689655,2,2,1,5,0.0689655,2,3,3,0,0,1,27,34,3,4,1,1,6,0,5,0,18,10,0,13,0,27,34,3,4,1,1,6,0,5,0,18,10,0,13,0,0
L13388,Class,NodesHotThreadsAction,org.elasticsearch.action.admin.cluster.node.hotthreads.NodesHotThreadsAction,L13346,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/hotthreads/NodesHotThreadsAction.java,27,1,45,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,5,3,0,3,6,0.333333,0.117647,2,2,1,2,0.117647,2,2,2,0,0,1,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,0
L13391,Class,NodesHotThreadsRequest,org.elasticsearch.action.admin.cluster.node.hotthreads.NodesHotThreadsRequest,L13346,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/hotthreads/NodesHotThreadsRequest.java,32,1,100,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,11,4,7,8,9,20,0.166667,0.101695,6,6,2,10,0.101695,6,4,4,0,0,1,53,69,9,2,4,0,11,0,11,0,34,23,1,28,0,53,69,9,2,4,0,11,0,11,0,34,23,1,28,0,0
L13397,Class,NodesHotThreadsRequestBuilder,org.elasticsearch.action.admin.cluster.node.hotthreads.NodesHotThreadsRequestBuilder,L13346,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/hotthreads/NodesHotThreadsRequestBuilder.java,30,1,55,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,5,8,4,3,6,11,0.2,0.0869565,2,2,1,4,0.0869565,2,2,2,0,0,1,21,26,2,0,0,0,5,0,4,3,18,8,0,15,7,21,26,2,0,0,0,5,0,4,3,18,8,0,15,7,0
L13394,Class,NodesHotThreadsResponse,org.elasticsearch.action.admin.cluster.node.hotthreads.NodesHotThreadsResponse,L13346,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/hotthreads/NodesHotThreadsResponse.java,31,1,58,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,6,5,9,2,8,12,0.25,0.08,2,2,1,3,0.08,2,4,4,0,0,1,23,28,4,7,0,0,4,0,3,0,23,11,0,18,0,23,28,4,7,0,0,4,0,3,0,23,11,0,18,0,0
L12081,Class,TransportNodesHotThreadsAction,org.elasticsearch.action.admin.cluster.node.hotthreads.TransportNodesHotThreadsAction,L13346,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/hotthreads/TransportNodesHotThreadsAction.java,43,1,137,2,0.231343,1,3,1,0.115789,0.139241,11,11,9,2,2,13,15,1,0,14,24,0.5,0.0483871,3,3,1,1,0.0365854,3,3,3,0,0,1,59,70,10,0,0,0,10,0,1,0,24,20,0,11,0,79,95,13,2,1,0,14,0,3,0,39,27,0,20,0,0
L13511,Class,TransportNodesHotThreadsAction$NodeRequest,org.elasticsearch.action.admin.cluster.node.hotthreads.TransportNodesHotThreadsAction$NodeRequest,L12081,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/hotthreads/TransportNodesHotThreadsAction.java,112,5,136,6,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,4,1,2,7,11,0.0,0.0,0,0,0,3,0.0,0,3,3,0,0,1,20,25,3,2,1,0,4,0,2,0,15,7,0,9,0,20,25,3,2,1,0,4,0,2,0,15,7,0,9,0,0
L13610,Class,NodeInfo,org.elasticsearch.action.admin.cluster.node.info.NodeInfo,L13600,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/info/NodeInfo.java,46,1,311,2,0.517903,15,112,21,0.327068,0.416268,87,87,1,2,2,40,17,17,17,33,51,0.555556,0.125523,30,30,10,8,0.125523,30,3,3,0,0,1,209,266,14,16,12,13,18,0,17,0,30,104,0,25,0,209,266,14,16,12,13,18,0,17,0,30,104,0,25,0,0
L13765,Class,NodesInfoAction,org.elasticsearch.action.admin.cluster.node.info.NodesInfoAction,L13600,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/info/NodesInfoAction.java,27,1,45,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,5,4,0,3,6,0.333333,0.117647,2,2,1,2,0.117647,2,2,2,0,0,1,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,0
L13768,Class,NodesInfoRequest,org.elasticsearch.action.admin.cluster.node.info.NodesInfoRequest,L13600,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/info/NodesInfoRequest.java,31,1,250,2,0.336493,2,3,3,0.154545,0.263566,34,34,1,0,0,24,3,10,21,6,30,0.88,0.348485,69,69,22,3,0.348485,69,4,4,0,0,1,129,220,14,2,9,0,24,0,24,0,47,68,1,41,0,129,220,14,2,9,0,24,0,24,0,47,68,1,41,0,0
L13774,Class,NodesInfoRequestBuilder,org.elasticsearch.action.admin.cluster.node.info.NodesInfoRequestBuilder,L13600,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/info/NodesInfoRequestBuilder.java,30,1,125,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,13,7,7,6,15,28,0.846154,0.383721,33,33,11,2,0.383721,33,2,2,0,0,1,53,96,2,0,0,0,13,0,12,9,26,24,0,23,13,53,96,2,0,0,0,13,0,12,9,26,24,0,23,13,0
L13771,Class,NodesInfoResponse,org.elasticsearch.action.admin.cluster.node.info.NodesInfoResponse,L13600,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/info/NodesInfoResponse.java,38,1,153,2,0.330592,2,12,3,0.310345,0.363636,36,36,2,3,3,25,23,21,5,50,57,0.125,0.0294118,3,3,1,7,0.0294118,3,4,5,0,0,2,99,116,6,7,1,0,7,0,7,0,26,62,1,22,0,99,116,6,7,1,0,7,0,7,0,26,62,1,22,0,0
L14016,Class,PluginInfo,org.elasticsearch.action.admin.cluster.node.info.PluginInfo,L13600,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/info/PluginInfo.java,33,1,199,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,26,9,11,16,12,27,0.4375,0.210145,29,29,7,9,0.19863,29,1,2,0,0,2,109,159,8,4,7,4,15,2,15,0,15,60,3,15,0,117,167,14,4,13,4,15,2,15,0,15,60,3,15,0,0
