ID,Type,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug,fe,rb,lm,bc,bm,cdsbp,cc,dacl,dico,gc,ic,lc,lpl,mc,ss,sc,sg
L13397,Class,NodesHotThreadsRequestBuilder,org.elasticsearch.action.admin.cluster.node.hotthreads.NodesHotThreadsRequestBuilder,L13346,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/hotthreads/NodesHotThreadsRequestBuilder.java,30,1,55,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,5,8,4,3,6,11,0.2,0.0869565,2,2,1,4,0.0869565,2,2,2,0,0,1,21,26,2,0,0,0,5,0,4,3,18,8,0,15,7,21,26,2,0,0,0,5,0,4,3,18,8,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L13394,Class,NodesHotThreadsResponse,org.elasticsearch.action.admin.cluster.node.hotthreads.NodesHotThreadsResponse,L13346,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/hotthreads/NodesHotThreadsResponse.java,31,1,58,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,6,5,9,2,8,12,0.25,0.08,2,2,1,3,0.08,2,4,4,0,0,1,23,28,4,7,0,0,4,0,3,0,23,11,0,18,0,23,28,4,7,0,0,4,0,3,0,23,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L12081,Class,TransportNodesHotThreadsAction,org.elasticsearch.action.admin.cluster.node.hotthreads.TransportNodesHotThreadsAction,L13346,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/hotthreads/TransportNodesHotThreadsAction.java,43,1,137,2,0.231343,1,3,1,0.115789,0.139241,11,11,9,2,2,13,15,1,0,14,24,0.5,0.0483871,3,3,1,1,0.0365854,3,3,3,0,0,1,59,70,10,0,0,0,10,0,1,0,24,20,0,11,0,79,95,13,2,1,0,14,0,3,0,39,27,0,20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
L13610,Class,NodeInfo,org.elasticsearch.action.admin.cluster.node.info.NodeInfo,L13600,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/info/NodeInfo.java,46,1,311,2,0.517903,15,112,21,0.327068,0.416268,87,87,1,2,2,40,17,17,17,33,51,0.555556,0.125523,30,30,10,8,0.125523,30,3,3,0,0,1,209,266,14,16,12,13,18,0,17,0,30,104,0,25,0,209,266,14,16,12,13,18,0,17,0,30,104,0,25,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
L13765,Class,NodesInfoAction,org.elasticsearch.action.admin.cluster.node.info.NodesInfoAction,L13600,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/info/NodesInfoAction.java,27,1,45,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,5,4,0,3,6,0.333333,0.117647,2,2,1,2,0.117647,2,2,2,0,0,1,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L13768,Class,NodesInfoRequest,org.elasticsearch.action.admin.cluster.node.info.NodesInfoRequest,L13600,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/info/NodesInfoRequest.java,31,1,250,2,0.336493,2,3,3,0.154545,0.263566,34,34,1,0,0,24,3,10,21,6,30,0.88,0.348485,69,69,22,3,0.348485,69,4,4,0,0,1,129,220,14,2,9,0,24,0,24,0,47,68,1,41,0,129,220,14,2,9,0,24,0,24,0,47,68,1,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L13774,Class,NodesInfoRequestBuilder,org.elasticsearch.action.admin.cluster.node.info.NodesInfoRequestBuilder,L13600,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/info/NodesInfoRequestBuilder.java,30,1,125,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,13,7,7,6,15,28,0.846154,0.383721,33,33,11,2,0.383721,33,2,2,0,0,1,53,96,2,0,0,0,13,0,12,9,26,24,0,23,13,53,96,2,0,0,0,13,0,12,9,26,24,0,23,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L13771,Class,NodesInfoResponse,org.elasticsearch.action.admin.cluster.node.info.NodesInfoResponse,L13600,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/info/NodesInfoResponse.java,38,1,153,2,0.330592,2,12,3,0.310345,0.363636,36,36,2,3,3,25,23,21,5,50,57,0.125,0.0294118,3,3,1,7,0.0294118,3,4,5,0,0,2,99,116,6,7,1,0,7,0,7,0,26,62,1,22,0,99,116,6,7,1,0,7,0,7,0,26,62,1,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
L14016,Class,PluginInfo,org.elasticsearch.action.admin.cluster.node.info.PluginInfo,L13600,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/info/PluginInfo.java,33,1,199,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,26,9,11,16,12,27,0.4375,0.210145,29,29,7,9,0.19863,29,1,2,0,0,2,109,159,8,4,7,4,15,2,15,0,15,60,3,15,0,117,167,14,4,13,4,15,2,15,0,15,60,3,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L13651,Class,PluginsInfo,org.elasticsearch.action.admin.cluster.node.info.PluginsInfo,L13600,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/info/PluginsInfo.java,34,1,89,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,11,8,6,7,7,15,0.0,0.0,0,0,0,9,0.0,0,1,2,0,0,2,43,53,2,1,1,1,8,0,8,0,8,20,1,8,0,46,56,3,1,2,1,8,0,8,0,8,20,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L12061,Class,TransportNodesInfoAction,org.elasticsearch.action.admin.cluster.node.info.TransportNodesInfoAction,L13600,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/info/TransportNodesInfoAction.java,43,1,134,2,0.0,0,0,0,0.0,0.0,0,0,9,2,2,12,15,1,0,16,26,0.5,0.0517241,3,3,1,1,0.0384615,3,3,3,0,0,1,55,67,11,0,1,0,10,0,1,0,24,19,0,11,0,75,92,14,2,2,0,14,0,3,0,39,26,0,20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L14208,Class,NodesRestartAction,org.elasticsearch.action.admin.cluster.node.restart.NodesRestartAction,L14201,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/restart/NodesRestartAction.java,27,1,45,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,5,3,0,3,6,0.333333,0.117647,2,2,1,2,0.117647,2,2,2,0,0,1,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L14211,Class,NodesRestartRequest,org.elasticsearch.action.admin.cluster.node.restart.NodesRestartRequest,L14201,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/restart/NodesRestartRequest.java,34,1,79,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,7,4,8,7,8,15,0.571429,0.317073,13,13,4,3,0.317073,13,4,4,0,0,1,28,46,6,2,1,0,7,0,6,0,30,9,1,23,0,28,46,6,2,1,0,7,0,6,0,30,9,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L14217,Class,NodesRestartRequestBuilder,org.elasticsearch.action.admin.cluster.node.restart.NodesRestartRequestBuilder,L14201,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/restart/NodesRestartRequestBuilder.java,31,1,57,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,8,3,2,5,9,0.75,0.346154,9,9,3,1,0.346154,9,2,2,0,0,1,17,27,2,0,0,0,4,0,3,2,17,6,0,14,6,17,27,2,0,0,0,4,0,3,2,17,6,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L14214,Class,NodesRestartResponse,org.elasticsearch.action.admin.cluster.node.restart.NodesRestartResponse,L14201,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/restart/NodesRestartResponse.java,34,1,76,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,6,6,7,2,8,12,0.25,0.115385,3,3,1,3,0.0789474,3,4,4,0,0,1,23,28,4,7,0,0,4,0,3,0,23,11,0,18,0,35,43,5,10,0,0,7,0,5,0,38,15,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L12076,Class,TransportNodesRestartAction,org.elasticsearch.action.admin.cluster.node.restart.TransportNodesRestartAction,L14201,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/restart/TransportNodesRestartAction.java,49,1,181,2,0.0,0,0,0,0.0,0.0,0,0,10,2,2,15,20,2,0,13,24,0.5,0.0416667,3,3,1,1,0.0258621,3,3,3,0,0,1,69,84,13,0,3,0,11,0,1,0,25,26,0,11,0,113,133,16,2,4,0,16,0,4,0,41,47,0,21,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L14403,Class,NodesShutdownAction,org.elasticsearch.action.admin.cluster.node.shutdown.NodesShutdownAction,L14396,L103,src/main/java/org/elasticsearch/action/admin/cluster/node/shutdown/NodesShutdownAction.java,27,1,45,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,5,3,0,3,6,0.333333,0.117647,2,2,1,2,0.117647,2,2,2,0,0,1,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,15,19,3,0,2,0,3,2,2,0,9,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
