ID,Type,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug
L101428,Class,AdversarialOutputStream,org.neo4j.adversaries.fs.AdversarialOutputStream,L101347,L103,community/kernel/src/test/java/org/neo4j/adversaries/fs/AdversarialOutputStream.java,27,1,73,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,6,1,1,1,1,7,0.0,0.0,0,0,0,7,0.0,0,0,0,0,0,0,41,47,2,0,2,0,6,0,6,0,6,12,0,6,0,41,47,2,0,2,0,6,0,6,0,6,12,0,6,0,0
L101456,Class,AdversarialReader,org.neo4j.adversaries.fs.AdversarialReader,L101347,L103,community/kernel/src/test/java/org/neo4j/adversaries/fs/AdversarialReader.java,29,1,125,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,14,1,1,1,2,13,0.0,0.0,0,0,0,12,0.0,0,0,0,0,0,0,86,97,2,0,2,0,11,0,11,0,11,30,0,11,0,86,97,2,0,2,0,11,0,11,0,11,30,0,11,0,0
L101447,Class,AdversarialWriter,org.neo4j.adversaries.fs.AdversarialWriter,L101347,L103,community/kernel/src/test/java/org/neo4j/adversaries/fs/AdversarialWriter.java,27,1,119,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,11,1,1,1,1,12,0.0,0.0,0,0,0,12,0.0,0,0,0,0,0,0,82,93,2,0,2,0,11,0,11,0,11,21,0,11,0,82,93,2,0,2,0,11,0,11,0,11,21,0,11,0,0
L115819,Class,BackupClient,org.neo4j.backup.BackupClient,L115779,L103,enterprise/backup/src/main/java/org/neo4j/backup/BackupClient.java,39,1,115,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,4,13,3,3,3,7,0.0,0.0,0,0,0,4,0.0,0,3,4,0,0,2,24,28,16,5,0,0,4,0,3,0,24,4,2,13,0,68,77,20,7,4,2,10,2,8,0,30,11,4,18,0,0
L115860,Class,BackupClient$BackupRequestType$1,org.neo4j.backup.BackupClient$BackupRequestType$1,L115851,L103,enterprise/backup/src/main/java/org/neo4j/backup/BackupClient.java,69,9,75,10,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,6,0,0,2,3,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,8,7,0,0,0,0,1,0,1,0,1,1,0,1,0,8,7,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L115869,Class,BackupClient$BackupRequestType$2,org.neo4j.backup.BackupClient$BackupRequestType$2,L115851,L103,enterprise/backup/src/main/java/org/neo4j/backup/BackupClient.java,77,9,83,10,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,4,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,8,7,0,0,0,0,1,0,1,0,1,1,0,1,0,8,7,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L116578,Class,BackupEmbeddedIT,org.neo4j.backup.BackupEmbeddedIT,L115779,L103,enterprise/backup/src/test/java/org/neo4j/backup/BackupEmbeddedIT.java,47,1,151,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,12,13,2,4,19,26,0.0,0.0,0,0,0,7,0.0,0,0,0,0,0,0,96,105,4,0,4,0,7,2,6,0,7,42,2,6,0,96,105,4,0,4,0,7,2,6,0,7,42,2,6,0,0
L92888,Class,BackupExtensionService,org.neo4j.backup.BackupExtensionService,L115779,L103,enterprise/backup/src/main/java/org/neo4j/backup/BackupExtensionService.java,54,1,70,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,3,3,3,1,3,0.666667,0.809524,34,34,2,1,0.809524,34,1,1,2,2,1,8,17,1,1,0,0,2,0,2,0,15,1,0,9,0,8,17,1,1,0,0,2,0,2,0,15,1,0,9,0,0
L115899,Class,BackupImpl,org.neo4j.backup.BackupImpl,L115779,L103,enterprise/backup/src/main/java/org/neo4j/backup/BackupImpl.java,37,1,96,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,5,13,2,1,10,14,0.0,0.122449,6,0,0,4,0.111111,6,1,1,0,0,1,43,55,6,0,6,0,4,0,3,0,4,14,0,3,0,48,60,6,2,6,2,6,0,5,0,6,14,0,5,0,0
L115935,Class,BackupServer,org.neo4j.backup.BackupServer,L115779,L103,enterprise/backup/src/main/java/org/neo4j/backup/BackupServer.java,38,1,93,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,4,11,7,1,1,5,0.0,0.0,0,0,0,2,0.0,0,2,2,0,0,1,28,32,29,6,4,1,4,0,1,0,37,2,1,15,0,49,56,29,10,4,5,8,0,5,0,41,6,1,19,0,0
L115951,Class,BackupServer$1,org.neo4j.backup.BackupServer$1,L115944,L103,enterprise/backup/src/main/java/org/neo4j/backup/BackupServer.java,49,9,73,10,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,4,0,0,0,4,0.0,0.0,0,0,0,5,0.0,0,1,1,0,0,1,23,25,0,4,0,4,4,0,4,0,4,4,0,4,0,23,25,0,4,0,4,4,0,4,0,4,4,0,4,0,0
L115968,Class,BackupService,org.neo4j.backup.BackupService,L115779,L103,enterprise/backup/src/main/java/org/neo4j/backup/BackupService.java,66,1,496,2,0.0180832,1,3,1,0.025522,0.0287356,11,10,2,2,2,45,42,5,25,44,62,0.0,0.0945122,31,12,0,1,0.0895141,35,0,0,0,0,0,297,362,1,0,1,0,18,0,0,0,18,116,0,0,0,356,431,5,1,5,1,27,0,8,0,27,128,0,8,0,0
L116004,Class,BackupService$1,org.neo4j.backup.BackupService$1,L115987,L103,enterprise/backup/src/main/java/org/neo4j/backup/BackupService.java,123,13,139,14,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,8,0,0,5,7,0.0,0.0,0,0,0,3,0.0,0,1,1,0,0,1,17,17,1,0,1,0,2,0,2,0,2,4,0,2,0,17,17,1,0,1,0,2,0,2,0,2,4,0,2,0,0
L116056,Class,BackupService$2,org.neo4j.backup.BackupService$2,L116046,L103,enterprise/backup/src/main/java/org/neo4j/backup/BackupService.java,189,9,195,10,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,4,0,0,1,2,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,8,7,0,0,0,0,1,0,1,0,1,1,0,1,0,8,7,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L116135,Class,BackupService$3,org.neo4j.backup.BackupService$3,L116029,L103,enterprise/backup/src/main/java/org/neo4j/backup/BackupService.java,447,9,457,10,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0.0,0.333333,4,0,0,2,0.333333,4,0,0,0,0,0,8,11,0,0,0,0,1,0,1,0,1,1,0,1,0,8,11,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L115969,Class,BackupService$BackupOutcome,org.neo4j.backup.BackupService$BackupOutcome,L115968,L103,enterprise/backup/src/main/java/org/neo4j/backup/BackupService.java,68,5,88,6,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,0,3,5,0,3,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,18,21,2,1,2,1,3,0,2,0,3,4,0,2,0,18,21,2,1,2,1,3,0,2,0,3,4,0,2,0,0
L116110,Class,BackupService$ProgressTxHandler,org.neo4j.backup.BackupService$ProgressTxHandler,L115968,L103,enterprise/backup/src/main/java/org/neo4j/backup/BackupService.java,480,5,495,6,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,6,1,0,4,6,0.0,0.0,0,0,0,3,0.0,0,1,1,0,0,1,14,16,1,0,1,0,2,0,2,0,2,2,0,2,0,14,16,1,0,1,0,2,0,2,0,2,2,0,2,0,0
L116604,Class,BackupServiceIT,org.neo4j.backup.BackupServiceIT,L115779,L103,enterprise/backup/src/test/java/org/neo4j/backup/BackupServiceIT.java,72,1,618,2,0.370065,6,22,16,0.341865,0.3309,187,136,1,1,1,23,37,1,0,44,62,0.0,0.127219,43,0,0,13,0.0938865,43,0,0,0,0,0,295,416,9,1,9,1,18,3,12,0,18,152,3,12,0,415,547,10,1,9,1,28,3,20,0,28,191,4,20,0,0
L116651,Class,BackupServiceIT$1,org.neo4j.backup.BackupServiceIT$1,L116648,L103,enterprise/backup/src/test/java/org/neo4j/backup/BackupServiceIT.java,399,9,478,10,0.380952,1,6,2,0.35,0.394366,28,28,5,4,3,17,2,0,0,0,7,0.0,0.0,0,0,0,6,0.0,0,1,1,0,0,1,72,80,1,0,0,0,7,0,5,0,7,19,1,5,0,72,80,1,0,0,0,7,0,5,0,7,19,1,5,0,0
L116669,Class,BackupServiceIT$2,org.neo4j.backup.BackupServiceIT$2,L116648,L103,enterprise/backup/src/test/java/org/neo4j/backup/BackupServiceIT.java,495,9,523,10,0.0,0,0,0,0.0,0.0,0,0,1,2,2,2,9,0,0,11,12,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,29,29,0,0,0,0,1,0,1,0,1,12,0,1,0,29,29,0,0,0,0,1,0,1,0,1,12,0,1,0,0
L116677,Class,BackupServiceIT$3,org.neo4j.backup.BackupServiceIT$3,L116633,L103,enterprise/backup/src/test/java/org/neo4j/backup/BackupServiceIT.java,574,9,598,10,0.0,0,0,0,0.0,0.0,0,0,2,2,2,5,0,0,0,0,2,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,25,25,0,0,0,0,2,0,2,0,2,8,0,2,0,25,25,0,0,0,0,2,0,2,0,2,8,0,2,0,0
L116145,Class,BackupTool,org.neo4j.backup.BackupTool,L115779,L103,enterprise/backup/src/main/java/org/neo4j/backup/BackupTool.java,53,1,297,2,0.104965,1,3,1,0.0857143,0.0934579,21,20,1,3,3,28,23,3,10,25,34,0.0,0.0295567,6,0,0,3,0.0269058,6,0,0,0,0,0,197,223,9,0,9,0,9,1,2,0,9,75,1,2,0,217,245,9,0,9,0,12,1,2,0,12,81,1,2,0,0
L116163,Class,BackupTool$ToolFailureException,org.neo4j.backup.BackupTool$ToolFailureException,L116145,L103,enterprise/backup/src/main/java/org/neo4j/backup/BackupTool.java,270,5,291,6,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,0,3,6,0,3,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,20,22,0,0,0,0,3,0,0,0,3,6,0,0,0,20,22,0,0,0,0,3,0,0,0,3,6,0,0,0,0
L116683,Class,BackupToolTest,org.neo4j.backup.BackupToolTest,L115779,L103,enterprise/backup/src/test/java/org/neo4j/backup/BackupToolTest.java,55,1,266,2,0.472329,4,9,8,0.339623,0.301887,72,48,9,1,1,14,11,0,0,7,16,0.0,0.130435,24,0,0,10,0.130435,24,0,0,0,0,0,160,212,0,0,0,0,9,0,9,0,9,81,0,9,0,160,212,0,0,0,0,9,0,9,0,9,81,0,9,0,0
L116711,Class,EmbeddedServer,org.neo4j.backup.EmbeddedServer,L115779,L103,enterprise/backup/src/test/java/org/neo4j/backup/EmbeddedServer.java,27,1,47,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,6,2,2,5,8,0.0,0.0,0,0,0,4,0.0,0,1,1,0,0,1,18,21,1,0,1,0,3,0,3,0,3,5,0,3,0,18,21,1,0,1,0,3,0,3,0,3,5,0,3,0,0
L116722,Class,ExitCodeTest,org.neo4j.backup.ExitCodeTest,L115779,L103,enterprise/backup/src/test/java/org/neo4j/backup/ExitCodeTest.java,29,1,61,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,2,2,0,0,3,5,0.0,0.25,6,0,0,3,0.25,6,0,0,0,0,0,18,33,0,0,0,0,2,0,2,0,2,8,0,2,0,18,33,0,0,0,0,2,0,2,0,2,8,0,2,0,0
L116047,Class,IncrementalBackupNotPossibleException,org.neo4j.backup.IncrementalBackupNotPossibleException,L115779,L103,enterprise/backup/src/main/java/org/neo4j/backup/IncrementalBackupNotPossibleException.java,22,1,28,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,2,1,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,1,0,1,1,0,1,0,7,7,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L116730,Class,IncrementalBackupTests,org.neo4j.backup.IncrementalBackupTests,L115779,L103,enterprise/backup/src/test/java/org/neo4j/backup/IncrementalBackupTests.java,42,1,138,2,0.306849,1,2,2,0.206186,0.246914,20,20,1,0,0,7,16,0,0,23,30,0.0,0.0465116,4,0,0,3,0.0465116,4,0,0,0,0,0,82,97,3,0,3,0,7,1,2,0,7,46,1,2,0,82,97,3,0,3,0,7,1,2,0,7,46,1,2,0,0
L116024,Class,LogicalLogSeeder,org.neo4j.backup.LogicalLogSeeder,L115779,L103,enterprise/backup/src/main/java/org/neo4j/backup/LogicalLogSeeder.java,53,1,186,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,16,18,1,1,28,31,0.5,0.145985,20,6,1,1,0.145985,20,0,0,0,0,0,117,134,0,0,0,0,3,0,1,0,3,63,0,1,0,117,134,0,0,0,0,3,0,1,0,3,63,0,1,0,0
L116264,Class,OnlineBackup,org.neo4j.backup.OnlineBackup,L115779,L103,enterprise/backup/src/main/java/org/neo4j/backup/OnlineBackup.java,40,1,323,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,18,8,4,17,9,26,1.0,0.629091,173,173,15,0,0.629091,173,0,0,0,0,0,102,284,3,1,3,1,17,0,14,0,17,30,0,14,0,102,284,3,1,3,1,17,0,14,0,17,30,0,14,0,0
L116334,Class,OnlineBackupExtensionFactory,org.neo4j.backup.OnlineBackupExtensionFactory,L115779,L103,enterprise/backup/src/main/java/org/neo4j/backup/OnlineBackupExtensionFactory.java,32,1,70,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,7,1,0,8,11,0.0,0.0,0,0,0,4,0.0,0,2,2,0,0,1,21,25,2,3,1,1,3,0,3,0,19,3,0,12,0,30,39,2,5,1,3,9,0,9,0,25,3,0,18,0,0
L116353,Class,OnlineBackupKernelExtension,org.neo4j.backup.OnlineBackupKernelExtension,L115779,L103,enterprise/backup/src/main/java/org/neo4j/backup/OnlineBackupKernelExtension.java,43,1,233,2,0.0446429,1,1,1,0.0575916,0.0613497,11,10,3,3,3,16,18,7,4,14,22,0.0,0.0769231,8,2,0,7,0.0568182,10,1,1,0,0,1,96,116,9,1,9,1,8,2,6,0,8,27,2,6,0,166,191,9,3,9,3,15,2,13,0,20,44,2,18,0,0
L116392,Class,OnlineBackupKernelExtension$1,org.neo4j.backup.OnlineBackupKernelExtension$1,L116356,L103,enterprise/backup/src/main/java/org/neo4j/backup/OnlineBackupKernelExtension.java,67,9,86,10,0.434783,1,1,1,0.55,0.526316,11,10,1,0,0,1,5,0,0,2,3,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,9,8,0,0,0,0,1,0,1,0,1,1,0,1,0,20,20,0,2,0,2,3,0,3,0,3,3,0,3,0,0
L116399,Class,OnlineBackupKernelExtension$1$1,org.neo4j.backup.OnlineBackupKernelExtension$1$1,L116393,L103,enterprise/backup/src/main/java/org/neo4j/backup/OnlineBackupKernelExtension.java,72,17,84,18,0.952381,1,1,1,0.846154,0.833333,11,10,0,0,0,2,4,0,0,2,4,0.0,0.0,0,0,0,3,0.0,0,1,1,0,0,1,13,13,0,2,0,2,2,0,2,0,2,2,0,2,0,13,13,0,2,0,2,2,0,2,0,2,2,0,2,0,0
L116428,Class,OnlineBackupKernelExtension$2,org.neo4j.backup.OnlineBackupKernelExtension$2,L116413,L103,enterprise/backup/src/main/java/org/neo4j/backup/OnlineBackupKernelExtension.java,122,29,128,30,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,2,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,8,7,0,0,0,0,1,0,1,0,1,1,0,1,0,8,7,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L116421,Class,OnlineBackupKernelExtension$StartBindingListener,org.neo4j.backup.OnlineBackupKernelExtension$StartBindingListener,L116353,L103,enterprise/backup/src/main/java/org/neo4j/backup/OnlineBackupKernelExtension.java,176,5,221,6,0.0,0,0,0,0.0,0.0,0,0,2,3,3,8,8,1,0,8,10,0.0,0.0454545,2,0,0,3,0.0454545,2,2,2,0,0,1,42,46,0,0,0,0,2,0,2,0,7,13,0,7,0,42,46,0,0,0,0,2,0,2,0,7,13,0,7,0,0
L92914,Class,OnlineBackupSettings,org.neo4j.backup.OnlineBackupSettings,L115779,L103,enterprise/backup/src/main/java/org/neo4j/backup/OnlineBackupSettings.java,34,1,43,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,15,0,1,1,1.0,0.272727,3,3,1,0,0.272727,3,0,0,0,0,0,8,10,2,0,2,0,0,2,0,0,0,0,2,0,0,8,10,2,0,2,0,0,2,0,0,0,0,2,0,0,0
L116452,Class,RebuildFromLogs,org.neo4j.backup.RebuildFromLogs,L115779,L103,enterprise/backup/src/main/java/org/neo4j/backup/RebuildFromLogs.java,64,1,315,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,29,32,0,0,37,46,0.0,0.0193237,4,3,0,3,0.0168776,4,0,0,0,0,0,203,220,3,1,3,1,9,0,2,0,9,96,0,2,0,233,252,5,1,5,1,12,0,4,0,12,102,0,4,0,0
L116500,Class,RebuildFromLogs$CommandFactory,org.neo4j.backup.RebuildFromLogs$CommandFactory,L116452,L103,enterprise/backup/src/main/java/org/neo4j/backup/RebuildFromLogs.java,307,5,314,6,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,3,1,0,1,2,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,8,8,0,0,0,0,1,0,1,0,1,1,0,1,0,8,8,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L116485,Class,RebuildFromLogs$TxDiffLogConfig,org.neo4j.backup.RebuildFromLogs$TxDiffLogConfig,L116452,L103,enterprise/backup/src/main/java/org/neo4j/backup/RebuildFromLogs.java,282,5,305,6,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,2,1,1,2,4,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,22,24,2,0,2,0,2,0,1,0,2,5,0,1,0,22,24,2,0,2,0,2,0,1,0,2,5,0,1,0,0
L116766,Class,ServerProcess,org.neo4j.backup.ServerProcess,L115779,L103,enterprise/backup/src/test/java/org/neo4j/backup/ServerProcess.java,27,1,89,2,0.351724,2,4,2,0.412698,0.464286,26,26,2,2,2,7,6,1,1,9,13,0.0,0.0222222,1,0,0,4,0.0169492,1,1,2,0,0,2,44,49,8,1,1,0,4,0,3,0,29,12,0,12,0,58,63,8,1,1,0,5,0,4,0,30,16,0,13,0,0
L116780,Class,ServerProcess$1,org.neo4j.backup.ServerProcess$1,L116776,L103,enterprise/backup/src/test/java/org/neo4j/backup/ServerProcess.java,68,9,82,10,1.0,1,2,1,1.0,1.0,15,15,1,1,1,2,1,0,0,1,2,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,16,15,0,0,0,0,1,0,1,0,1,4,0,1,0,16,15,0,0,0,0,1,0,1,0,1,4,0,1,0,0
L116794,Class,TestBackup,org.neo4j.backup.TestBackup,L115779,L103,enterprise/backup/src/test/java/org/neo4j/backup/TestBackup.java,56,1,600,2,0.0238741,1,6,2,0.0366972,0.0444444,20,20,1,2,2,34,27,0,0,36,56,0.0769231,0.0717489,32,1,1,12,0.0646465,32,0,0,0,0,0,414,494,4,1,4,1,20,1,12,0,20,229,1,12,0,463,545,12,2,5,1,24,1,15,0,48,243,1,24,0,0
L116820,Class,TestBackup$1,org.neo4j.backup.TestBackup$1,L116817,L103,enterprise/backup/src/test/java/org/neo4j/backup/TestBackup.java,190,13,197,14,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,0,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,9,8,0,0,0,0,1,0,1,0,1,1,0,1,0,9,8,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L116850,Class,TestBackup$LockProcess,org.neo4j.backup.TestBackup$LockProcess,L116794,L103,enterprise/backup/src/test/java/org/neo4j/backup/TestBackup.java,555,5,594,6,0.0,0,0,0,0.0,0.0,0,0,1,2,2,6,5,1,0,3,5,0.0,0.0,0,0,0,2,0.0,0,1,2,0,0,2,38,40,8,1,1,0,2,0,1,0,26,13,0,10,0,38,40,8,1,1,0,2,0,1,0,26,13,0,10,0,0
L116866,Class,TestConfiguration,org.neo4j.backup.TestConfiguration,L115779,L103,enterprise/backup/src/test/java/org/neo4j/backup/TestConfiguration.java,35,1,102,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,6,0,0,9,14,0.0,0.031746,2,0,0,6,0.031746,2,0,0,0,0,0,61,68,2,0,2,0,5,0,5,0,5,20,0,5,0,61,68,2,0,2,0,5,0,5,0,5,20,0,5,0,0
L116878,Class,TestExtensions,org.neo4j.backup.TestExtensions,L115779,L103,enterprise/backup/src/test/java/org/neo4j/backup/TestExtensions.java,26,1,37,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,1,0,0,1,2,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,11,12,0,0,0,0,1,0,1,0,1,1,0,1,0,11,12,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L116881,Class,TestOnlineBackupExtension,org.neo4j.backup.TestOnlineBackupExtension,L115779,L103,enterprise/backup/src/test/java/org/neo4j/backup/TestOnlineBackupExtension.java,27,1,45,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,6,0,0,3,5,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,18,19,3,1,0,0,2,0,1,0,12,6,0,7,0,18,19,3,1,0,0,2,0,1,0,12,6,0,7,0,0
