ID,Type,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug,fe,rb,lm,bc,bm,cdsbp,cc,dacl,dico,gc,ic,lc,lpl,mc,ss,sc,sg
L116353,Class,OnlineBackupKernelExtension,org.neo4j.backup.OnlineBackupKernelExtension,L115779,L103,enterprise/backup/src/main/java/org/neo4j/backup/OnlineBackupKernelExtension.java,43,1,233,2,0.0446429,1,1,1,0.0575916,0.0613497,11,10,3,3,3,16,18,7,4,14,22,0.0,0.0769231,8,2,0,7,0.0568182,10,1,1,0,0,1,96,116,9,1,9,1,8,2,6,0,8,27,2,6,0,166,191,9,3,9,3,15,2,13,0,20,44,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L92914,Class,OnlineBackupSettings,org.neo4j.backup.OnlineBackupSettings,L115779,L103,enterprise/backup/src/main/java/org/neo4j/backup/OnlineBackupSettings.java,34,1,43,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,15,0,1,1,1.0,0.272727,3,3,1,0,0.272727,3,0,0,0,0,0,8,10,2,0,2,0,0,2,0,0,0,0,2,0,0,8,10,2,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L116452,Class,RebuildFromLogs,org.neo4j.backup.RebuildFromLogs,L115779,L103,enterprise/backup/src/main/java/org/neo4j/backup/RebuildFromLogs.java,64,1,315,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,29,32,0,0,37,46,0.0,0.0193237,4,3,0,3,0.0168776,4,0,0,0,0,0,203,220,3,1,3,1,9,0,2,0,9,96,0,2,0,233,252,5,1,5,1,12,0,4,0,12,102,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
L116766,Class,ServerProcess,org.neo4j.backup.ServerProcess,L115779,L103,enterprise/backup/src/test/java/org/neo4j/backup/ServerProcess.java,27,1,89,2,0.351724,2,4,2,0.412698,0.464286,26,26,2,2,2,7,6,1,1,9,13,0.0,0.0222222,1,0,0,4,0.0169492,1,1,2,0,0,2,44,49,8,1,1,0,4,0,3,0,29,12,0,12,0,58,63,8,1,1,0,5,0,4,0,30,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L116794,Class,TestBackup,org.neo4j.backup.TestBackup,L115779,L103,enterprise/backup/src/test/java/org/neo4j/backup/TestBackup.java,56,1,600,2,0.0238741,1,6,2,0.0366972,0.0444444,20,20,1,2,2,34,27,0,0,36,56,0.0769231,0.0717489,32,1,1,12,0.0646465,32,0,0,0,0,0,414,494,4,1,4,1,20,1,12,0,20,229,1,12,0,463,545,12,2,5,1,24,1,15,0,48,243,1,24,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
L116866,Class,TestConfiguration,org.neo4j.backup.TestConfiguration,L115779,L103,enterprise/backup/src/test/java/org/neo4j/backup/TestConfiguration.java,35,1,102,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,6,0,0,9,14,0.0,0.031746,2,0,0,6,0.031746,2,0,0,0,0,0,61,68,2,0,2,0,5,0,5,0,5,20,0,5,0,61,68,2,0,2,0,5,0,5,0,5,20,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L116878,Class,TestExtensions,org.neo4j.backup.TestExtensions,L115779,L103,enterprise/backup/src/test/java/org/neo4j/backup/TestExtensions.java,26,1,37,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,1,0,0,1,2,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,11,12,0,0,0,0,1,0,1,0,1,1,0,1,0,11,12,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L116881,Class,TestOnlineBackupExtension,org.neo4j.backup.TestOnlineBackupExtension,L115779,L103,enterprise/backup/src/test/java/org/neo4j/backup/TestOnlineBackupExtension.java,27,1,45,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,6,0,0,3,5,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,18,19,3,1,0,0,2,0,1,0,12,6,0,7,0,18,19,3,1,0,0,2,0,1,0,12,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L116227,Class,InconsistencyLoggingTransactionInterceptorProvider,org.neo4j.backup.log.InconsistencyLoggingTransactionInterceptorProvider,L116223,L103,enterprise/backup/src/main/java/org/neo4j/backup/log/InconsistencyLoggingTransactionInterceptorProvider.java,25,1,30,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,0,1,0.0,0,4,4,0,0,1,6,6,3,1,0,0,0,0,0,0,20,0,1,13,0,6,6,3,1,0,0,0,0,0,0,20,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L116234,Class,VerifyingTransactionInterceptorProvider,org.neo4j.backup.log.VerifyingTransactionInterceptorProvider,L116223,L103,enterprise/backup/src/main/java/org/neo4j/backup/log/VerifyingTransactionInterceptorProvider.java,25,1,30,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,0,1,0.0,0,4,4,0,0,1,6,6,3,1,0,0,0,0,0,0,20,0,1,13,0,6,6,3,1,0,0,0,0,0,0,20,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L116787,Class,ExitOnCallBackupProvider,org.neo4j.backup.test.ExitOnCallBackupProvider,L116784,L103,enterprise/backup/src/test/java/org/neo4j/backup/test/ExitOnCallBackupProvider.java,34,1,49,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,5,0,0,1,3,0.333333,0.263158,5,5,1,2,0.263158,5,2,2,0,0,1,14,16,1,1,0,0,2,0,2,0,16,3,0,10,0,14,16,1,1,0,0,2,0,2,0,16,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L92911,Class,ClusterSettings,org.neo4j.cluster.ClusterSettings,L116886,L103,enterprise/cluster/src/main/java/org/neo4j/cluster/ClusterSettings.java,44,1,122,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,52,0,6,6,1.0,0.28125,18,18,1,0,0.28125,18,0,0,0,0,0,46,79,18,0,18,0,0,18,0,0,0,0,18,0,0,46,79,18,0,18,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L118053,Class,DelayedDirectExecutor,org.neo4j.cluster.DelayedDirectExecutor,L116886,L103,enterprise/cluster/src/main/java/org/neo4j/cluster/DelayedDirectExecutor.java,32,1,88,2,0.21875,1,3,1,0.192982,0.22449,11,11,6,2,2,9,0,6,2,0,7,0.125,0.0740741,4,4,1,7,0.0740741,4,0,0,0,0,0,50,57,1,0,1,0,7,0,7,0,7,11,0,7,0,50,57,1,0,1,0,7,0,7,0,7,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L106161,Class,ExecutorLifecycleAdapter,org.neo4j.cluster.ExecutorLifecycleAdapter,L116886,L103,enterprise/cluster/src/main/java/org/neo4j/cluster/ExecutorLifecycleAdapter.java,29,1,79,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,8,2,3,3,1,7,0.0,0.0,0,0,0,7,0.0,0,1,1,0,0,1,43,51,2,0,2,0,6,0,6,0,6,9,0,6,0,43,51,2,0,2,0,6,0,6,0,6,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L121676,Class,FixedNetworkLatencyStrategy,org.neo4j.cluster.FixedNetworkLatencyStrategy,L116886,L103,enterprise/cluster/src/test/java/org/neo4j/cluster/FixedNetworkLatencyStrategy.java,28,1,48,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,3,1,1,0,3,0.25,0.142857,3,3,1,3,0.142857,3,1,1,0,0,1,18,21,2,0,1,0,3,0,3,0,3,3,1,3,0,18,21,2,0,1,0,3,0,3,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L123898,Class,Goal,org.neo4j.cluster.Goal,L116886,L103,enterprise/cluster/src/test/java/org/neo4j/cluster/Goal.java,25,1,101,2,0.112994,2,4,2,0.142857,0.180328,11,11,1,2,2,12,2,0,0,2,7,0.0,0.0425532,2,0,0,4,0.030303,2,0,0,0,0,0,45,57,3,0,3,0,5,0,3,0,5,19,0,3,0,64,77,3,0,3,0,8,0,5,0,8,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L117081,Class,MultiPaxosServerFactory,org.neo4j.cluster.MultiPaxosServerFactory,L116886,L103,enterprise/cluster/src/main/java/org/neo4j/cluster/MultiPaxosServerFactory.java,70,1,249,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,5,48,6,7,37,41,0.4,0.0596026,9,8,2,3,0.0573248,9,1,1,0,0,1,142,174,2,0,2,0,4,0,4,0,4,21,0,4,0,148,180,2,0,2,0,5,0,5,0,5,22,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
L120989,Class,MultipleFailureLatencyStrategy,org.neo4j.cluster.MultipleFailureLatencyStrategy,L116886,L103,enterprise/cluster/src/test/java/org/neo4j/cluster/MultipleFailureLatencyStrategy.java,28,1,62,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,7,3,5,5,1,4,0.25,0.0882353,3,3,1,3,0.0882353,3,1,1,0,0,1,31,35,2,1,1,1,3,0,3,0,3,12,1,3,0,31,35,2,1,1,1,3,0,3,0,3,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L120984,Class,NetworkMock,org.neo4j.cluster.NetworkMock,L116886,L103,enterprise/cluster/src/test/java/org/neo4j/cluster/NetworkMock.java,53,1,308,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,30,19,6,10,27,42,0.0769231,0.047619,9,4,1,12,0.0409091,9,0,0,0,0,0,180,220,9,4,9,4,15,0,12,0,15,81,0,12,0,211,256,12,7,12,7,20,0,16,0,20,88,0,16,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
L118757,Class,NetworkedServerFactory,org.neo4j.cluster.NetworkedServerFactory,L116886,L103,enterprise/cluster/src/main/java/org/neo4j/cluster/NetworkedServerFactory.java,48,1,199,2,0.512894,5,6,5,0.493421,0.542636,75,70,1,0,0,2,20,4,3,8,10,0.333333,0.104167,5,3,1,2,0.037037,5,0,0,0,0,0,43,54,6,0,6,0,2,0,2,0,2,16,0,2,0,130,152,8,0,8,0,16,0,16,0,16,32,0,16,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L117024,Class,ProtocolServer,org.neo4j.cluster.ProtocolServer,L116886,L103,enterprise/cluster/src/main/java/org/neo4j/cluster/ProtocolServer.java,38,1,141,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,14,13,23,37,14,25,0.166667,0.101124,9,9,2,10,0.0947368,9,1,1,0,0,1,80,98,6,3,6,3,11,0,11,0,11,25,0,11,0,86,104,6,3,6,3,12,0,12,0,12,26,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L124065,Class,RandomDropNetworkFailureLatencyStrategy,org.neo4j.cluster.RandomDropNetworkFailureLatencyStrategy,L116886,L103,enterprise/cluster/src/test/java/org/neo4j/cluster/RandomDropNetworkFailureLatencyStrategy.java,30,1,57,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,3,0,0,0,3,0.5,0.285714,8,8,2,2,0.285714,8,1,1,0,0,1,20,28,3,0,2,0,3,0,3,1,3,4,1,3,1,20,28,3,0,2,0,3,0,3,1,3,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L120979,Class,ScriptableNetworkFailureLatencyStrategy,org.neo4j.cluster.ScriptableNetworkFailureLatencyStrategy,L116886,L103,enterprise/cluster/src/test/java/org/neo4j/cluster/ScriptableNetworkFailureLatencyStrategy.java,32,1,76,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,8,3,4,3,1,6,0.166667,0.097561,4,4,1,5,0.097561,4,1,1,0,0,1,37,45,3,0,2,0,5,0,5,0,5,15,1,5,0,37,45,3,0,2,0,5,0,5,0,5,15,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L124181,Class,"StateTransitionExpectations<CONTEXT extends Object, MESSAGETYPE extends Enum<MESSAGETYPE> $ MessageType>",org.neo4j.cluster.StateTransitionExpectations,L116886,L103,enterprise/cluster/src/test/java/org/neo4j/cluster/StateTransitionExpectations.java,33,1,214,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,10,5,1,0,4,8,0.0,0.0,0,0,0,5,0.0,0,0,0,0,0,0,40,49,2,0,2,0,4,1,4,0,4,20,1,4,0,158,182,11,0,11,0,17,1,13,0,17,59,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
L120995,Class,TestProtocolServer,org.neo4j.cluster.TestProtocolServer,L116886,L103,enterprise/cluster/src/test/java/org/neo4j/cluster/TestProtocolServer.java,42,1,171,2,0.0824373,1,3,1,0.0923077,0.115385,12,12,1,0,0,9,15,10,14,13,22,0.1,0.0655738,4,3,1,9,0.036036,4,1,1,0,0,1,57,74,5,2,5,2,9,0,9,0,9,16,0,9,0,107,130,7,3,7,3,15,0,15,0,15,29,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L22648,Class,ClusterClient,org.neo4j.cluster.client.ClusterClient,L116926,L103,enterprise/cluster/src/main/java/org/neo4j/cluster/client/ClusterClient.java,83,1,590,2,0.203112,8,21,20,0.222441,0.237164,113,97,2,1,1,27,52,26,26,61,86,0.0,0.00537634,1,0,0,26,0.039627,17,2,9,0,0,7,185,228,8,2,8,2,25,1,25,1,31,48,1,31,1,412,508,11,13,11,13,81,1,81,1,87,88,1,87,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L117161,Class,ClusterJoin,org.neo4j.cluster.client.ClusterJoin,L116926,L103,enterprise/cluster/src/main/java/org/neo4j/cluster/client/ClusterJoin.java,52,1,261,2,0.295566,1,10,2,0.219048,0.225989,46,40,2,5,5,21,14,5,2,19,25,0.2,0.0492958,7,5,1,4,0.037234,7,2,2,0,0,1,135,158,5,0,5,0,6,0,4,0,10,54,0,8,0,181,210,6,3,6,3,15,0,12,0,31,63,0,28,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
L105983,Class,Clusters,org.neo4j.cluster.client.Clusters,L116926,L103,enterprise/cluster/src/main/java/org/neo4j/cluster/client/Clusters.java,31,1,249,2,0.440389,7,44,12,0.356164,0.392045,78,69,1,2,2,12,1,8,9,1,7,0.142857,0.0555556,3,3,1,6,0.0478723,9,0,0,0,0,0,51,68,2,3,2,3,6,0,6,1,6,16,0,6,1,179,219,6,7,6,7,21,0,20,1,21,58,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L105997,Class,ClustersXMLSerializer,org.neo4j.cluster.client.ClustersXMLSerializer,L116926,L103,enterprise/cluster/src/main/java/org/neo4j/cluster/client/ClustersXMLSerializer.java,32,1,95,2,0.0,0,0,0,0.0,0.0,0,0,2,3,3,8,3,2,2,6,9,0.25,0.0526316,3,3,1,3,0.0526316,3,0,0,0,0,0,54,64,1,0,1,0,3,0,3,0,3,36,0,3,0,54,64,1,0,1,0,3,0,3,0,3,36,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L117448,Class,ClustersXMLSerializerTest,org.neo4j.cluster.client.ClustersXMLSerializerTest,L116926,L103,enterprise/cluster/src/test/java/org/neo4j/cluster/client/ClustersXMLSerializerTest.java,29,1,50,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,4,0,0,7,8,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,17,22,0,0,0,0,1,0,1,0,1,9,0,1,0,17,22,0,0,0,0,1,0,1,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L117474,Class,ChannelOpenFailedException,org.neo4j.cluster.com.ChannelOpenFailedException,L117466,L103,enterprise/cluster/src/main/java/org/neo4j/cluster/com/ChannelOpenFailedException.java,26,1,47,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,0,1,1,0,4,0.2,0.173913,4,4,1,4,0.173913,4,0,0,0,0,0,19,22,0,0,0,0,4,0,4,0,4,4,0,4,0,19,22,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L117497,Class,Message<MESSAGETYPE extends MessageType>,org.neo4j.cluster.com.message.Message,L117484,L103,enterprise/cluster/src/main/java/org/neo4j/cluster/com/message/Message.java,32,1,208,2,0.196532,8,52,8,0.163842,0.173333,29,26,1,3,3,41,1,113,105,1,19,0.0555556,0.0379747,6,6,1,17,0.0379747,6,0,0,0,0,0,152,177,8,3,8,3,18,5,17,1,18,47,5,17,1,152,177,8,3,8,3,18,5,17,1,18,47,5,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L118494,Class,ClusterMembersSnapshotTest,org.neo4j.cluster.member.paxos.ClusterMembersSnapshotTest,L118174,L103,enterprise/cluster/src/test/java/org/neo4j/cluster/member/paxos/ClusterMembersSnapshotTest.java,37,1,155,2,0.269767,1,2,2,0.201681,0.204545,24,18,2,0,0,7,6,1,1,8,13,0.0,0.191489,18,0,0,4,0.168224,18,0,0,0,0,0,76,105,3,0,3,0,5,0,3,0,5,36,0,3,0,89,119,3,0,3,0,7,0,5,0,7,38,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L93412,Class,MemberIsAvailable,org.neo4j.cluster.member.paxos.MemberIsAvailable,L118174,L103,enterprise/cluster/src/main/java/org/neo4j/cluster/member/paxos/MemberIsAvailable.java,34,1,142,2,0.279461,10,46,10,0.266055,0.276596,29,26,1,1,1,18,1,21,19,3,14,0.0833333,0.040404,4,4,1,11,0.040404,4,0,0,0,0,0,95,109,4,4,4,4,11,0,11,0,11,36,0,11,0,95,109,4,4,4,4,11,0,11,0,11,36,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L118218,Class,MemberIsUnavailable,org.neo4j.cluster.member.paxos.MemberIsUnavailable,L118174,L103,enterprise/cluster/src/main/java/org/neo4j/cluster/member/paxos/MemberIsUnavailable.java,34,1,89,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,8,1,3,3,1,9,0.111111,0.0769231,4,4,1,8,0.0769231,4,0,0,0,0,0,48,56,3,3,3,3,8,0,8,0,8,13,0,8,0,48,56,3,3,3,3,8,0,8,0,8,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L97227,Class,PaxosClusterMemberAvailability,org.neo4j.cluster.member.paxos.PaxosClusterMemberAvailability,L118174,L103,enterprise/cluster/src/main/java/org/neo4j/cluster/member/paxos/PaxosClusterMemberAvailability.java,40,1,131,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,9,14,2,1,10,17,0.125,0.0379747,3,3,1,7,0.0348837,3,1,2,0,0,2,76,85,9,0,9,0,7,0,7,0,7,20,0,7,0,83,92,9,0,9,0,8,0,8,0,8,22,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L92920,Class,PaxosClusterMemberEvents,org.neo4j.cluster.member.paxos.PaxosClusterMemberEvents,L118174,L103,enterprise/cluster/src/main/java/org/neo4j/cluster/member/paxos/PaxosClusterMemberEvents.java,66,1,441,2,0.128673,6,11,10,0.12234,0.144695,46,45,4,1,1,8,23,11,2,13,20,0.125,0.0348837,3,3,1,7,0.0273556,9,1,2,0,0,2,83,110,15,0,15,0,7,0,7,0,7,26,0,7,0,320,376,20,3,20,3,36,0,36,1,42,74,0,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L120819,Class,"AtomicBroadcastMap<K extends Object, V extends Object>",org.neo4j.cluster.protocol.atomicbroadcast.AtomicBroadcastMap,L118828,L103,enterprise/cluster/src/test/java/org/neo4j/cluster/protocol/atomicbroadcast/AtomicBroadcastMap.java,38,1,415,2,0.236679,7,45,12,0.214286,0.220497,81,71,1,2,2,23,10,3,1,8,23,0.0666667,0.0211268,3,3,1,14,0.0120482,4,0,0,0,0,0,139,161,5,0,5,0,15,0,14,0,15,44,0,14,0,328,378,9,1,9,1,34,0,33,1,34,100,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
