ID,Type,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug,fe,rb,lm,bc,bm,cdsbp,cc,dacl,dico,gc,ic,lc,lpl,mc,ss,sc,sg
L540,Class,UnexpectedPropertySetTypeException,org.apache.poi.hpsf.UnexpectedPropertySetTypeException,L12695,L103,src/java/org/apache/poi/hpsf/UnexpectedPropertySetTypeException.java,73,1,97,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,4,2,4,8,0.2,0.375,12,12,1,4,0.375,12,1,1,0,0,1,20,25,1,1,0,0,4,0,4,0,9,4,0,9,0,20,25,1,1,0,0,4,0,4,0,9,4,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L13245,Class,Variant,org.apache.poi.hpsf.Variant,L12695,L103,src/java/org/apache/poi/hpsf/Variant.java,75,1,341,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.785408,183,183,1,0,0.785408,183,0,0,0,0,0,50,267,47,0,47,0,0,47,0,0,0,0,47,0,0,50,267,47,0,47,0,0,47,0,0,0,0,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L13339,Class,PropertyIDMap,org.apache.poi.hpsf.wellknown.PropertyIDMap,L13335,L103,src/java/org/apache/poi/hpsf/wellknown/PropertyIDMap.java,82,1,234,2,0.579545,2,4,4,0.24183,0.345794,37,37,2,1,1,8,0,3,2,0,6,0.714286,0.275168,41,41,5,2,0.275168,41,0,0,0,0,0,108,153,35,2,35,2,6,33,6,0,6,48,33,6,0,108,153,35,2,35,2,6,33,6,0,6,48,33,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2673,Class,BiffViewer,org.apache.poi.hssf.dev.BiffViewer,L2666,L103,src/java/org/apache/poi/hssf/dev/BiffViewer.java,79,1,713,2,0.60662,41,3369,227,0.546457,0.559653,347,258,1,5,5,119,92,0,0,95,104,1.0,0.124764,66,53,6,0,0.124764,66,0,0,0,0,0,463,635,2,0,2,0,9,0,5,1,9,265,0,5,1,463,635,2,0,2,0,9,0,5,1,9,265,0,5,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
L1002,Class,BOFRecord,org.apache.poi.hssf.record.BOFRecord,L4372,L103,src/java/org/apache/poi/hssf/record/BOFRecord.java,70,1,361,2,0.177874,1,1,1,0.0376712,0.0740741,11,10,1,1,1,22,3,8,6,8,29,0.8,0.464567,118,114,16,4,0.464567,118,1,1,0,0,1,136,292,21,9,17,8,21,11,19,6,31,43,12,28,6,136,292,21,9,17,8,21,11,19,6,31,43,12,28,6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L2416,Class,BackupRecord,org.apache.poi.hssf.record.BackupRecord,L4372,L103,src/java/org/apache/poi/hssf/record/BackupRecord.java,69,1,170,2,0.26875,1,1,1,0.0980392,0.15,10,9,1,1,1,12,3,5,5,6,17,0.5,0.364583,35,33,5,5,0.364583,35,1,1,0,0,1,61,102,6,4,2,3,11,1,9,1,21,18,2,18,1,61,102,6,4,2,3,11,1,9,1,21,18,2,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1236,Class,BlankRecord,org.apache.poi.hssf.record.BlankRecord,L4372,L103,src/java/org/apache/poi/hssf/record/BlankRecord.java,73,1,347,2,0.477002,5,25,6,0.283636,0.434286,78,76,3,1,1,43,4,4,5,8,30,0.571429,0.281633,69,69,12,9,0.281633,69,1,2,0,0,2,176,275,8,6,4,5,22,1,20,3,32,63,2,29,3,176,275,8,6,4,5,22,1,20,3,32,63,2,29,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2906,Class,BookBoolRecord,org.apache.poi.hssf.record.BookBoolRecord,L4372,L103,src/java/org/apache/poi/hssf/record/BookBoolRecord.java,69,1,170,2,0.27044,1,1,1,0.0980392,0.15,10,9,1,1,1,12,3,3,2,6,17,0.5,0.357895,34,33,5,5,0.357895,34,1,1,0,0,1,61,102,6,4,2,3,11,1,9,1,21,18,2,18,1,61,102,6,4,2,3,11,1,9,1,21,18,2,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1259,Class,BoolErrRecord,org.apache.poi.hssf.record.BoolErrRecord,L4372,L103,src/java/org/apache/poi/hssf/record/BoolErrRecord.java,72,1,411,2,0.385144,5,25,6,0.229412,0.35023,78,76,3,1,1,51,4,3,7,8,36,0.481481,0.272425,82,82,13,14,0.272425,82,1,2,0,0,2,219,340,10,8,6,7,28,1,26,5,38,78,2,35,5,219,340,10,8,6,7,28,1,26,5,38,78,2,35,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1013,Class,BoundSheetRecord,org.apache.poi.hssf.record.BoundSheetRecord,L4372,L103,src/java/org/apache/poi/hssf/record/BoundSheetRecord.java,71,1,286,2,0.298667,4,4,4,0.0740741,0.12931,16,15,1,1,1,20,4,5,7,10,29,0.722222,0.393782,76,74,13,5,0.393782,76,1,1,0,0,1,117,216,10,8,6,7,19,1,17,5,29,38,2,26,5,117,216,10,8,6,7,19,1,17,5,29,38,2,26,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2978,Class,CalcCountRecord,org.apache.poi.hssf.record.CalcCountRecord,L4372,L103,src/java/org/apache/poi/hssf/record/CalcCountRecord.java,73,1,172,2,0.27044,1,1,1,0.1,0.152542,10,9,1,1,1,12,3,3,2,6,17,0.5,0.375,36,36,5,5,0.375,36,1,1,0,0,1,60,100,6,4,2,3,11,1,9,1,21,18,2,18,1,60,100,6,4,2,3,11,1,9,1,21,18,2,18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2971,Class,CalcModeRecord,org.apache.poi.hssf.record.CalcModeRecord,L4372,L103,src/java/org/apache/poi/hssf/record/CalcModeRecord.java,71,1,197,2,0.255952,1,1,1,0.0787402,0.145161,10,9,1,1,1,12,3,3,2,6,17,0.5,0.452174,52,52,5,5,0.452174,52,1,1,0,0,1,63,127,9,4,5,3,11,4,9,1,21,18,5,18,1,63,127,9,4,5,3,11,4,9,1,21,18,5,18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1180,Interface,CellValueRecordInterface,org.apache.poi.hssf.record.CellValueRecordInterface,L4372,L103,src/java/org/apache/poi/hssf/record/CellValueRecordInterface.java,75,1,139,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,9,0,12,37,0,9,0.8,0.8,48,48,8,2,0.8,48,0,0,7,7,0,12,65,0,3,0,3,9,0,9,3,9,0,0,9,3,12,65,0,3,0,3,9,0,9,3,9,0,0,9,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L2804,Class,CodepageRecord,org.apache.poi.hssf.record.CodepageRecord,L4372,L103,src/java/org/apache/poi/hssf/record/CodepageRecord.java,68,1,179,2,0.260606,1,1,1,0.0892857,0.147541,10,9,1,1,1,12,3,3,2,6,17,0.5,0.398058,41,39,5,5,0.398058,41,1,1,0,0,1,62,112,7,4,3,3,11,2,9,1,21,18,3,18,1,62,112,7,4,3,3,11,2,9,1,21,18,3,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3153,Class,ColumnInfoRecord,org.apache.poi.hssf.record.ColumnInfoRecord,L4372,L103,src/java/org/apache/poi/hssf/record/ColumnInfoRecord.java,74,1,358,2,0.281437,4,4,4,0.0631579,0.116438,18,17,1,1,1,26,4,3,4,9,34,0.833333,0.402439,99,98,20,4,0.402439,99,1,1,0,0,1,147,285,14,11,10,10,25,1,23,8,35,49,2,32,8,147,285,14,11,10,10,25,1,23,8,35,49,2,32,8,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L3123,Class,ContinueRecord,org.apache.poi.hssf.record.ContinueRecord,L4372,L103,src/java/org/apache/poi/hssf/record/ContinueRecord.java,71,1,270,2,0.121037,1,1,1,0.05,0.0918367,10,9,4,1,1,17,3,5,1,5,18,0.818182,0.434286,76,66,9,2,0.434286,76,1,1,0,0,1,99,200,6,3,2,2,13,1,10,1,23,47,2,19,1,99,200,6,3,2,2,13,1,10,1,23,47,2,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2944,Class,CountryRecord,org.apache.poi.hssf.record.CountryRecord,L4372,L103,src/java/org/apache/poi/hssf/record/CountryRecord.java,70,1,200,2,0.288372,1,1,1,0.0916031,0.150685,12,11,1,1,1,14,3,3,2,6,19,0.583333,0.383333,46,45,7,5,0.383333,46,1,1,0,0,1,74,131,7,5,3,4,13,1,11,2,23,23,2,20,2,74,131,7,5,3,4,13,1,11,2,23,23,2,20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3107,Class,DBCellRecord,org.apache.poi.hssf.record.DBCellRecord,L4372,L103,src/java/org/apache/poi/hssf/record/DBCellRecord.java,70,1,241,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,21,3,3,2,7,22,0.571429,0.296774,46,46,8,6,0.296774,46,1,1,0,0,1,109,172,7,6,3,5,15,1,13,1,25,43,2,22,1,109,172,7,6,3,5,15,1,13,1,25,43,2,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2811,Class,DSFRecord,org.apache.poi.hssf.record.DSFRecord,L4372,L103,src/java/org/apache/poi/hssf/record/DSFRecord.java,69,1,168,2,0.26875,1,1,1,0.1,0.15,10,9,1,1,1,12,3,3,2,6,17,0.5,0.344086,32,31,5,5,0.344086,32,1,1,0,0,1,61,100,6,4,2,3,11,1,9,1,21,18,2,18,1,61,100,6,4,2,3,11,1,9,1,21,18,2,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2885,Class,DateWindow1904Record,org.apache.poi.hssf.record.DateWindow1904Record,L4372,L103,src/java/org/apache/poi/hssf/record/DateWindow1904Record.java,69,1,169,2,0.26875,1,1,1,0.0990099,0.147541,10,9,1,1,1,12,3,3,2,6,17,0.5,0.347368,33,31,5,5,0.347368,33,1,1,0,0,1,62,101,6,4,2,3,11,1,9,1,21,18,2,18,1,62,101,6,4,2,3,11,1,9,1,21,18,2,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3080,Class,DefaultColWidthRecord,org.apache.poi.hssf.record.DefaultColWidthRecord,L4372,L103,src/java/org/apache/poi/hssf/record/DefaultColWidthRecord.java,69,1,168,2,0.27044,1,1,1,0.1,0.15,10,9,1,1,1,12,3,3,5,6,17,0.5,0.336957,31,31,5,5,0.336957,31,1,1,0,0,1,61,100,6,4,2,3,11,1,9,1,21,18,2,18,1,61,100,6,4,2,3,11,1,9,1,21,18,2,18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3041,Class,DefaultRowHeightRecord,org.apache.poi.hssf.record.DefaultRowHeightRecord,L4372,L103,src/java/org/apache/poi/hssf/record/DefaultRowHeightRecord.java,69,1,193,2,0.28972,1,1,1,0.096,0.150685,12,11,1,1,1,14,3,3,4,6,19,0.583333,0.345133,39,39,7,5,0.345133,39,1,1,0,0,1,74,125,7,5,3,4,13,1,11,2,23,23,2,20,2,74,125,7,5,3,4,13,1,11,2,23,23,2,20,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2999,Class,DeltaRecord,org.apache.poi.hssf.record.DeltaRecord,L4372,L103,src/java/org/apache/poi/hssf/record/DeltaRecord.java,68,1,170,2,0.246835,1,1,1,0.0970874,0.15,10,9,1,1,1,12,3,3,2,7,18,0.5,0.351064,33,32,5,5,0.351064,33,1,1,0,0,1,61,103,7,4,3,3,11,2,9,1,21,18,3,18,1,61,103,7,4,3,3,11,2,9,1,21,18,3,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3087,Class,DimensionsRecord,org.apache.poi.hssf.record.DimensionsRecord,L4372,L103,src/java/org/apache/poi/hssf/record/DimensionsRecord.java,69,1,247,2,0.283379,2,2,2,0.0726257,0.116505,13,12,1,1,1,18,3,3,5,8,25,0.6875,0.354037,57,55,11,5,0.354037,57,1,1,0,0,1,104,179,10,7,6,6,17,1,15,4,27,36,2,24,4,104,179,10,7,6,6,17,1,15,4,27,36,2,24,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L2595,Class,EOFRecord,org.apache.poi.hssf.record.EOFRecord,L4372,L103,src/java/org/apache/poi/hssf/record/EOFRecord.java,70,1,144,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,10,3,5,3,5,14,0.375,0.342466,25,24,3,5,0.342466,25,1,1,0,0,1,48,75,5,3,1,2,9,1,7,0,19,13,2,16,0,48,75,5,3,1,2,9,1,7,0,19,13,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2953,Class,ExtSSTRecord,org.apache.poi.hssf.record.ExtSSTRecord,L4372,L103,src/java/org/apache/poi/hssf/record/ExtSSTRecord.java,75,1,214,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,18,4,3,2,10,24,0.230769,0.221374,29,28,3,10,0.221374,29,1,1,0,0,1,102,140,7,6,3,5,14,1,12,1,24,41,2,21,1,102,140,7,6,3,5,14,1,12,1,24,41,2,21,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L1201,Class,ExtendedFormatRecord,org.apache.poi.hssf.record.ExtendedFormatRecord,L4372,L103,src/java/org/apache/poi/hssf/record/ExtendedFormatRecord.java,77,1,1878,2,0.431574,28,43,43,0.0677026,0.180207,122,122,1,2,1,98,4,6,43,14,109,0.957447,0.575454,919,911,90,4,0.575454,919,1,1,0,0,1,678,1802,93,38,89,37,95,46,93,43,105,163,47,102,43,678,1802,93,38,89,37,95,46,93,43,105,163,47,102,43,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2825,Class,FnGroupCountRecord,org.apache.poi.hssf.record.FnGroupCountRecord,L4372,L103,src/java/org/apache/poi/hssf/record/FnGroupCountRecord.java,69,1,176,2,0.245283,1,1,1,0.0925926,0.147541,10,9,1,1,1,12,3,3,2,6,17,0.5,0.373737,37,36,5,5,0.373737,37,1,1,0,0,1,62,108,7,4,3,3,11,2,9,1,21,18,3,18,1,62,108,7,4,3,3,11,2,9,1,21,18,3,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1832,Class,FontRecord,org.apache.poi.hssf.record.FontRecord,L4372,L103,src/java/org/apache/poi/hssf/record/FontRecord.java,70,1,594,2,0.287794,19,19,19,0.0571429,0.119048,30,30,1,2,2,40,5,5,20,11,48,0.861111,0.464135,220,203,31,5,0.464135,220,1,1,0,0,1,254,525,28,13,24,12,37,9,35,14,47,82,10,44,14,254,525,28,13,24,12,37,9,35,14,47,82,10,44,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L3057,Class,FooterRecord,org.apache.poi.hssf.record.FooterRecord,L4372,L103,src/java/org/apache/poi/hssf/record/FooterRecord.java,70,1,221,2,0.293233,1,3,1,0.118421,0.188889,18,17,1,1,1,18,4,3,2,7,20,0.583333,0.363636,52,47,7,5,0.363636,52,1,1,0,0,1,91,152,7,5,3,4,13,1,11,2,23,31,2,20,2,91,152,7,5,3,4,13,1,11,2,23,31,2,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2917,Class,FormatRecord,org.apache.poi.hssf.record.FormatRecord,L4372,L103,src/java/org/apache/poi/hssf/record/FormatRecord.java,70,1,240,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,16,4,3,2,8,23,0.642857,0.393548,61,59,9,5,0.393548,61,1,1,0,0,1,94,171,9,6,5,5,15,1,13,3,25,31,2,22,3,94,171,9,6,5,5,15,1,13,3,25,31,2,22,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L1247,Class,FormulaRecord,org.apache.poi.hssf.record.FormulaRecord,L4372,L103,src/java/org/apache/poi/hssf/record/FormulaRecord.java,76,1,508,2,0.318907,5,25,6,0.180139,0.281481,78,76,3,1,1,61,5,5,7,14,49,0.516129,0.275401,103,90,16,15,0.275401,103,1,2,0,0,2,271,433,15,13,11,12,35,2,30,6,45,106,3,39,6,271,433,15,13,11,12,35,2,30,6,45,106,3,39,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L3027,Class,GridsetRecord,org.apache.poi.hssf.record.GridsetRecord,L4372,L103,src/java/org/apache/poi/hssf/record/GridsetRecord.java,72,1,179,2,0.339286,2,3,2,0.194444,0.292308,21,19,1,1,1,13,3,4,5,6,17,0.5,0.349515,36,36,5,5,0.349515,36,1,1,0,0,1,67,108,6,4,2,3,11,2,9,1,21,20,3,18,1,67,108,6,4,2,3,11,2,9,1,21,20,3,18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3034,Class,GutsRecord,org.apache.poi.hssf.record.GutsRecord,L4372,L103,src/java/org/apache/poi/hssf/record/GutsRecord.java,68,1,249,2,0.530864,4,4,4,0.142857,0.255102,26,25,1,1,1,18,3,3,2,6,23,0.6875,0.4,66,62,11,5,0.4,66,1,1,0,0,1,99,182,9,7,5,6,17,1,15,4,27,33,2,24,4,99,182,9,7,5,6,17,1,15,4,27,33,2,24,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L3064,Class,HCenterRecord,org.apache.poi.hssf.record.HCenterRecord,L4372,L103,src/java/org/apache/poi/hssf/record/HCenterRecord.java,68,1,173,2,0.335294,2,3,2,0.198113,0.292308,21,19,1,1,1,13,3,3,2,6,17,0.5,0.309278,30,30,5,5,0.309278,30,1,1,0,0,1,67,106,6,4,2,3,11,1,9,1,21,20,2,18,1,67,106,6,4,2,3,11,1,9,1,21,20,2,18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3050,Class,HeaderRecord,org.apache.poi.hssf.record.HeaderRecord,L4372,L103,src/java/org/apache/poi/hssf/record/HeaderRecord.java,70,1,223,2,0.295455,1,3,1,0.123377,0.186813,19,17,1,1,1,18,4,3,2,7,20,0.583333,0.361111,52,47,7,5,0.361111,52,1,1,0,0,1,92,154,7,5,3,4,13,1,11,2,23,32,2,20,2,92,154,7,5,3,4,13,1,11,2,23,32,2,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2878,Class,HideObjRecord,org.apache.poi.hssf.record.HideObjRecord,L4372,L103,src/java/org/apache/poi/hssf/record/HideObjRecord.java,68,1,178,2,0.254438,1,1,1,0.0900901,0.142857,10,9,1,1,1,12,3,3,2,6,17,0.5,0.378641,39,38,5,5,0.378641,39,1,1,0,0,1,64,111,9,4,5,3,11,4,9,1,21,18,5,18,1,64,111,9,4,5,3,11,4,9,1,21,18,5,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2964,Class,IndexRecord,org.apache.poi.hssf.record.IndexRecord,L4372,L103,src/java/org/apache/poi/hssf/record/IndexRecord.java,71,1,228,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,23,4,3,3,13,30,0.1875,0.203947,31,24,3,13,0.203947,31,1,1,0,0,1,121,158,11,7,7,6,17,7,15,3,27,48,8,24,3,121,158,11,7,7,6,17,7,15,3,27,48,8,24,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2790,Class,InterfaceEndRecord,org.apache.poi.hssf.record.InterfaceEndRecord,L4372,L103,src/java/org/apache/poi/hssf/record/InterfaceEndRecord.java,69,1,143,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,10,3,3,2,5,14,0.375,0.333333,24,23,3,5,0.333333,24,1,1,0,0,1,48,75,5,3,1,2,9,1,7,0,19,13,2,16,0,48,75,5,3,1,2,9,1,7,0,19,13,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2776,Class,InterfaceHdrRecord,org.apache.poi.hssf.record.InterfaceHdrRecord,L4372,L103,src/java/org/apache/poi/hssf/record/InterfaceHdrRecord.java,68,1,177,2,0.260606,1,1,1,0.0909091,0.147541,10,9,1,1,1,12,3,3,2,6,17,0.5,0.386139,39,37,5,5,0.386139,39,1,1,0,0,1,62,110,7,4,3,3,11,2,9,1,21,18,3,18,1,62,110,7,4,3,3,11,2,9,1,21,18,3,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2992,Class,IterationRecord,org.apache.poi.hssf.record.IterationRecord,L4372,L103,src/java/org/apache/poi/hssf/record/IterationRecord.java,71,1,177,2,0.331325,2,3,2,0.196262,0.292308,21,19,1,1,1,13,3,3,2,6,17,0.5,0.336634,34,34,5,5,0.336634,34,1,1,0,0,1,67,107,6,4,2,3,11,1,9,1,21,20,2,18,1,67,107,6,4,2,3,11,1,9,1,21,20,2,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3128,Class,LabelRecord,org.apache.poi.hssf.record.LabelRecord,L4372,L103,src/java/org/apache/poi/hssf/record/LabelRecord.java,75,1,313,2,0.383784,1,8,2,0.150628,0.264706,36,36,5,1,1,34,5,3,2,8,29,0.6,0.35514,76,76,12,8,0.35514,76,1,2,0,0,2,138,239,11,7,7,6,21,1,19,3,31,37,2,28,3,138,239,11,7,7,6,21,1,19,3,31,37,2,28,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
