ID,Type,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug
L7776,Class,ToggleBreakpointAdapter,com.redhat.ceylon.eclipse.code.editor.ToggleBreakpointAdapter,L6896,L103,plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/ToggleBreakpointAdapter.java,32,1,195,2,0.127168,1,6,2,0.134146,0.167939,22,22,8,4,3,34,1,2,2,1,14,0.0769231,0.10219,14,12,1,12,0.108844,16,0,0,0,0,0,123,154,1,0,1,0,13,0,12,1,13,67,0,12,1,131,164,1,0,1,0,14,0,13,1,14,71,0,13,1,1
L10759,Class,ToggleBreakpointAdapter$1,com.redhat.ceylon.eclipse.code.editor.ToggleBreakpointAdapter$1,L10756,L103,plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/ToggleBreakpointAdapter.java,62,61,73,14,0.0,0,0,0,0.0,0.0,0,0,1,1,1,2,1,0,0,3,4,0.0,0.166667,2,0,0,2,0.166667,2,0,0,0,0,0,10,12,0,0,0,0,1,0,1,0,1,4,0,1,0,10,12,0,0,0,0,1,0,1,0,1,4,0,1,0,0
L133029,Class,GeoPointValuesSource,org.elasticsearch.search.aggregations.support.geopoints.GeoPointValuesSource,L138944,L103,src/main/java/org/elasticsearch/search/aggregations/support/geopoints/GeoPointValuesSource.java,29,1,51,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,6,7,5,3,7,0.2,0.15,3,3,1,4,0.15,3,1,1,0,0,1,17,23,1,0,1,0,4,0,4,0,4,4,0,4,0,17,23,1,0,1,0,4,0,4,0,4,4,0,4,0,0
L9516,Class,ClientEndpoint,com.hazelcast.client.ClientEndpoint,L128,L103,hazelcast/src/main/java/com/hazelcast/client/ClientEndpoint.java,46,1,251,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,44,20,66,81,23,46,0.0,0.0,0,0,0,18,0.0,0,2,2,0,0,1,171,197,10,8,10,8,23,0,17,4,23,79,0,17,4,180,206,10,8,10,8,25,0,19,4,25,82,0,19,4,6
L14371,Class,ClientEndpoint$1,com.hazelcast.client.ClientEndpoint$1,L14364,L103,hazelcast/src/main/java/com/hazelcast/client/ClientEndpoint.java,155,50,161,10,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,3,0,0,2,3,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,0
L14384,Class,ClientEndpoint$2,com.hazelcast.client.ClientEndpoint$2,L14380,L103,hazelcast/src/main/java/com/hazelcast/client/ClientEndpoint.java,165,50,170,10,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,3,0,0,2,3,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L105314,Class,SubProcessTestRunner$BreakpointDispatcher,org.neo4j.test.subprocess.SubProcessTestRunner$BreakpointDispatcher,L105251,L103,community/kernel/src/test/java/org/neo4j/test/subprocess/SubProcessTestRunner.java,236,5,290,6,0.0,0,0,0,0.0,0.0,0,0,1,6,5,10,9,1,2,3,5,0.0,0.0754717,4,0,0,1,0.0754717,4,2,2,0,0,1,49,55,10,0,1,0,2,0,0,0,22,24,2,15,1,49,55,10,0,1,0,2,0,0,0,22,24,2,15,1,0
L31229,Class,ChannelFlushPromiseNotifier$DefaultFlushCheckpoint,io.netty.channel.ChannelFlushPromiseNotifier$DefaultFlushCheckpoint,L19099,L103,transport/src/main/java/io/netty/channel/ChannelFlushPromiseNotifier.java,219,5,242,6,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,2,1,1,0,4,0.0,0.0,0,0,0,1,0.0,0,1,1,0,0,1,20,24,2,0,2,0,4,0,0,0,4,5,0,0,0,20,24,2,0,2,0,4,0,0,0,4,5,0,0,0,0
L31206,Class,ChannelFlushPromiseNotifier$FlushCheckpoint,io.netty.channel.ChannelFlushPromiseNotifier$FlushCheckpoint,L19099,L103,transport/src/main/java/io/netty/channel/ChannelFlushPromiseNotifier.java,213,5,217,6,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,3,4,0,3,0.0,0.0,0,0,0,1,0.0,0,0,0,2,4,0,5,5,0,0,0,0,3,0,0,0,3,0,0,0,0,5,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0
L40012,Class,OCheckpointEndRecord,com.orientechnologies.orient.core.storage.impl.local.paginated.wal.OCheckpointEndRecord,L40633,L103,core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OCheckpointEndRecord.java,22,1,72,2,0.0,0,0,0,0.0,0.0,0,0,6,1,1,12,2,3,2,0,9,0.1,0.0888889,4,4,1,9,0.0888889,4,1,1,0,0,1,41,51,1,1,1,1,9,0,9,1,9,12,0,9,1,41,51,1,1,1,1,9,0,9,1,9,12,0,9,1,0
L40006,Class,OFullCheckpointStartRecord,com.orientechnologies.orient.core.storage.impl.local.paginated.wal.OFullCheckpointStartRecord,L40633,L103,core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OFullCheckpointStartRecord.java,22,1,55,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,9,2,4,3,3,9,0.142857,0.125,4,4,1,6,0.125,4,2,2,0,0,1,28,34,2,2,1,1,6,0,6,1,16,9,0,14,1,28,34,2,2,1,1,6,0,6,1,16,9,0,14,1,0
L40016,Class,OFuzzyCheckpointEndRecord,com.orientechnologies.orient.core.storage.impl.local.paginated.wal.OFuzzyCheckpointEndRecord,L40633,L103,core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OFuzzyCheckpointEndRecord.java,23,1,73,2,0.0,0,0,0,0.0,0.0,0,0,6,1,1,12,2,3,2,0,9,0.1,0.0888889,4,4,1,9,0.0888889,4,1,1,0,0,1,41,51,1,1,1,1,9,0,9,1,9,12,0,9,1,41,51,1,1,1,1,9,0,9,1,9,12,0,9,1,0
L39994,Class,OFuzzyCheckpointStartRecord,com.orientechnologies.orient.core.storage.impl.local.paginated.wal.OFuzzyCheckpointStartRecord,L40633,L103,core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OFuzzyCheckpointStartRecord.java,23,1,56,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,9,2,4,8,3,9,0.142857,0.125,4,4,1,6,0.125,4,2,2,0,0,1,28,34,2,2,1,1,6,0,6,1,16,9,0,14,1,28,34,2,2,1,1,6,0,6,1,16,9,0,14,1,0
L7642,Class,StandardTimepoint,com.thinkaurelius.titan.diskstorage.util.time.StandardTimepoint,L9904,L103,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/time/StandardTimepoint.java,11,1,108,2,0.0,0,0,0,0.0,0.0,0,0,7,2,1,18,3,7,8,0,13,0.153846,0.176471,15,12,2,11,0.176471,15,1,1,0,0,1,70,98,2,4,2,4,13,0,12,0,13,28,0,12,0,70,98,2,4,2,4,13,0,12,0,13,28,0,12,0,0
L383,Interface,Endpoint<E extends Exchange>,org.apache.camel.Endpoint,L106,L103,camel-core/src/main/java/org/apache/camel/Endpoint.java,28,1,92,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,9,6,102,48,0,9,1.0,0.828125,53,53,10,0,0.828125,53,0,0,1,26,0,11,65,0,2,0,2,9,0,9,0,9,0,0,9,0,11,65,0,2,0,2,9,0,9,0,9,0,0,9,0,0
L12022,Annotation,EndpointInject,org.apache.camel.EndpointInject,L106,L103,camel-core/src/main/java/org/apache/camel/EndpointInject.java,33,1,38,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,3,1,0,2,1.0,0.571429,8,8,1,0,0.571429,8,0,0,0,0,0,6,6,0,0,0,0,2,0,0,0,2,0,0,0,0,6,6,0,0,0,0,2,0,0,0,2,0,0,0,0,0
L3911,Class,NoSuchEndpointException,org.apache.camel.NoSuchEndpointException,L106,L103,camel-core/src/main/java/org/apache/camel/NoSuchEndpointException.java,28,1,40,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,2,2,1,3,0.333333,0.352941,6,6,1,2,0.352941,6,1,1,0,0,1,11,13,3,1,2,1,2,0,2,0,6,3,0,6,0,11,13,3,1,2,1,2,0,2,0,6,3,0,6,0,0
L12563,Class,ResolveEndpointFailedException,org.apache.camel.ResolveEndpointFailedException,L106,L103,camel-core/src/main/java/org/apache/camel/ResolveEndpointFailedException.java,25,1,36,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,1,1,3,0.333333,0.333333,5,5,1,2,0.333333,5,1,1,0,0,1,10,12,2,1,1,1,2,0,2,0,6,3,0,6,0,10,12,2,1,1,1,2,0,2,0,6,3,0,6,0,0
L6229,Class,CxfEndpoint,org.apache.camel.component.cxf.CxfEndpoint,L6137,L103,components/camel-cxf/src/main/java/org/apache/camel/component/cxf/CxfEndpoint.java,34,1,97,2,0.0,0,0,0,0.0,0.0,0,0,4,1,1,14,10,3,5,7,20,0.0714286,0.0909091,5,5,1,13,0.0909091,5,2,2,0,0,1,50,64,8,9,4,4,13,0,13,2,28,17,0,26,3,50,64,8,9,4,4,13,0,13,2,28,17,0,26,3,0
L6384,Class,CxfInvokeEndpoint,org.apache.camel.component.cxf.CxfInvokeEndpoint,L6137,L103,components/camel-cxf/src/main/java/org/apache/camel/component/cxf/CxfInvokeEndpoint.java,34,1,97,2,0.0,0,0,0,0.0,0.0,0,0,5,1,1,14,10,3,5,7,20,0.0714286,0.0909091,5,5,1,13,0.0909091,5,2,2,0,0,1,50,64,8,9,4,4,13,0,13,2,28,17,0,26,3,50,64,8,9,4,4,13,0,13,2,28,17,0,26,3,0
L3972,Class,DirectEndpoint<E extends Exchange>,org.apache.camel.component.direct.DirectEndpoint,L3937,L103,camel-core/src/main/java/org/apache/camel/component/direct/DirectEndpoint.java,40,1,106,2,0.0,0,0,0,0.0,0.0,0,0,6,2,2,10,9,3,2,5,13,0.125,0.191489,9,7,1,7,0.145161,9,2,2,0,0,1,38,50,7,5,3,0,8,0,7,1,23,11,0,20,2,53,67,14,9,3,0,11,0,10,1,49,18,0,41,3,0
L4130,Class,FileEndpoint,org.apache.camel.component.file.FileEndpoint,L4095,L103,camel-core/src/main/java/org/apache/camel/component/file/FileEndpoint.java,32,1,106,2,0.0,0,0,0,0.0,0.0,0,0,4,1,1,11,10,3,4,6,15,0.777778,0.449275,31,31,7,2,0.449275,31,3,3,0,0,1,38,75,7,7,2,1,9,0,8,1,29,15,0,24,3,38,75,7,7,2,1,9,0,8,1,29,15,0,24,3,1
L7161,Class,HttpEndpoint,org.apache.camel.component.http.HttpEndpoint,L7024,L103,components/camel-http/src/main/java/org/apache/camel/component/http/HttpEndpoint.java,37,1,106,2,0.0,0,0,0,0.0,0.0,0,0,6,2,2,16,9,6,8,7,20,0.0769231,0.0819672,5,5,1,12,0.0819672,5,2,2,0,0,1,56,70,7,9,3,4,13,0,12,1,28,21,0,25,2,56,70,7,9,3,4,13,0,12,1,28,21,0,25,2,0
L8016,Class,CamelJbiEndpoint,org.apache.camel.component.jbi.CamelJbiEndpoint,L7971,L103,components/camel-jbi/src/main/java/org/apache/camel/component/jbi/CamelJbiEndpoint.java,32,1,66,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,6,5,2,2,4,8,0.333333,0.222222,8,5,1,2,0.222222,8,0,0,0,0,0,28,35,5,0,5,0,4,0,2,0,4,11,0,2,0,28,35,5,0,5,0,4,0,2,0,4,11,0,2,0,0
L8056,Class,JbiEndpoint,org.apache.camel.component.jbi.JbiEndpoint,L7971,L103,components/camel-jbi/src/main/java/org/apache/camel/component/jbi/JbiEndpoint.java,34,1,87,2,0.0,0,0,0,0.0,0.0,0,0,4,0,0,6,11,3,1,5,11,0.142857,0.16129,5,5,1,6,0.204082,10,2,2,0,0,1,26,34,6,6,2,1,6,0,6,0,21,8,0,19,1,39,54,14,10,3,1,9,0,7,0,49,12,0,40,2,0
L8422,Class,EndpointMessageListener<E extends Exchange>,org.apache.camel.component.jms.EndpointMessageListener,L8367,L103,components/camel-jms/src/main/java/org/apache/camel/component/jms/EndpointMessageListener.java,35,1,81,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,8,6,1,1,4,9,0.5,0.266667,12,12,3,3,0.266667,12,0,0,0,0,0,33,47,4,1,4,1,5,0,5,1,5,13,0,5,1,33,47,4,1,4,1,5,0,5,1,5,13,0,5,1,0
L6087,Class,JmsEndpoint,org.apache.camel.component.jms.JmsEndpoint,L8367,L103,components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsEndpoint.java,33,1,146,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,19,11,12,13,9,25,0.375,0.257426,26,26,6,10,0.257426,26,2,2,0,0,1,75,114,9,9,5,4,16,0,15,2,31,32,0,28,3,75,114,9,9,5,4,16,0,15,2,31,32,0,28,3,0
L4990,Class,JMXEndpoint,org.apache.camel.component.jmx.JMXEndpoint,L4961,L103,camel-core/src/main/java/org/apache/camel/component/jmx/JMXEndpoint.java,36,1,162,2,0.0,0,0,0,0.0,0.0,0,0,4,1,1,20,8,2,2,4,22,0.166667,0.158416,16,16,3,15,0.158416,16,2,2,0,0,1,85,127,14,11,10,6,18,0,17,6,33,35,0,30,7,85,127,14,11,10,6,18,0,17,6,33,35,0,30,7,0
L9969,Class,MailEndpoint,org.apache.camel.component.mail.MailEndpoint,L9923,L103,components/camel-mail/src/main/java/org/apache/camel/component/mail/MailEndpoint.java,32,1,114,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,14,13,8,10,11,22,0.416667,0.28,21,21,5,7,0.28,21,3,3,0,0,1,54,83,7,8,2,2,11,0,11,1,31,25,0,27,3,54,83,7,8,2,2,11,0,11,1,31,25,0,27,3,0
L10471,Class,MinaEndpoint,org.apache.camel.component.mina.MinaEndpoint,L10420,L103,components/camel-mina/src/main/java/org/apache/camel/component/mina/MinaEndpoint.java,38,1,93,2,0.0,0,0,0,0.0,0.0,0,0,4,0,0,10,11,4,7,7,17,0.181818,0.125,6,5,2,9,0.125,6,2,2,0,0,1,42,56,8,9,4,4,10,0,10,0,25,16,0,23,1,42,56,8,9,4,4,10,0,10,0,25,16,0,23,1,0
L2667,Class,MockEndpoint,org.apache.camel.component.mock.MockEndpoint,L5135,L103,camel-core/src/main/java/org/apache/camel/component/mock/MockEndpoint.java,46,1,367,2,0.0,0,0,0,0.0,0.0,0,0,6,3,2,56,10,39,54,6,38,0.448276,0.231373,59,57,13,16,0.210714,59,2,2,0,0,1,196,293,13,11,9,6,32,0,28,1,47,89,0,41,2,221,322,18,12,9,6,36,0,32,1,78,103,0,66,2,0
L5420,Class,PojoEndpoint,org.apache.camel.component.pojo.PojoEndpoint,L5404,L103,camel-core/src/main/java/org/apache/camel/component/pojo/PojoEndpoint.java,37,1,101,2,0.0,0,0,0,0.0,0.0,0,0,5,1,1,12,12,5,4,10,18,0.222222,0.192982,11,11,2,7,0.177419,11,2,2,0,0,1,46,60,5,6,1,1,8,0,8,1,23,18,0,21,2,51,65,9,7,1,1,9,0,9,1,35,21,0,31,2,0
L5630,Class,TimerEndpoint,org.apache.camel.component.pojo.timer.TimerEndpoint,L5602,L103,camel-core/src/main/java/org/apache/camel/component/pojo/timer/TimerEndpoint.java,38,1,125,2,0.0,0,0,0,0.0,0.0,0,0,6,0,0,17,11,2,4,8,25,0.0555556,0.084507,6,5,1,17,0.084507,6,2,2,0,0,1,65,88,11,10,7,5,17,0,17,5,32,22,0,30,6,65,88,11,10,7,5,17,0,17,5,32,22,0,30,6,0
L5809,Class,ProcessorEndpoint,org.apache.camel.component.processor.ProcessorEndpoint,L5805,L103,camel-core/src/main/java/org/apache/camel/component/processor/ProcessorEndpoint.java,36,1,80,2,0.0,0,0,0,0.0,0.0,0,0,5,0,0,8,10,2,3,5,13,0.142857,0.157895,6,5,1,6,0.146341,6,2,2,0,0,1,32,42,6,7,2,2,8,0,6,0,23,11,0,19,1,35,45,10,8,2,2,9,0,7,0,35,12,0,29,1,0
L5835,Class,ProcessorEndpointConsumer,org.apache.camel.component.processor.ProcessorEndpointConsumer,L5805,L103,camel-core/src/main/java/org/apache/camel/component/processor/ProcessorEndpointConsumer.java,27,1,46,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,5,1,1,7,10,0.5,0.15,3,3,1,1,0.15,3,3,4,0,0,1,17,20,7,3,1,0,3,0,1,0,17,6,0,12,1,17,20,7,3,1,0,3,0,1,0,17,6,0,12,1,0
L10654,Class,QuartzEndpoint,org.apache.camel.component.quartz.QuartzEndpoint,L10624,L103,components/camel-quartz/src/main/java/org/apache/camel/component/quartz/QuartzEndpoint.java,44,1,217,2,0.0,0,0,0,0.0,0.0,0,0,5,2,2,39,12,4,7,12,35,0.190476,0.117647,18,14,4,17,0.117647,18,2,2,0,0,1,135,174,11,10,7,5,23,1,20,3,38,61,1,33,4,135,174,11,10,7,5,23,1,20,3,38,61,1,33,4,0
L5901,Class,QueueEndpoint<E extends Exchange>,org.apache.camel.component.queue.QueueEndpoint,L5865,L103,camel-core/src/main/java/org/apache/camel/component/queue/QueueEndpoint.java,36,1,71,2,0.0,0,0,0,0.0,0.0,0,0,4,0,0,6,9,4,3,5,11,0.142857,0.28125,9,7,1,6,0.257143,9,2,2,0,0,1,23,33,5,6,1,1,6,0,6,0,21,7,0,19,1,26,36,9,7,1,1,7,0,7,0,33,8,0,29,1,0
L5934,Class,QueueEndpointConsumer<E extends Exchange>,org.apache.camel.component.queue.QueueEndpointConsumer,L5865,L103,camel-core/src/main/java/org/apache/camel/component/queue/QueueEndpointConsumer.java,30,1,74,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,10,6,1,1,4,9,0.25,0.0697674,3,3,1,3,0.0697674,3,2,3,0,0,2,40,45,6,0,3,0,5,0,3,0,10,16,0,8,0,40,45,6,0,3,0,5,0,3,0,10,16,0,8,0,0
L10901,Class,RmiEndpoint,org.apache.camel.component.rmi.RmiEndpoint,L10868,L103,components/camel-rmi/src/main/java/org/apache/camel/component/rmi/RmiEndpoint.java,37,1,116,2,0.0,0,0,0,0.0,0.0,0,0,4,2,2,21,10,4,5,6,20,0.0714286,0.0441176,3,3,1,13,0.0441176,3,2,2,0,0,1,65,80,8,10,4,5,14,0,13,4,29,26,0,26,5,65,80,8,10,4,5,14,0,13,4,29,26,0,26,5,0
L11133,Class,XmppEndpoint,org.apache.camel.component.xmpp.XmppEndpoint,L11055,L103,components/camel-xmpp/src/main/java/org/apache/camel/component/xmpp/XmppEndpoint.java,39,1,242,2,0.0,0,0,0,0.0,0.0,0,0,5,3,3,44,11,5,10,7,40,0.0909091,0.0867052,15,14,3,30,0.0867052,15,2,2,0,0,1,158,204,17,15,13,10,33,0,32,12,48,59,0,45,13,158,204,17,15,13,10,33,0,32,12,48,59,0,45,13,0
L3985,Class,DefaultEndpoint<E extends Exchange>,org.apache.camel.impl.DefaultEndpoint,L12088,L103,camel-core/src/main/java/org/apache/camel/impl/DefaultEndpoint.java,36,1,155,2,0.0,0,0,0,0.0,0.0,0,0,3,3,3,26,9,39,80,8,23,0.357143,0.172727,19,17,5,9,0.172727,19,1,1,19,25,1,91,120,4,5,4,5,15,0,13,1,19,43,0,17,1,91,120,4,5,4,5,15,0,13,1,19,43,0,17,1,0
L4236,Class,ScheduledPollEndpoint<E extends Exchange>,org.apache.camel.impl.ScheduledPollEndpoint,L12088,L103,camel-core/src/main/java/org/apache/camel/impl/ScheduledPollEndpoint.java,33,1,61,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,5,7,11,3,8,0.25,0.178571,5,5,1,3,0.178571,5,2,2,4,6,1,23,29,5,6,1,1,5,0,3,1,24,8,0,20,2,23,29,5,6,1,1,5,0,3,1,24,8,0,20,2,0
L16717,Class,EndpointFactoryBean,org.apache.camel.spring.EndpointFactoryBean,L16472,L103,components/camel-spring/src/main/java/org/apache/camel/spring/EndpointFactoryBean.java,30,1,95,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,12,4,0,0,2,13,0.272727,0.254237,15,15,3,8,0.254237,15,0,0,0,0,0,44,66,4,5,4,5,11,0,10,4,11,15,0,10,4,44,66,4,5,4,5,11,0,10,4,11,15,0,10,4,0
L446,Interface,Endpoint<E extends Exchange>,org.apache.camel.Endpoint,L106,L103,camel-core/src/main/java/org/apache/camel/Endpoint.java,29,1,103,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,9,7,129,68,0,9,1.0,0.855263,65,65,10,0,0.855263,65,0,0,2,34,0,11,75,0,2,0,2,9,0,9,0,9,0,0,9,0,11,75,0,2,0,2,9,0,9,0,9,0,0,9,0,2
L17014,Annotation,EndpointInject,org.apache.camel.EndpointInject,L106,L103,camel-core/src/main/java/org/apache/camel/EndpointInject.java,38,1,43,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,3,1,0,2,1.0,0.666667,12,12,1,0,0.666667,12,0,0,0,0,0,6,6,0,0,0,0,2,0,0,0,2,0,0,0,0,6,6,0,0,0,0,2,0,0,0,2,0,0,0,0,0
