ID,Type,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug
L4888,Class,PorterStemFilter,org.apache.lucene.analysis.PorterStemFilter,L136,L103,src/java/org/apache/lucene/analysis/PorterStemFilter.java,40,1,58,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,4,1,1,9,11,0.333333,0.529412,18,18,1,2,0.529412,18,2,2,0,0,1,16,19,2,0,1,0,2,0,2,0,9,9,0,8,0,16,19,2,0,1,0,2,0,2,0,9,9,0,8,0,0
L4891,Class,PorterStemmer,org.apache.lucene.analysis.PorterStemmer,L136,L103,src/java/org/apache/lucene/analysis/PorterStemmer.java,58,1,544,2,0.0533333,1,20,2,0.0492813,0.0720721,24,24,1,7,5,176,0,1,2,0,27,0.857143,0.258278,117,108,12,2,0.258278,117,0,0,0,0,0,336,487,8,2,8,2,27,0,13,0,27,326,0,13,0,336,487,8,2,8,2,27,0,13,0,27,326,0,13,0,0
L5013,Class,SimpleAnalyzer,org.apache.lucene.analysis.SimpleAnalyzer,L136,L103,src/java/org/apache/lucene/analysis/SimpleAnalyzer.java,25,1,39,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,3,4,45,0,4,6,0.333333,0.0666667,1,1,1,2,0.0666667,1,1,1,0,0,1,14,15,1,2,0,0,2,0,2,0,6,7,0,4,1,14,15,1,2,0,0,2,0,2,0,6,7,0,4,1,0
L4319,Class,SinkTokenizer,org.apache.lucene.analysis.SinkTokenizer,L136,L103,src/java/org/apache/lucene/analysis/SinkTokenizer.java,32,1,107,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,12,2,13,22,2,10,0.555556,0.531646,42,33,5,4,0.531646,42,2,2,7,7,1,37,76,3,1,2,1,8,0,8,0,16,19,0,14,0,37,76,3,1,2,1,8,0,8,0,16,19,0,14,0,0
L5408,Class,StopAnalyzer,org.apache.lucene.analysis.StopAnalyzer,L136,L103,src/java/org/apache/lucene/analysis/StopAnalyzer.java,27,1,91,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,8,7,10,10,8,15,0.875,0.259259,14,14,7,1,0.258621,15,1,1,0,0,1,40,62,3,2,2,0,7,1,7,0,11,14,1,9,1,43,65,5,2,4,0,7,1,7,0,11,14,1,9,1,0
L277,Class,StopFilter,org.apache.lucene.analysis.StopFilter,L136,L103,src/java/org/apache/lucene/analysis/StopFilter.java,28,1,173,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,15,4,22,55,8,19,1.0,0.555556,75,73,12,0,0.555556,75,2,2,0,0,1,60,146,4,2,3,2,11,0,11,2,18,28,0,17,2,60,146,4,2,3,2,11,0,11,2,18,28,0,17,2,0
L4408,Class,TeeTokenFilter,org.apache.lucene.analysis.TeeTokenFilter,L136,L103,src/java/org/apache/lucene/analysis/TeeTokenFilter.java,57,1,72,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,4,4,6,3,5,0.333333,0.723404,34,34,1,2,0.723404,34,2,2,0,0,1,13,16,2,0,1,0,2,0,2,0,9,6,0,8,0,13,16,2,0,1,0,2,0,2,0,9,6,0,8,0,0
L315,Class,Token,org.apache.lucene.analysis.Token,L136,L103,src/java/org/apache/lucene/analysis/Token.java,118,1,859,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,89,2,180,234,4,53,0.913043,0.521401,402,387,42,4,0.521401,402,0,0,0,0,0,369,742,11,3,11,3,49,1,45,11,49,233,1,45,11,369,742,11,3,11,3,49,1,45,11,49,233,1,45,11,0
L293,Class,TokenFilter,org.apache.lucene.analysis.TokenFilter,L136,L103,src/java/org/apache/lucene/analysis/TokenFilter.java,29,1,48,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,1,56,50,2,5,1.0,0.458333,11,11,3,0,0.458333,11,1,1,48,50,1,13,20,1,0,1,0,3,0,2,0,7,4,0,6,0,13,20,1,0,1,0,3,0,2,0,7,4,0,6,0,1
L259,Class,TokenStream,org.apache.lucene.analysis.TokenStream,L136,L103,src/java/org/apache/lucene/analysis/TokenStream.java,39,1,110,2,0.0,0,0,0,0.0,0.0,0,0,3,2,2,6,2,197,123,4,8,1.0,0.7625,61,60,5,0,0.7625,61,0,0,26,98,0,19,72,0,0,0,0,4,0,4,0,4,9,0,4,0,19,72,0,0,0,0,4,0,4,0,4,9,0,4,0,1
L472,Class,Tokenizer,org.apache.lucene.analysis.Tokenizer,L136,L103,src/java/org/apache/lucene/analysis/Tokenizer.java,35,1,58,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,1,15,18,0,4,1.0,0.580645,18,18,3,0,0.580645,18,1,1,9,20,1,13,24,1,0,1,0,4,0,2,0,8,3,0,6,0,13,24,1,0,1,0,4,0,2,0,8,3,0,6,0,0
L3132,Class,WhitespaceAnalyzer,org.apache.lucene.analysis.WhitespaceAnalyzer,L136,L103,src/java/org/apache/lucene/analysis/WhitespaceAnalyzer.java,25,1,39,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,3,4,75,1,4,6,0.333333,0.0666667,1,1,1,2,0.0666667,1,1,1,0,0,1,14,15,1,2,0,0,2,0,2,0,6,7,0,4,1,14,15,1,2,0,0,2,0,2,0,6,7,0,4,1,0
L1579,Class,WhitespaceTokenizer,org.apache.lucene.analysis.WhitespaceTokenizer,L136,L103,src/java/org/apache/lucene/analysis/WhitespaceTokenizer.java,25,1,36,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,1,25,33,1,3,1.0,0.384615,5,5,2,0,0.384615,5,3,3,0,0,1,8,12,7,0,0,0,2,0,1,0,14,2,0,10,0,8,12,7,0,0,0,2,0,1,0,14,2,0,10,0,0
L5729,Class,WordlistLoader,org.apache.lucene.analysis.WordlistLoader,L136,L103,src/java/org/apache/lucene/analysis/WordlistLoader.java,34,1,120,2,0.0,0,0,0,0.0,0.0,0,0,0,2,2,11,0,8,15,0,3,1.0,0.359551,32,32,4,0,0.359551,32,0,0,0,0,0,57,87,0,3,0,3,3,0,3,0,3,37,0,3,0,57,87,0,3,0,3,3,0,3,0,3,37,0,3,0,0
L190,Class,BrazilianAnalyzer,org.apache.lucene.analysis.br.BrazilianAnalyzer,L177,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/br/BrazilianAnalyzer.java,41,1,140,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,8,8,0,0,7,15,1.0,0.447917,43,42,9,0,0.447917,43,1,1,0,0,1,53,100,4,2,3,0,8,1,8,3,12,13,1,10,4,53,100,4,2,3,0,8,1,8,3,12,13,1,10,4,0
L282,Class,BrazilianStemFilter,org.apache.lucene.analysis.br.BrazilianStemFilter,L177,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/br/BrazilianStemFilter.java,32,1,71,2,0.69,1,4,1,0.45,0.538462,18,14,1,2,2,8,4,1,1,6,9,0.5,0.315789,12,10,2,2,0.315789,12,2,2,0,0,1,26,40,3,0,2,0,3,0,3,0,10,14,0,9,0,26,40,3,0,2,0,3,0,3,0,10,14,0,9,0,0
L298,Class,BrazilianStemmer,org.apache.lucene.analysis.br.BrazilianStemmer,L177,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/br/BrazilianStemmer.java,23,1,1020,2,0.651866,31,1972,187,0.467936,0.613666,467,467,1,3,3,321,0,1,2,0,19,0.666667,0.186096,174,139,2,1,0.186096,174,0,0,0,0,0,761,998,5,2,5,2,19,0,2,0,19,643,0,2,0,761,998,5,2,5,2,19,0,2,0,19,643,0,2,0,0
L445,Class,CJKAnalyzer,org.apache.lucene.analysis.cjk.CJKAnalyzer,L441,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/cjk/CJKAnalyzer.java,32,1,87,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,4,0,0,3,6,1.0,0.576923,30,30,4,0,0.576923,30,1,1,0,0,1,22,56,3,2,2,0,3,1,3,0,7,3,1,5,1,22,56,3,2,2,0,3,1,3,0,7,3,1,5,1,0
L466,Class,CJKTokenizer,org.apache.lucene.analysis.cjk.CJKTokenizer,L441,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/cjk/CJKTokenizer.java,38,1,242,2,0.0,0,0,0,0.0,0.0,0,0,1,6,6,26,2,1,1,2,4,1.0,0.394595,73,52,3,0,0.394595,73,2,2,0,0,1,112,205,10,0,9,0,2,0,2,0,10,68,0,8,0,112,205,10,0,9,0,2,0,2,0,10,68,0,8,0,0
L548,Class,ChineseAnalyzer,org.apache.lucene.analysis.cn.ChineseAnalyzer,L536,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/cn/ChineseAnalyzer.java,35,1,50,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,4,0,0,2,4,0.666667,0.625,15,15,2,1,0.625,15,1,1,0,0,1,9,16,1,2,0,0,2,0,2,0,6,3,0,4,1,9,16,1,2,0,0,2,0,2,0,6,3,0,4,1,0
L560,Class,ChineseFilter,org.apache.lucene.analysis.cn.ChineseFilter,L536,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/cn/ChineseFilter.java,44,1,99,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,9,3,1,1,3,5,0.333333,0.375,21,17,1,2,0.375,21,2,2,0,0,1,35,56,3,0,2,0,2,1,2,0,9,18,1,8,0,35,56,3,0,2,0,2,1,2,0,9,18,1,8,0,0
L555,Class,ChineseTokenizer,org.apache.lucene.analysis.cn.ChineseTokenizer,L536,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/cn/ChineseTokenizer.java,54,1,137,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,16,2,2,2,2,6,0.333333,0.340909,30,26,1,2,0.340909,30,2,2,0,0,1,58,84,10,0,9,0,4,0,2,0,12,33,0,8,0,58,84,10,0,9,0,4,0,2,0,12,33,0,8,0,0
L648,Class,CompoundWordTokenFilterBase,org.apache.lucene.analysis.compound.CompoundWordTokenFilterBase,L641,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/compound/CompoundWordTokenFilterBase.java,35,1,168,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,20,4,3,9,9,22,0.666667,0.189189,21,19,2,1,0.189189,21,2,2,2,2,1,90,134,10,0,9,0,13,3,2,0,20,46,3,8,0,90,134,10,0,9,0,13,3,2,0,20,46,3,8,0,0
L768,Class,DictionaryCompoundWordTokenFilter,org.apache.lucene.analysis.compound.DictionaryCompoundWordTokenFilter,L641,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/compound/DictionaryCompoundWordTokenFilter.java,32,1,114,2,0.31016,1,4,1,0.156627,0.282609,13,13,1,6,6,15,4,1,2,9,14,1.0,0.445783,37,36,5,0,0.445783,37,3,3,0,0,1,46,83,10,0,0,0,5,0,4,0,24,25,3,12,0,46,83,10,0,0,0,5,0,4,0,24,25,3,12,0,0
L1506,Class,HyphenationCompoundWordTokenFilter,org.apache.lucene.analysis.compound.HyphenationCompoundWordTokenFilter,L641,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/compound/HyphenationCompoundWordTokenFilter.java,38,1,217,2,0.16338,1,4,1,0.0722222,0.138298,13,13,1,7,6,23,6,1,2,11,19,1.0,0.447059,76,65,8,0,0.447059,76,3,3,0,0,1,94,180,11,3,1,3,8,0,7,0,27,45,3,15,0,94,180,11,3,1,3,8,0,7,0,27,45,3,15,0,0
L816,Class,ByteVector,org.apache.lucene.analysis.compound.hyphenation.ByteVector,L805,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/compound/hyphenation/ByteVector.java,28,1,126,2,0.239796,1,2,1,0.111111,0.169231,11,11,1,1,1,15,0,1,6,0,11,0.333333,0.261364,23,23,4,8,0.261364,23,0,0,0,0,0,65,99,4,1,4,1,11,0,11,0,11,31,0,11,0,65,99,4,1,4,1,11,0,11,0,11,31,0,11,0,0
L859,Class,CharVector,org.apache.lucene.analysis.compound.hyphenation.CharVector,L805,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/compound/hyphenation/CharVector.java,28,1,136,2,0.201717,1,2,1,0.100917,0.150685,11,11,1,1,1,17,0,3,9,0,13,0.285714,0.247423,24,24,4,10,0.247423,24,0,0,0,0,0,73,109,4,1,4,1,13,0,13,0,13,35,0,13,0,73,109,4,1,4,1,13,0,13,0,13,35,0,13,0,0
L903,Class,Hyphen,org.apache.lucene.analysis.compound.hyphenation.Hyphen,L805,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/compound/hyphenation/Hyphen.java,35,1,69,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,0,1,2,0,3,0.5,0.292683,12,12,1,1,0.292683,12,0,0,0,0,0,29,35,3,0,3,0,3,3,1,0,3,16,3,1,0,29,35,3,0,3,0,3,3,1,0,3,16,3,1,0,0
L929,Class,Hyphenation,org.apache.lucene.analysis.compound.hyphenation.Hyphenation,L805,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/compound/hyphenation/Hyphenation.java,25,1,54,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,0,2,2,0,3,1.0,0.566667,17,17,3,0,0.566667,17,0,0,0,0,0,13,30,2,1,2,1,3,0,2,0,3,3,0,2,0,13,30,2,1,2,1,3,0,2,0,3,3,0,2,0,0
L943,Class,HyphenationException,org.apache.lucene.analysis.compound.hyphenation.HyphenationException,L805,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/compound/hyphenation/HyphenationException.java,23,1,32,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,2,3,0,1,1.0,0.545455,6,6,2,0,0.545455,6,0,0,0,0,0,5,10,0,0,0,0,1,0,1,0,1,1,0,1,0,5,10,0,0,0,0,1,0,1,0,1,1,0,1,0,0
L953,Class,HyphenationTree,org.apache.lucene.analysis.compound.hyphenation.HyphenationTree,L805,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/compound/hyphenation/HyphenationTree.java,34,1,475,2,0.0,0,0,0,0.0,0.0,0,0,1,6,6,64,7,2,2,18,33,0.727273,0.400468,171,134,8,3,0.400468,171,1,2,0,0,2,256,442,14,1,5,1,15,0,10,0,38,186,0,27,0,256,442,14,1,5,1,15,0,10,0,38,186,0,27,0,0
L1016,Class,PatternParser,org.apache.lucene.analysis.compound.hyphenation.PatternParser,L805,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/compound/hyphenation/PatternParser.java,46,1,441,2,0.0,0,0,0,0.0,0.0,0,0,5,6,4,72,4,1,1,6,30,0.666667,0.196676,71,63,12,6,0.196676,71,1,1,0,0,1,290,396,11,4,11,4,24,0,17,1,24,188,0,17,1,290,396,11,4,11,4,24,0,17,1,24,188,0,17,1,0
L955,Class,TernaryTree,org.apache.lucene.analysis.compound.hyphenation.TernaryTree,L805,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/compound/hyphenation/TernaryTree.java,66,1,663,2,0.0,0,0,0,0.0,0.0,0,0,3,3,3,55,2,2,7,11,34,0.333333,0.341981,145,110,6,12,0.292174,168,0,0,1,1,0,279,423,9,0,9,0,23,0,17,0,23,195,0,17,0,407,598,15,1,15,1,33,0,25,0,33,272,0,25,0,0
L1663,Class,CzechAnalyzer,org.apache.lucene.analysis.cz.CzechAnalyzer,L1660,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/cz/CzechAnalyzer.java,39,1,139,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,10,7,0,0,6,12,0.857143,0.350515,34,33,6,1,0.350515,34,1,1,0,0,1,63,101,3,2,2,0,6,1,6,0,10,23,1,8,1,63,101,3,2,2,0,6,1,6,0,10,23,1,8,1,0
L1707,Class,GermanAnalyzer,org.apache.lucene.analysis.de.GermanAnalyzer,L1700,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/de/GermanAnalyzer.java,46,1,140,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,8,8,0,0,7,15,1.0,0.5,47,47,9,0,0.5,47,1,1,0,0,1,47,95,4,2,3,0,8,1,8,3,12,13,1,10,4,47,95,4,2,3,0,8,1,8,3,12,13,1,10,4,0
L1742,Class,GermanStemFilter,org.apache.lucene.analysis.de.GermanStemFilter,L1700,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/de/GermanStemFilter.java,35,1,99,2,0.556452,1,4,1,0.292308,0.384615,19,15,1,2,2,11,4,2,2,5,10,0.833333,0.384615,25,23,5,1,0.384615,25,2,2,0,0,1,40,65,3,0,2,0,5,0,5,2,12,17,0,11,2,40,65,3,0,2,0,5,0,5,2,12,17,0,11,2,0
L1750,Class,GermanStemmer,org.apache.lucene.analysis.de.GermanStemmer,L1700,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/de/GermanStemmer.java,29,1,267,2,0.0,0,0,0,0.0,0.0,0,0,1,8,3,58,0,1,1,0,7,1.0,0.32549,83,72,1,0,0.32549,83,0,0,0,0,0,172,239,2,0,2,0,7,0,0,0,7,111,0,0,0,172,239,2,0,2,0,7,0,0,0,7,111,0,0,0,0
L1865,Class,GreekAnalyzer,org.apache.lucene.analysis.el.GreekAnalyzer,L1858,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/el/GreekAnalyzer.java,36,1,222,2,0.112745,1,3,1,0.0855615,0.102041,16,15,1,2,2,8,6,1,1,4,10,0.833333,0.2,37,35,5,1,0.2,37,1,1,0,0,1,148,187,28,2,27,0,6,0,5,0,10,24,0,7,1,148,187,28,2,27,0,6,0,5,0,10,24,0,7,1,0
L1948,Class,GreekCharsets,org.apache.lucene.analysis.el.GreekCharsets,L1858,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/el/GreekCharsets.java,27,1,480,2,0.527958,3,60,8,0.372247,0.331593,169,127,1,5,3,79,0,2,1,0,1,0.5,0.188161,89,26,1,1,0.188161,89,0,0,0,0,0,384,454,3,0,3,0,1,3,1,0,1,106,3,1,0,384,454,3,0,3,0,1,3,1,0,1,106,3,1,0,0
L1943,Class,GreekLowerCaseFilter,org.apache.lucene.analysis.el.GreekLowerCaseFilter,L1858,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/el/GreekLowerCaseFilter.java,27,1,53,2,0.792683,1,3,1,0.592593,0.636364,16,14,1,1,1,4,4,1,1,5,7,0.333333,0.148148,4,4,1,2,0.148148,4,2,2,0,0,1,23,27,2,0,1,0,2,0,2,0,9,13,0,8,0,23,27,2,0,1,0,2,0,2,0,9,13,0,8,0,0
L1997,Class,ElisionFilter,org.apache.lucene.analysis.fr.ElisionFilter,L1988,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/fr/ElisionFilter.java,37,1,108,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,12,3,1,1,5,10,0.8,0.318841,22,20,4,1,0.318841,22,2,2,0,0,1,47,72,3,0,2,0,5,0,4,1,12,30,0,10,1,47,72,3,0,2,0,5,0,4,1,12,30,0,10,1,0
L2028,Class,FrenchAnalyzer,org.apache.lucene.analysis.fr.FrenchAnalyzer,L1988,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/fr/FrenchAnalyzer.java,45,1,147,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,9,8,1,1,7,14,1.0,0.45098,46,45,8,0,0.45098,46,1,1,0,0,1,56,103,4,2,3,0,7,1,7,3,11,16,1,9,4,56,103,4,2,3,0,7,1,7,3,11,16,1,9,4,0
L2065,Class,FrenchStemFilter,org.apache.lucene.analysis.fr.FrenchStemFilter,L1988,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/fr/FrenchStemFilter.java,35,1,89,2,0.552,1,4,1,0.327273,0.411765,18,14,1,2,2,11,4,1,1,5,10,0.666667,0.37037,20,18,4,2,0.37037,20,2,2,0,0,1,34,55,3,0,2,0,5,0,5,2,12,17,0,11,2,34,55,3,0,2,0,5,0,5,2,12,17,0,11,2,0
L2073,Class,FrenchStemmer,org.apache.lucene.analysis.fr.FrenchStemmer,L1988,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/fr/FrenchStemmer.java,28,1,708,2,0.0,0,0,0,0.0,0.0,0,0,1,6,5,145,0,1,1,0,20,1.0,0.299845,194,180,1,0,0.299845,194,0,0,0,0,0,453,681,8,0,8,0,20,0,0,1,20,273,0,0,1,453,681,8,0,8,0,20,0,0,1,20,273,0,0,1,0
L2253,Class,EmptyTokenStream,org.apache.lucene.analysis.miscellaneous.EmptyTokenStream,L2242,L103,contrib/analyzers/src/java/org/apache/lucene/analysis/miscellaneous/EmptyTokenStream.java,28,1,34,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,2,3,0,0,1,0.5,0.333333,3,3,1,1,0.333333,3,1,1,0,0,1,6,7,0,0,0,0,1,0,1,0,5,2,0,5,0,6,7,0,0,0,0,1,0,1,0,5,2,0,5,0,0
